#config f cx cy
293 479 253
#image x y z h
19 57 38 244 188
19 59 38 244 188
19 -15 71 244 148
19 -12 71 244 148
19 -7 71 244 148
19 -5 71 244 148
19 57 40 244 188
19 59 40 244 188
20 -84 -38 244 102
20 -75 -19 244 93
20 57 38 244 188
20 57 38 244 188
20 59 38 244 188
20 57 38 244 188
20 59 38 244 188
20 -14 60 244 162
20 -12 60 244 162
20 -9 60 244 162
20 8 58 244 166
20 57 40 244 188
20 59 40 244 188
21 -9 56 76 1
21 -5 56 77 1
21 12 53 72 1
22 24 41 67 1
22 26 43 67 1
22 57 38 56 1
22 57 38 56 1
22 58 38 56 1
22 -9 52 76 1
22 15 45 68 1
22 26 44 67 1
22 57 38 56 1
22 58 38 56 1
22 -9 54 76 1
22 10 49 68 2
22 27 46 67 1
22 57 40 56 1
22 58 40 56 1
23 23 35 69 2
23 -2 44 76 2
23 17 38 70 2
23 57 38 56 1
23 57 38 56 1
23 59 38 56 1
23 9 45 68 1
23 57 38 56 1
23 59 38 56 1
23 -6 53 77 1
23 57 40 56 1
23 59 40 56 1
24 0 28 76 1
24 2 28 76 1
24 0 30 76 1
24 16 29 68 1
24 17 29 68 1
24 19 29 68 2
24 0 32 76 1
24 21 29 68 1
24 24 32 68 1
24 13 35 69 1
24 57 38 56 1
24 57 38 56 1
24 59 38 56 1
24 57 38 56 1
24 59 38 56 1
24 -31 114 153 1
24 57 40 56 1
24 59 40 56 1
25 30 19 68 2
25 3 24 75 1
25 18 21 67 1
25 26 21 68 2
25 28 20 68 1
25 30 20 68 1
25 -5 28 76 2
25 28 21 68 1
25 30 21 68 1
25 0 29 75 1
25 16 26 68 1
25 18 25 68 1
25 20 24 68 1
25 57 38 56 1
25 57 38 56 1
25 59 38 56 1
25 57 38 56 1
25 59 38 56 1
25 -29 110 148 1
25 -26 110 148 1
25 4 102 138 1
25 57 40 56 1
25 59 40 56 1
26 30 8 66 1
26 -1 13 76 1
26 -4 16 76 2
26 -2 14 76 1
26 25 12 63 1
26 -2 16 76 1
26 14 16 68 1
26 32 16 67 1
26 26 37 81 1
26 57 38 56 1
26 57 38 56 1
26 59 38 56 1
26 57 38 56 1
26 59 38 56 1
26 7 89 121 2
26 57 40 56 1
26 59 40 56 1
27 -82 -33 244 107
27 34 1 244 178
27 27 5 244 183
27 -1 12 244 168
27 31 14 244 177
27 27 28 244 168
27 27 28 244 168
27 0 79 244 137
27 2 79 244 137
27 5 79 244 137
28 33 1 65 1
28 27 4 64 1
28 5 6 76 1
28 30 3 64 2
28 38 4 67 1
28 29 23 78 1
28 57 38 56 1
28 57 38 56 1
28 58 38 56 1
28 57 38 56 1
28 58 38 56 1
28 4 72 98 2
28 57 40 56 1
28 58 40 56 1
29 -80 -32 244 139
29 45 -1 244 178
29 12 0 244 168
29 37 0 244 179
29 37 0 244 179
29 -72 8 244 127
29 35 0 244 179
29 12 7 244 169
29 33 20 244 167
29 35 20 244 167
29 37 20 244 167
29 57 38 244 188
29 57 38 244 188
29 59 38 244 188
29 57 38 244 188
29 59 38 244 188
29 0 61 244 161
29 57 40 244 188
29 59 40 244 188
30 17 -8 244 164
30 39 -3 244 181
30 26 14 244 168
30 35 15 244 168
30 40 18 244 168
30 -7 41 244 160
30 -7 48 244 160
30 57 38 244 188
30 57 38 244 188
30 59 38 244 188
30 57 38 244 188
30 59 38 244 188
30 57 40 244 188
30 59 40 244 188
31 -69 -20 244 109
31 42 -6 244 181
31 50 -7 244 179
31 43 -6 244 181
31 43 -5 244 181
31 -73 -4 244 110
31 40 15 244 168
31 42 15 244 168
31 43 15 244 168
31 -12 33 244 160
31 -12 32 244 160
32 40 -14 244 188
32 36 -13 244 186
32 36 -13 244 186
32 47 6 244 168
32 27 7 244 169
32 27 6 244 169
32 -22 20 244 165
33 39 -33 244 182
33 35 -20 244 187
33 33 -18 244 185
33 33 -18 244 185
33 -65 -6 244 152
33 -69 -2 244 144
33 -66 2 244 144
33 44 6 244 167
33 -21 10 244 161
33 -21 9 244 161
33 57 39 244 177
33 54 40 244 177
33 56 40 244 177
34 21 -27 244 184
34 8 -13 244 168
34 17 -10 244 170
34 -25 -3 244 159
34 -25 -2 244 159
34 -24 -3 244 159
34 57 38 244 188
34 58 38 244 188
34 59 38 244 188
34 57 38 244 188
34 59 38 244 188
34 57 40 244 188
34 59 40 244 188
35 9 -39 244 184
35 11 -39 244 185
35 9 -36 244 185
35 -12 -33 244 158
35 10 -26 244 173
35 -29 -24 244 161
35 9 -20 244 172
35 -30 -19 244 162
35 -21 -5 244 145
35 -21 -6 244 145
35 -4 114 244 93
35 7 116 244 89
36 3 -43 244 188
36 7 -43 244 188
36 3 -42 244 188
36 4 -42 244 188
36 6 -41 244 188
36 7 -41 244 188
36 7 -40 244 188
36 -22 -34 244 160
36 5 -32 244 174
36 -30 -28 244 161
36 -30 -26 244 161
36 -30 -25 244 161
36 -67 -12 244 162
36 -32 -11 244 144
36 -29 -11 244 144
36 -24 -12 244 144
36 -21 -12 244 144
36 57 38 244 188
36 57 38 244 188
36 59 38 244 188
36 57 38 244 188
36 59 38 244 188
36 13 109 244 100
36 55 41 244 188
36 56 40 244 188
36 59 40 244 188
37 -1 -45 244 188
37 2 -45 244 188
37 -1 -45 244 188
37 0 -45 244 188
37 1 -45 244 188
37 2 -45 244 188
37 -37 -42 244 160
37 -39 -38 244 160
37 -38 -39 244 160
37 -24 -39 244 160
37 2 -32 244 172
37 -72 -22 244 156
37 11 -21 244 168
37 21 -14 244 91
37 24 -15 244 91
37 57 38 244 188
37 57 38 244 188
37 58 38 244 188
37 57 38 244 188
37 58 38 244 188
37 -36 106 244 103
37 -9 98 244 113
37 57 40 244 188
37 58 40 244 188
38 0 -43 244 169
38 2 -43 244 169
38 6 -43 244 169
38 7 -43 244 169
38 16 -43 244 168
38 18 -44 244 168
38 -52 -44 244 160
38 -50 -44 244 160
38 -47 -44 244 160
38 -44 -44 244 160
38 -42 -44 244 160
38 2 -41 244 169
38 4 -41 244 169
38 16 -42 244 168
38 -46 -44 244 160
38 4 -39 244 169
38 12 -40 244 168
38 14 -40 244 168
38 7 -28 244 160
38 -78 -18 244 157
38 17 -28 244 93
38 -78 -14 244 151
38 57 38 244 188
38 57 38 244 188
38 59 38 244 188
38 57 38 244 188
38 59 38 244 188
38 -12 91 244 121
38 12 96 244 115
38 57 40 244 188
38 59 40 244 188
39 3 -47 244 171
39 -10 -43 244 168
39 -8 -43 244 168
39 -4 -43 244 168
39 14 -45 244 168
39 -52 -45 244 160
39 -51 -45 244 160
39 -48 -45 244 160
39 -46 -45 244 160
39 0 -42 244 168
39 0 -40 244 168
39 1 -40 244 168
39 5 -40 244 168
39 8 -41 244 168
39 10 -41 244 168
39 5 -35 244 167
39 57 38 244 188
39 57 38 244 188
39 59 38 244 188
39 57 38 244 188
39 59 38 244 188
39 -12 87 244 127
39 55 41 244 188
39 56 40 244 188
39 59 40 244 188
40 -9 -45 244 168
40 0 -46 244 168
40 -54 -47 244 160
40 57 38 244 188
40 57 38 244 188
40 58 38 244 188
40 57 38 244 188
40 58 38 244 188
40 -15 77 244 140
40 57 40 244 188
40 58 40 244 188
41 -61 -45 244 138
41 -51 -46 244 136
41 -9 -47 244 122
41 -42 -30 244 106
41 57 38 244 188
41 57 38 244 188
41 59 38 244 188
41 57 38 244 188
41 59 38 244 188
41 -18 69 244 152
41 -9 69 244 151
41 55 41 244 188
41 56 40 244 188
41 59 40 244 188
42 -82 -36 244 157
42 -82 -33 244 156
42 -78 -23 244 150
42 -64 41 244 181
42 57 38 244 188
42 57 38 244 188
42 59 38 244 188
42 57 38 244 188
42 59 38 244 188
42 -65 47 244 179
42 -21 59 244 164
42 57 40 244 188
42 59 40 244 188
43 -81 -19 244 145
43 -70 5 244 146
43 57 38 244 188
43 57 38 244 188
43 58 38 244 188
43 -63 40 244 188
43 57 38 244 188
43 58 38 244 188
43 -63 40 244 188
43 -61 40 244 188
43 -19 50 244 176
43 57 40 244 188
43 58 40 244 188
44 -84 -29 244 147
44 57 38 244 188
44 58 38 244 188
44 59 38 244 188
44 -63 39 244 188
44 -62 39 244 188
44 -19 47 244 176
44 57 38 244 188
44 59 38 244 188
44 -63 40 244 188
44 -20 49 244 176
44 -19 48 244 176
44 -18 49 244 176
44 57 40 244 188
44 59 40 244 188
45 -68 -8 244 159
45 -67 -6 244 149
45 -16 37 244 176
45 -17 39 244 176
45 -17 38 244 176
45 -15 40 244 176
45 -1 45 244 168
45 -4 53 244 168
46 -67 -9 244 161
46 -66 -2 244 152
46 -13 29 244 176
46 -13 29 244 176
46 -11 29 244 176
46 2 33 244 168
46 57 38 244 188
46 57 38 244 188
46 59 38 244 188
46 -8 47 244 168
46 57 38 244 188
46 59 38 244 188
46 55 41 244 188
46 56 40 244 188
46 59 40 244 188
47 -70 7 100 2
47 -10 26 68 3
47 -12 27 68 1
47 -11 26 68 1
47 -11 44 76 1
47 57 38 56 1
47 57 38 56 1
47 59 38 56 1
47 57 38 56 1
47 59 38 56 1
47 57 40 56 1
47 59 40 56 1
48 -69 2 111 1
48 -9 22 68 4
48 -33 35 84 1
48 -8 39 76 1
48 57 38 56 1
48 58 38 56 1
48 59 38 56 1
48 57 38 56 1
48 59 38 56 1
48 57 40 56 1
48 59 40 56 1
49 -66 3 244 149
49 -13 18 244 176
49 -11 19 244 176
49 -10 17 244 176
49 2 23 244 168
49 -34 33 244 159
49 -7 35 244 168
50 -14 16 68 2
50 -14 17 68 2
50 -13 18 68 2
50 -38 31 84 1
50 -1 23 76 1
50 -37 31 84 1
51 -18 15 244 176
51 -18 14 244 176
51 -21 15 244 176
51 -21 15 244 176
52 -73 5 244 141
52 -21 15 244 176
52 -21 14 244 176
52 -22 14 244 176
53 -81 -25 244 146
53 -81 -21 244 146
53 -72 -9 244 146
53 -69 0 244 147
53 -25 11 244 176
53 -26 11 244 176
53 57 38 244 188
53 57 38 244 188
53 59 38 244 188
53 57 38 244 188
53 59 38 244 188
53 57 40 244 188
53 59 40 244 188
54 -76 -17 244 150
54 -72 -8 244 154
54 -28 11 244 176
54 -17 18 244 168
55 -77 -25 244 160
55 -77 -22 244 159
55 -65 -11 244 159
55 -68 -8 244 159
55 -28 8 244 176
55 -28 8 244 176
55 -67 11 244 147
55 -29 8 244 176
55 -17 15 244 168
55 57 38 244 188
55 57 38 244 188
55 59 38 244 188
55 57 38 244 188
55 59 38 244 188
55 57 40 244 188
55 59 40 244 188
56 -29 5 68 2
56 -17 11 76 1
56 -29 19 75 1
56 57 38 56 1
56 57 38 56 1
56 59 38 56 1
56 57 38 56 1
56 59 38 56 1
56 57 40 56 1
56 59 40 56 1
57 -80 -22 244 139
57 -29 -5 244 163
57 -21 -8 244 142
57 -61 6 244 155
57 -29 4 244 176
57 -61 6 244 155
57 -30 4 244 176
58 -82 -25 244 144
58 -77 -18 244 148
58 -14 -6 244 160
58 -29 -2 244 176
58 -20 3 244 168
58 -24 10 244 168
59 -27 -19 244 171
59 -30 -16 244 175
59 -28 -11 244 175
59 -28 -9 244 175
59 -27 -9 244 175
59 -56 -3 244 161
59 -19 -1 244 168
59 -17 -2 244 168
59 -20 0 244 168
60 -30 -19 244 176
60 -29 -17 244 176
60 -10 -16 244 162
60 -74 -18 244 152
60 -21 0 244 168
60 -21 -1 244 168
60 -24 2 244 168
60 -24 1 244 168
61 -30 -23 244 176
61 -30 -25 244 176
61 -26 -20 244 176
61 -25 -20 244 176
61 -17 -11 244 168
61 -22 -8 244 169
61 -51 -6 244 167
62 -27 -30 244 176
62 -30 -27 244 176
62 -28 -28 244 176
62 -27 -27 244 176
62 -28 -27 244 176
62 -26 -26 244 176
62 -24 -24 244 176
62 -10 -23 244 163
62 -69 -22 244 158
62 -17 -12 244 168
62 -21 -9 244 168
63 -27 -38 244 176
63 -30 -34 244 176
63 -28 -36 244 176
63 -27 -34 244 176
63 -28 -34 244 176
63 -27 -33 244 176
63 -26 -31 244 176
63 -52 -24 244 154
63 -20 -19 244 168
63 -68 -8 244 146
64 -33 -41 244 176
64 -32 -41 244 176
64 -30 -42 244 176
64 -29 -41 244 176
64 -14 -41 244 161
64 -84 -39 244 146
64 -27 -29 244 168
64 -28 -28 244 168
64 -30 -23 244 163
64 -76 -15 244 150
64 57 38 244 188
64 57 38 244 188
64 59 38 244 188
64 57 38 244 188
64 59 38 244 188
64 55 41 244 188
64 56 40 244 188
64 59 40 244 188
65 -34 -42 244 176
65 -34 -42 244 176
65 -31 -43 244 176
65 -30 -43 244 176
65 -77 -38 244 151
65 -31 -35 244 168
65 -78 -20 244 137
65 57 38 244 188
65 57 38 244 188
65 59 38 244 188
65 57 38 244 188
65 59 38 244 188
65 57 40 244 188
65 59 40 244 188
66 -40 -43 244 168
66 -38 -43 244 168
66 -35 -44 244 168
66 -30 -44 244 168
66 -29 -45 244 168
66 -32 -44 244 168
66 -85 -37 244 146
66 -83 -32 244 149
66 -80 -32 244 148
66 57 38 244 188
66 57 38 244 188
66 59 38 244 188
66 57 38 244 188
66 59 38 244 188
66 57 40 244 188
66 59 40 244 188
67 -43 -45 244 168
67 -41 -45 244 168
67 -38 -46 244 168
67 -35 -46 244 168
67 -33 -46 244 168
67 -66 40 244 179
67 -65 41 244 181
67 -64 42 244 179
70 -71 12 115 1
71 -78 -36 244 126
71 57 38 244 188
71 57 38 244 188
71 59 38 244 188
71 57 38 244 188
71 59 38 244 188
71 57 40 244 188
71 59 40 244 188
72 -78 -35 244 147
72 -76 -29 244 150
73 57 38 56 1
73 57 38 56 1
73 59 38 56 1
73 57 38 56 1
73 59 38 56 1
73 57 40 56 1
73 59 40 56 1
74 -74 -30 91 1
74 -74 -27 91 1
74 57 38 56 1
74 57 38 56 1
74 58 38 56 1
74 57 38 56 1
74 58 38 56 1
74 57 40 56 1
74 58 40 56 1
77 -68 7 114 1
78 -72 3 128 1
78 57 38 56 1
78 57 38 56 1
78 58 38 56 1
78 57 38 56 1
78 58 38 56 1
78 55 41 56 1
78 55 40 56 1
78 58 40 56 1
79 57 38 56 1
79 57 38 56 1
79 58 38 56 1
79 57 38 56 1
79 58 38 56 1
79 57 40 56 1
79 58 40 56 1
80 57 38 56 1
80 57 38 56 1
80 59 38 56 1
80 57 38 56 1
80 59 38 56 1
80 57 40 56 1
80 59 40 56 1
81 57 38 56 1
81 57 38 56 1
81 59 38 56 1
81 57 38 56 1
81 59 38 56 1
81 57 40 56 1
81 59 40 56 1
82 -69 -20 244 148
82 57 38 244 188
82 57 38 244 188
82 58 38 244 188
82 57 38 244 188
82 58 38 244 188
82 55 41 244 188
82 56 40 244 188
82 58 40 244 188
83 -76 -13 142 1
83 -73 -13 147 1
83 57 38 56 1
83 57 38 56 1
83 59 38 56 1
83 57 38 56 1
83 59 38 56 1
83 57 40 56 1
83 59 40 56 1
84 -77 -22 244 88
84 -80 -11 244 94
85 57 38 56 1
85 57 38 56 1
85 59 38 56 1
85 57 38 56 1
85 59 38 56 1
85 57 40 56 1
85 59 40 56 1
86 -83 -40 244 135
86 59 38 244 188
86 57 39 244 188
86 57 38 244 188
86 59 38 244 188
86 57 40 244 188
86 59 40 244 188
87 -74 -30 244 142
87 57 38 244 188
87 57 38 244 188
87 58 38 244 188
87 57 38 244 188
87 58 38 244 188
87 57 40 244 188
87 58 40 244 188
88 57 38 56 1
88 57 38 56 1
88 59 38 56 1
88 57 38 56 1
88 59 38 56 1
88 57 40 56 1
88 59 40 56 1
89 57 38 56 1
89 57 38 56 1
89 58 38 56 1
89 57 38 56 1
89 58 38 56 1
89 57 40 56 1
89 58 40 56 1
90 57 38 56 1
90 57 38 56 1
90 59 38 56 1
90 52 39 56 1
90 57 38 56 1
90 59 38 56 1
90 53 40 56 1
90 54 41 56 1
90 56 40 56 1
90 58 40 56 1
91 -72 -10 244 141
91 57 38 244 188
91 57 38 244 188
91 59 38 244 188
91 57 38 244 188
91 59 38 244 188
91 57 40 244 188
91 59 40 244 188
92 57 38 56 1
92 57 38 56 1
92 58 38 56 1
92 57 38 56 1
92 58 38 56 1
92 57 40 56 1
92 58 40 56 1
93 57 38 244 188
93 57 38 244 188
93 58 38 244 188
93 57 38 244 188
93 58 38 244 188
93 55 41 244 188
93 56 40 244 188
93 58 40 244 188
94 57 38 56 1
94 57 38 56 1
94 58 38 56 1
94 57 38 56 1
94 58 38 56 1
94 57 40 56 1
94 58 40 56 1
95 -71 -15 98 1
97 -74 -28 244 152
97 57 38 244 188
97 57 38 244 188
97 59 38 244 188
97 57 38 244 188
97 59 38 244 188
97 57 40 244 188
97 59 40 244 188
98 49 -43 244 174
98 57 38 244 188
98 57 38 244 188
98 59 38 244 188
98 57 38 244 188
98 59 38 244 188
98 57 40 244 188
98 59 40 244 188
99 57 38 56 1
99 57 38 56 1
99 59 38 56 1
99 57 38 56 1
99 59 38 56 1
99 57 40 56 1
99 59 40 56 1
100 57 38 56 1
100 57 38 56 1
100 58 38 56 1
100 57 38 56 1
100 58 38 56 1
100 57 40 56 1
100 58 40 56 1
101 -83 -34 244 116
101 -78 -8 244 126
101 -77 -8 244 126
101 57 38 244 188
101 57 38 244 188
101 58 38 244 188
101 57 38 244 188
101 58 38 244 188
101 57 40 244 188
101 58 40 244 188
102 57 38 56 1
102 57 38 56 1
102 59 38 56 1
102 57 38 56 1
102 59 38 56 1
102 57 40 56 1
102 59 40 56 1
103 -82 -40 244 139
103 -81 -41 244 131
103 -70 3 244 138
104 57 38 56 1
104 57 38 56 1
104 59 38 56 1
104 57 38 56 1
104 59 38 56 1
104 57 40 56 1
104 59 40 56 1
105 57 38 56 1
105 58 38 56 1
105 59 38 56 1
105 57 38 56 1
105 59 38 56 1
105 57 40 56 1
105 59 40 56 1
108 69 -32 244 176
108 69 -30 244 176
108 69 -29 244 176
108 57 38 244 188
108 57 38 244 188
108 59 38 244 188
108 57 38 244 188
108 59 38 244 188
108 57 40 244 188
108 59 40 244 188
109 -77 -38 244 145
109 57 38 244 188
109 57 38 244 188
109 59 38 244 188
109 57 38 244 188
109 59 38 244 188
109 57 40 244 188
109 59 40 244 188
110 -78 -36 244 133
111 57 38 56 1
111 57 38 56 1
111 59 38 56 1
111 57 38 56 1
111 59 38 56 1
111 57 40 56 1
111 59 40 56 1
113 -71 -17 244 151
113 57 38 244 188
113 58 38 244 188
113 59 38 244 188
113 57 38 244 188
113 59 38 244 188
113 57 40 244 188
113 59 40 244 188
114 -80 -33 244 123
114 57 38 244 188
114 57 38 244 188
114 59 38 244 188
114 57 38 244 188
114 59 38 244 188
114 57 40 244 188
114 59 40 244 188
116 57 38 56 1
116 57 38 56 1
116 59 38 56 1
116 57 38 56 1
116 59 38 56 1
116 57 40 56 1
116 59 40 56 1
117 57 38 56 1
117 57 38 56 1
117 58 38 56 1
117 57 38 56 1
117 58 38 56 1
117 57 40 56 1
117 58 40 56 1
118 -80 -32 244 122
118 57 38 244 188
118 57 38 244 188
118 59 38 244 188
118 57 38 244 188
118 59 38 244 188
118 57 40 244 188
118 59 40 244 188
119 57 38 56 1
119 57 38 56 1
119 59 38 56 1
119 57 38 56 1
119 59 38 56 1
119 57 40 56 1
119 59 40 56 1
120 57 38 56 1
120 57 38 56 1
120 58 38 56 1
120 57 38 56 1
120 58 38 56 1
120 55 41 56 1
120 56 40 56 1
120 58 40 56 1
122 57 38 56 1
122 57 38 56 1
122 58 38 56 1
122 57 38 56 1
122 59 38 56 1
122 55 41 56 1
122 56 40 56 1
122 59 40 56 1
125 -80 -36 244 132
125 58 38 244 176
125 58 39 244 176
125 55 40 244 176
125 56 40 244 176
125 57 40 244 176
126 50 -44 244 173
128 57 38 56 1
128 57 38 56 1
128 58 38 56 1
128 57 38 56 1
128 58 38 56 1
128 55 41 56 1
128 55 40 56 1
128 58 40 56 1
130 57 38 56 1
130 57 38 56 1
130 58 38 56 1
130 57 38 56 1
130 58 38 56 1
130 57 40 56 1
130 58 40 56 1
131 57 38 56 1
131 57 38 56 1
131 58 38 56 1
131 57 38 56 1
131 58 38 56 1
131 57 40 56 1
131 58 40 56 1
132 57 38 56 1
132 57 38 56 1
132 58 38 56 1
132 57 38 56 1
132 58 38 56 1
132 57 40 56 1
132 58 40 56 1
133 66 -31 244 175
133 66 -29 244 175
133 66 -30 244 175
133 66 -28 244 175
133 57 38 244 188
133 58 38 244 188
133 59 38 244 188
133 57 38 244 188
133 59 38 244 188
133 57 40 244 188
133 59 40 244 188
134 -66 -14 84 1
134 -63 -9 84 1
137 57 38 244 188
137 57 38 244 188
137 59 38 244 188
137 57 38 244 188
137 59 38 244 188
137 57 40 244 188
137 59 40 244 188
138 57 38 244 188
138 57 38 244 188
138 58 38 244 188
138 57 38 244 188
138 58 38 244 188
138 57 40 244 188
138 58 40 244 188
139 57 38 244 188
139 57 38 244 188
139 59 38 244 188
139 57 38 244 188
139 59 38 244 188
139 57 40 244 188
139 59 40 244 188
140 57 38 244 188
140 57 38 244 188
140 59 38 244 188
140 57 38 244 188
140 59 38 244 188
140 57 40 244 188
140 59 40 244 188
141 -49 -45 244 188
141 -46 -45 244 188
141 -49 -44 244 188
141 -48 -43 244 188
141 -47 -43 244 188
141 -46 -44 244 188
141 -47 -43 244 188
141 -48 -42 244 116
141 58 38 244 176
141 58 39 244 176
141 55 40 244 176
141 57 40 244 176
141 57 40 244 176
142 -56 -41 244 188
142 -55 -41 244 188
142 -54 -41 244 188
142 -56 -40 244 188
142 -55 -40 244 188
142 -54 -41 244 188
142 -53 -39 244 188
142 -56 -39 244 188
142 57 38 244 188
142 57 38 244 188
142 59 38 244 188
142 57 38 244 188
142 59 38 244 188
142 57 40 244 188
142 59 40 244 188
143 -62 -43 244 188
143 -59 -43 244 188
143 -61 -41 244 188
143 -59 -41 244 188
143 -58 -41 244 188
143 -61 -40 244 188
143 -57 -40 244 188
143 -56 -39 244 188
143 -61 -39 244 188
143 -60 -39 244 188
143 -59 -39 244 188
143 -58 -39 244 188
143 59 38 244 188
143 57 39 244 188
143 58 38 244 188
143 59 38 244 188
143 57 40 244 188
143 59 40 244 188
144 -65 -44 244 188
144 -61 -43 244 188
144 -22 -46 244 188
144 -21 -46 244 188
144 -20 -47 244 188
144 -19 -47 244 188
144 -66 -41 244 188
144 -65 -42 244 188
144 -60 -41 244 188
144 -58 -41 244 188
144 -57 -40 244 188
144 -22 -45 244 188
144 -66 -40 244 188
144 -58 -40 244 188
144 -66 -39 244 188
144 -65 -39 244 188
144 -63 -38 244 188
144 -62 -38 244 188
144 -60 -39 244 188
144 -59 -39 244 188
144 -63 -38 244 188
145 -65 -44 244 188
145 -59 -43 244 188
145 -64 -42 244 188
145 -60 -42 244 188
145 -59 -43 244 188
145 -15 -39 244 188
145 -64 -40 244 188
145 -61 -40 244 188
145 -14 -38 244 188
145 -64 -40 244 188
145 -63 -38 244 188
145 -61 -38 244 188
145 -60 -39 244 188
145 -17 -36 244 188
145 -15 -37 244 188
145 -62 -38 244 188
145 1 -45 244 168
145 2 -45 244 168
145 57 38 244 188
145 57 38 244 188
145 59 38 244 188
145 57 38 244 188
145 59 38 244 188
145 57 40 244 188
145 59 40 244 188
146 -64 -44 244 188
146 -58 -43 244 188
146 -64 -42 244 188
146 -58 -42 244 188
146 -64 -40 244 188
146 -59 -40 244 188
146 -58 -41 244 188
146 -57 -39 244 188
146 -64 -40 244 188
146 -62 -40 244 188
146 -61 -39 244 188
146 -60 -38 244 188
146 -9 -33 244 187
146 -60 -38 244 188
146 3 -43 244 168
146 -11 -30 244 188
147 -61 -43 244 188
147 -58 -43 244 188
147 -61 -41 244 188
147 -57 -41 244 188
147 -56 -41 244 188
147 -61 -40 244 188
147 -57 -40 244 188
147 -61 -39 244 188
147 -60 -39 244 188
147 -59 -39 244 188
147 -58 -39 244 188
147 14 -30 244 168
147 -6 -20 244 187
147 12 -30 244 168
147 57 38 244 188
147 57 38 244 188
147 59 38 244 188
147 57 38 244 188
147 59 38 244 188
147 57 40 244 188
147 59 40 244 188
148 -61 -43 244 188
148 -57 -43 244 188
148 -61 -41 244 188
148 -57 -41 244 188
148 -56 -41 244 188
148 -61 -40 244 188
148 -57 -40 244 188
148 -61 -39 244 188
148 -60 -39 244 188
148 -58 -39 244 188
148 -57 -39 244 188
148 -4 -17 244 187
148 16 -26 244 168
148 18 -23 244 168
148 57 38 244 188
148 57 38 244 188
148 59 38 244 188
148 57 38 244 188
148 59 38 244 188
148 57 40 244 188
148 59 40 244 188
149 -61 -43 244 188
149 -58 -43 244 188
149 -61 -41 244 188
149 -57 -41 244 188
149 -56 -41 244 188
149 -61 -40 244 188
149 -57 -40 244 188
149 -61 -39 244 188
149 -60 -39 244 188
149 -59 -39 244 188
149 -57 -39 244 188
149 7 -25 244 169
149 0 -6 244 188
149 1 -6 244 188
149 1 -5 244 188
149 57 38 244 188
149 57 38 244 188
149 59 38 244 188
149 57 38 244 188
149 59 38 244 188
149 55 41 244 188
149 56 40 244 188
149 59 40 244 188
150 -61 -44 244 188
150 -58 -43 244 188
150 -61 -41 244 188
150 -57 -41 244 188
150 -56 -41 244 188
150 -61 -40 244 188
150 -57 -40 244 188
150 -61 -39 244 188
150 -60 -39 244 188
150 -59 -39 244 188
150 -58 -39 244 188
150 -44 -28 244 126
150 10 -8 244 168
150 15 -5 244 168
