#config f cx cy
300 393 252
#image x y z h
17 -92 19 245 134
17 -104 20 245 151
17 15 39 245 84
17 -106 24 245 156
17 -111 24 245 157
17 -105 30 245 153
17 7 59 245 164
18 -21 -85 245 140
18 -14 -66 245 109
18 24 -32 245 166
18 27 -29 245 166
18 21 -27 245 167
18 21 -26 245 167
18 22 -25 245 167
18 25 -10 245 126
18 -58 -2 245 142
18 -47 6 245 150
18 -47 5 245 150
18 -48 16 245 144
18 -112 35 245 155
18 -111 35 245 155
18 -112 36 245 155
18 -113 38 245 155
18 -109 43 245 148
18 7 61 245 162
19 -24 -85 245 140
19 -51 -75 245 94
19 24 -35 245 166
19 19 -30 245 167
19 20 -30 245 167
19 21 -30 245 167
19 19 -29 245 167
19 21 -28 245 167
19 19 -28 245 167
19 21 -28 245 167
19 21 -28 245 167
19 -31 -3 245 109
19 -47 11 245 151
19 -45 22 245 141
19 -112 35 245 155
19 -111 35 245 155
19 -112 36 245 155
19 5 48 245 137
19 -113 38 245 155
19 7 61 245 162
20 -29 -85 245 140
20 -60 -76 245 99
20 24 -35 245 165
20 19 -30 245 167
20 -123 24 245 121
20 -48 16 245 151
20 15 40 245 82
20 -112 31 245 152
20 -113 36 245 155
20 -112 37 245 155
20 -111 38 245 155
20 3 48 245 136
20 -112 38 245 155
20 6 61 245 161
21 -43 -81 245 146
21 -38 -76 245 136
21 18 -31 245 167
21 16 -30 245 167
21 17 -31 245 167
21 -48 22 245 149
21 14 39 245 83
21 -113 42 245 155
21 -109 42 245 153
21 -168 119 245 83
21 -168 121 245 83
21 6 61 245 162
22 -44 -82 245 143
22 19 -39 245 163
22 15 -31 245 167
22 15 -32 245 167
22 13 -31 245 167
22 -51 29 245 149
22 -51 28 245 149
22 -52 29 245 149
22 -113 46 245 155
22 6 61 245 162
23 -57 -83 245 142
23 -48 -85 245 140
23 -38 -93 245 131
23 11 -31 245 168
23 6 -28 245 168
23 -55 39 245 150
23 -57 49 245 144
23 -119 59 245 151
23 -118 60 245 151
23 -117 60 245 151
23 -119 61 245 151
23 6 60 245 163
24 -59 -86 245 139
24 4 -28 245 166
24 3 -26 245 167
24 3 -26 245 167
24 -57 45 245 149
24 -59 46 245 149
24 -59 45 245 149
24 -119 68 245 151
24 -118 68 245 151
24 6 59 245 164
25 -65 -89 245 135
25 0 -21 245 167
25 -60 58 245 148
25 -60 57 245 148
25 -131 76 245 142
25 7 58 245 165
26 -75 -93 245 131
26 0 -20 245 167
26 -54 38 245 87
26 -138 57 245 104
26 -58 65 245 145
26 -62 67 245 146
26 -134 77 245 141
26 6 59 245 164
27 -82 -98 245 126
27 8 -46 245 135
27 -2 -19 245 166
27 -130 65 245 87
27 -143 78 245 128
27 -141 86 245 129
27 -55 73 245 145
27 6 59 245 164
28 -100 -112 245 108
28 -101 -111 245 108
28 -12 -22 245 167
28 -15 -19 245 165
28 -13 -19 245 165
28 -10 -19 245 165
28 -12 -19 245 165
28 -11 -19 245 165
28 -10 -19 245 165
28 -13 -14 245 164
28 -150 76 245 126
28 -149 78 245 126
28 -29 78 245 129
28 -49 79 245 137
28 6 60 245 163
29 -107 -123 245 99
29 -97 -128 245 88
29 -59 -139 245 75
29 -61 -129 245 75
29 -59 -129 245 75
29 -59 -128 245 75
29 -16 -23 245 165
29 -16 -23 245 165
29 -12 -22 245 163
29 -18 -21 245 164
29 -17 -20 245 164
29 -16 -19 245 164
29 -16 -18 245 164
29 -18 -16 245 164
29 -18 -16 245 164
29 -17 -15 245 164
29 -156 81 245 123
29 -154 81 245 123
29 -152 83 245 123
29 -49 83 245 132
29 -26 89 245 124
29 4 61 245 161
29 5 61 245 161
29 6 61 245 161
30 -101 -134 245 82
30 -63 -140 245 75
30 -59 -134 245 74
30 -5 -44 245 141
30 -23 -23 245 163
30 -21 -21 245 163
30 -20 -21 245 163
30 10 44 245 85
30 -155 68 245 93
30 -157 83 245 123
30 -56 89 245 122
30 -54 89 245 122
30 -49 89 245 122
30 -46 90 245 122
30 4 63 245 159
30 5 63 245 159
30 5 63 245 159
31 -25 -24 245 164
31 7 45 245 84
31 -160 69 245 90
31 -162 87 245 118
31 -74 96 245 114
31 -54 94 245 117
31 -51 94 245 117
31 -48 94 245 117
31 3 65 245 157
32 -28 -33 245 162
32 -29 -28 245 163
32 -33 -27 245 163
32 -33 -26 245 163
32 -36 -23 245 161
32 -165 89 245 116
32 -54 99 245 109
32 -41 101 245 107
32 0 67 245 154
33 -35 -40 87 1
33 -22 -47 102 1
33 -40 -30 81 2
33 -37 -29 82 1
33 -30 -29 84 2
33 -1 54 114 1
33 -179 77 140 1
33 -166 83 129 1
33 -166 87 129 1
33 -49 106 144 2
33 0 69 94 1
34 -46 -31 245 164
34 -48 -29 245 164
34 -46 -31 245 164
34 -45 -30 245 164
34 -40 -31 245 163
34 -36 -29 245 162
34 -2 53 245 133
34 -171 87 245 106
34 -166 101 245 111
34 -79 119 245 85
34 -50 115 245 88
34 -3 71 245 148
35 -50 -32 245 165
35 -8 60 245 133
35 -8 59 245 133
35 -18 72 245 147
36 -55 -31 245 165
36 -54 -32 245 165
36 -19 74 245 143
37 -56 -36 245 163
37 -58 -31 245 165
37 -62 -30 245 165
37 -61 -30 245 165
37 -60 -31 245 165
37 -28 73 245 145
38 -55 -50 245 137
38 -62 -25 245 164
38 -62 -26 245 164
38 -65 -24 245 164
38 -65 -24 245 164
38 -30 77 245 139
39 -66 -23 245 164
39 -67 -20 245 165
39 -67 -12 245 154
39 -35 78 245 138
40 -73 -15 245 164
40 -68 -16 245 165
40 -68 -17 245 165
40 -42 79 245 136
41 -73 -38 245 133
41 -71 -10 245 165
41 -75 2 245 129
41 -49 88 245 126
42 -76 -32 245 136
42 -74 -6 245 165
42 -74 -7 245 165
42 -79 -3 245 164
42 -77 -1 245 161
42 -51 87 245 79
42 -72 91 245 114
42 -71 92 245 114
42 -71 94 245 114
42 -45 97 245 113
43 -81 -28 245 136
43 -80 -3 245 164
43 -75 -4 245 165
43 -73 -4 245 164
43 -72 98 245 111
43 -70 98 245 111
43 -68 98 245 111
43 -56 100 245 109
44 -82 0 83 2
44 -85 0 83 1
44 -84 0 83 1
44 -81 0 83 1
44 -86 4 84 1
44 -85 4 84 1
44 -84 4 84 1
44 -55 104 159 1
44 -52 106 152 1
44 -78 109 146 1
44 -63 112 151 1
45 -86 5 245 162
45 -85 5 245 162
45 -84 3 245 162
45 -89 6 245 162
45 -87 6 245 162
45 -88 7 245 162
45 -76 114 245 92
45 -64 115 245 89
46 -72 2 245 138
46 -89 8 245 162
46 -88 8 245 162
46 -86 8 245 162
46 -75 120 245 83
47 -71 -11 245 95
47 -69 9 245 138
47 -58 10 245 135
47 -83 13 245 161
47 -78 14 245 157
47 -85 16 245 162
47 -74 19 245 134
47 -84 20 245 160
47 -65 119 245 79
47 -73 123 245 78
48 -60 0 245 84
48 -64 9 245 138
48 -52 11 245 128
48 -23 13 245 98
48 -77 16 245 160
48 -76 17 245 160
48 -77 18 245 160
48 -73 27 245 150
49 -19 2 245 107
49 -28 5 245 103
49 -22 8 245 103
49 -71 14 245 160
49 -71 13 245 160
49 -152 46 245 95
49 -64 27 245 150
50 -28 -4 245 118
50 -37 -1 245 121
50 5 1 245 103
50 -68 15 245 159
50 -66 13 245 159
50 -61 16 245 160
50 -52 29 245 139
50 -126 68 245 97
50 -126 67 245 97
50 -127 76 245 96
50 -122 87 245 96
51 -48 -13 245 117
51 -15 -3 245 121
51 -8 12 245 124
51 -4 14 245 123
51 -45 17 245 167
51 -45 19 245 167
51 -43 17 245 167
51 -42 18 245 167
51 -1 31 245 127
51 -47 21 245 167
51 -47 20 245 167
52 -23 -13 245 112
52 -35 20 245 170
52 -37 21 245 170
52 -37 20 245 170
52 -27 38 245 151
53 -21 -2 245 148
53 2 2 245 131
53 -31 21 245 170
53 -29 21 245 170
53 -28 21 245 170
53 -30 23 245 171
53 -19 36 245 155
53 -62 67 245 125
53 -42 62 245 136
54 -24 -45 245 111
54 -31 -38 245 110
54 -27 -37 245 110
54 -19 28 245 169
54 -20 29 245 169
54 -20 28 245 169
54 3 55 245 137
54 8 68 245 134
54 7 72 245 134
54 9 72 245 134
54 11 70 245 134
54 7 75 245 134
54 6 79 245 134
55 -55 -26 245 102
55 -43 -15 245 105
55 -13 32 245 168
55 -14 33 245 168
55 -14 32 245 168
55 -14 38 245 167
56 -38 22 135 1
56 -53 23 132 1
56 -75 47 133 1
56 -67 51 132 1
56 -55 47 131 1
56 -68 51 132 1
56 -19 44 94 2
56 -1 33 76 1
56 10 43 88 1
56 -2 42 81 1
56 37 85 131 1
57 27 11 245 115
57 36 16 245 116
57 8 35 245 163
57 10 36 245 163
57 20 37 245 164
57 15 40 245 165
57 47 63 245 126
57 15 41 245 165
57 49 65 245 126
57 50 67 245 126
57 16 42 245 165
57 47 69 245 126
57 49 72 245 126
57 50 75 245 126
57 42 85 245 128
57 44 85 245 128
57 45 85 245 128
58 21 16 245 115
58 51 40 245 119
58 -1 39 245 147
58 18 43 245 170
59 34 22 142 1
59 8 42 106 1
59 4 48 100 1
59 41 45 88 1
59 23 45 77 1
59 22 45 77 1
60 1 48 245 144
60 31 42 245 167
60 9 57 245 141
60 30 44 245 167
60 32 44 245 167
60 37 51 245 166
61 33 34 245 150
61 34 45 245 167
61 15 62 245 141
61 34 47 245 167
61 35 47 245 167
61 37 48 245 167
61 34 48 245 167
61 35 49 245 167
61 43 50 245 166
61 35 51 245 167
61 41 55 245 166
61 43 56 245 166
62 37 52 245 169
62 37 53 245 169
63 40 46 149 1
63 41 58 80 2
64 31 54 152 1
64 43 62 85 2
65 30 66 245 96
65 44 68 245 153
65 51 68 245 151
66 58 65 245 96
66 58 67 245 96
66 26 71 245 96
66 31 71 245 96
66 50 69 245 94
66 46 77 245 140
67 56 76 245 95
67 55 76 245 95
67 41 79 245 135
67 44 80 245 135
67 43 81 245 135
67 72 95 245 117
68 21 87 245 84
68 26 86 245 88
68 62 89 245 104
69 -127 -114 245 107
69 62 103 245 105
70 -139 -116 245 104
70 -115 -111 245 109
70 -133 -79 245 122
70 -125 -78 245 124
70 25 108 245 86
70 31 114 245 86
70 26 116 245 88
70 32 116 245 86
71 -152 -110 245 111
71 -117 -106 245 116
71 -121 -92 245 106
71 -143 -79 245 115
71 -132 -74 245 113
71 -128 -74 245 113
71 18 116 245 83
71 13 121 245 81
72 -115 -99 245 124
72 -140 -73 245 122
72 -148 -73 245 115
72 -137 -68 245 112
72 -135 -68 245 112
72 -128 -68 245 110
73 -134 -88 245 140
73 -127 -73 245 101
73 -145 -53 245 122
73 -132 -57 245 105
73 -131 -57 245 105
73 -126 -52 245 105
74 -61 -135 245 81
74 -59 -140 245 74
74 -141 -85 245 130
74 -139 -85 245 130
74 -137 -85 245 130
74 -117 -87 245 128
74 -124 -75 245 127
74 -152 -45 245 119
74 -144 -42 245 119
75 -140 -83 245 136
75 -130 -82 245 134
75 -124 -83 245 120
75 -123 -83 245 120
75 -146 -73 245 131
75 -145 -73 245 131
75 -128 -78 245 122
75 -127 -71 245 122
75 -133 -52 245 103
75 -141 -38 245 115
75 -136 -29 245 129
75 -134 -34 245 110
76 -131 -65 245 126
76 -151 -56 245 126
76 -148 -56 245 126
76 -177 -38 245 106
76 -146 -23 245 117
77 -131 -60 245 127
77 -177 -32 245 106
77 -177 -29 245 106
77 -175 -25 245 106
77 -174 -23 245 106
77 -176 -17 245 108
77 -146 -11 245 117
