#config f cx cy
293 525 233
#image x y z h
17 -138 46 286 90
17 64 43 286 118
17 56 45 286 118
17 150 47 286 106
17 62 47 286 119
17 -142 111 286 76
17 -150 80 286 185
17 -148 84 286 182
17 -153 106 286 157
17 -7 98 286 166
18 -30 -18 286 149
18 -4 -4 286 122
18 -38 3 286 181
18 67 9 286 131
18 -158 25 286 97
18 -143 26 286 89
18 -39 10 286 176
18 154 29 286 108
18 -159 40 286 97
18 67 24 286 153
18 67 25 286 153
18 152 34 286 110
18 -139 46 286 89
18 -146 53 286 94
18 148 49 286 110
18 -34 66 286 109
18 58 54 286 121
18 50 57 286 123
18 57 61 286 124
18 -147 81 286 141
18 -159 74 286 178
18 -145 127 286 97
18 -141 128 286 95
18 -154 75 286 182
18 -149 82 286 186
18 -148 82 286 185
18 -14 105 286 157
18 -13 105 286 157
18 -11 105 286 157
19 -9 -1 181 1
19 65 20 157 1
19 -167 29 184 1
19 -139 31 197 1
19 -44 14 109 1
19 -42 14 109 1
19 -40 15 109 1
19 -39 15 109 3
19 -153 33 193 1
19 -33 16 110 1
19 152 32 183 1
19 -169 36 186 1
19 -169 38 186 1
19 -41 22 110 1
19 66 35 139 1
19 65 36 139 1
19 65 35 139 1
19 151 52 179 2
19 -140 60 197 1
19 51 66 163 1
19 53 68 163 1
19 56 68 163 1
19 -131 87 196 1
19 50 71 159 1
19 -149 113 194 1
19 -140 127 200 1
19 -149 82 100 1
19 -151 104 128 1
19 -42 112 137 1
19 -37 112 138 1
19 -32 112 138 1
19 -20 112 137 2
20 -163 31 286 100
20 62 31 286 125
20 151 32 286 106
20 151 41 286 104
20 -161 54 286 100
20 -45 30 286 176
20 -45 29 286 176
20 -48 34 286 176
20 -48 31 286 176
20 -49 34 286 176
20 58 47 286 149
20 30 75 286 126
20 38 77 286 127
20 -149 111 286 92
20 -155 76 286 173
20 -10 117 286 135
20 -151 81 286 187
20 -32 120 286 139
20 -21 121 286 138
20 -13 123 286 136
21 -143 26 286 89
21 -167 30 286 96
21 151 30 286 105
21 -151 33 286 91
21 60 39 286 112
21 -161 45 286 101
21 150 44 286 106
21 -158 56 286 103
21 151 52 286 107
21 -49 45 286 177
21 -48 43 286 177
21 -46 42 286 177
21 -160 71 286 137
21 -51 46 286 177
21 -51 45 286 177
21 15 74 286 117
21 56 59 286 148
21 60 58 286 149
21 31 82 286 127
21 -156 74 286 170
21 -150 116 286 92
21 -150 80 286 176
21 -54 131 286 127
21 -53 131 286 127
21 -47 131 286 127
21 -42 131 286 127
21 -36 131 286 127
21 -34 131 286 127
21 -19 130 286 129
22 16 -24 286 125
22 -21 31 286 98
22 151 29 286 106
22 -164 35 286 106
22 150 41 286 104
22 -158 57 286 103
22 152 54 286 106
22 62 55 286 134
22 -133 86 286 88
22 -158 71 286 139
22 -132 93 286 89
22 -50 54 286 181
22 -52 57 286 182
22 16 85 286 126
22 53 72 286 148
22 -157 74 286 172
22 -143 114 286 100
22 -136 115 286 97
22 -42 120 286 101
22 53 82 286 146
22 -138 121 286 106
22 -152 95 286 154
22 -150 79 286 188
22 -30 128 286 122
22 -150 80 286 188
22 -48 134 286 124
22 -41 134 286 125
23 5 -24 286 159
23 -7 -6 286 118
23 -6 -3 286 118
23 -1 -3 286 118
23 -1 -2 286 118
23 -142 26 286 88
23 151 30 286 104
23 -164 35 286 106
23 -38 33 286 117
23 -142 46 286 92
23 149 47 286 108
23 -139 92 286 80
23 -139 111 286 79
23 -158 73 286 168
23 15 93 286 124
23 -139 119 286 89
23 -49 63 286 182
23 -49 64 286 182
23 47 81 286 151
23 25 98 286 128
23 -51 69 286 183
23 -51 68 286 183
23 47 87 286 152
23 -151 77 286 183
23 -154 78 286 186
23 -153 81 286 187
23 -55 129 286 132
24 4 -21 286 156
24 1 -17 286 157
24 -141 32 286 86
24 151 32 286 105
24 -165 39 286 98
24 -40 48 286 103
24 151 44 286 104
24 151 48 286 104
24 -158 74 286 159
24 -144 106 286 98
24 -149 83 286 145
24 -139 123 286 93
24 44 91 286 150
24 -151 94 286 155
24 -48 74 286 180
24 -53 79 286 181
24 -155 79 286 186
24 -155 80 286 186
24 -153 83 286 185
24 -150 83 286 183
25 -2 -3 286 157
25 -147 26 286 84
25 -164 29 286 98
25 151 29 286 106
25 150 31 286 106
25 -162 37 286 101
25 150 34 286 106
25 -164 52 286 104
25 152 54 286 105
25 -150 118 286 90
25 -147 121 286 95
25 -142 122 286 93
25 -48 85 286 177
25 -154 79 286 191
25 -51 88 286 177
25 -50 88 286 177
25 -49 87 286 177
25 -42 89 286 176
25 -41 89 286 176
25 36 107 286 154
26 -5 6 286 157
26 -5 6 286 157
26 -5 6 286 157
26 -156 24 286 100
26 -165 36 286 98
26 150 33 286 105
26 150 44 286 104
26 152 54 286 104
26 152 50 286 104
26 -143 92 286 83
26 -156 74 286 153
26 -135 82 286 127
26 -64 82 286 136
26 -139 117 286 89
26 -156 73 286 173
26 -146 120 286 95
26 -146 124 286 95
26 -146 127 286 95
26 -140 127 286 95
26 -152 79 286 182
26 -153 106 286 156
26 -149 106 286 156
26 -39 93 286 173
26 37 111 286 150
27 -152 26 286 88
27 22 19 286 125
27 -140 33 286 87
27 -10 17 286 162
27 -162 30 286 94
27 -149 34 286 93
27 149 32 286 108
27 152 54 286 104
27 -46 90 286 145
27 -156 76 286 175
27 -144 126 286 99
27 -46 100 286 159
27 -152 83 286 184
27 -64 107 286 155
27 -48 103 286 159
27 -46 101 286 159
27 -44 103 286 159
27 -37 103 286 158
27 29 115 286 145
27 36 115 286 145
28 -157 24 286 99
28 -169 30 286 99
28 143 30 286 107
28 -151 33 286 94
28 149 31 286 108
28 -170 37 286 99
28 -14 27 286 163
28 152 49 286 104
28 -12 34 286 161
28 -144 86 286 91
28 -128 88 286 90
28 -155 70 286 159
28 35 109 286 97
28 -158 76 286 174
28 -144 126 286 98
28 -76 105 286 138
28 -55 104 286 139
28 -158 75 286 190
28 -157 78 286 191
28 -150 83 286 184
28 -150 105 286 158
28 -69 113 286 147
28 -36 109 286 152
28 -34 109 286 152
28 -33 110 286 152
28 27 120 286 139
28 41 122 286 136
29 -157 25 286 91
29 -141 26 286 89
29 -155 32 286 92
29 152 34 286 103
29 -165 42 286 99
29 150 47 286 106
29 -14 38 286 160
29 -16 43 286 158
29 -136 85 286 85
29 -142 104 286 108
29 -78 114 286 134
29 -153 79 286 178
29 -157 77 286 193
29 -155 79 286 189
29 -65 118 286 143
29 -64 118 286 143
29 -25 121 286 139
29 -20 123 286 136
29 9 129 286 128
29 22 126 286 132
29 33 127 286 131
29 42 129 286 130
30 150 29 286 107
30 -164 42 286 99
30 150 38 286 106
30 150 44 286 106
30 150 47 286 106
30 -155 62 286 115
30 -17 48 286 158
30 -137 81 286 82
30 -16 53 286 157
30 -157 74 286 158
30 -156 74 286 158
30 -129 105 286 93
30 -143 121 286 98
30 -143 124 286 98
30 -13 118 286 111
30 -138 126 286 98
30 -8 121 286 114
30 -158 76 286 188
30 -152 81 286 174
30 -156 78 286 190
30 -153 82 286 184
30 -78 128 286 135
30 -75 131 286 129
30 -51 122 286 139
30 -44 126 286 133
30 13 132 286 126
30 15 132 286 126
30 20 132 286 126
30 26 132 286 126
30 29 132 286 126
31 -141 27 286 87
31 -163 29 286 99
31 149 29 286 108
31 -160 38 286 103
31 149 36 286 107
31 -141 46 286 91
31 149 43 286 107
31 -159 54 286 102
31 150 50 286 107
31 151 53 286 107
31 -20 58 286 157
31 -18 59 286 157
31 -131 103 286 91
31 -142 78 286 137
31 -141 107 286 102
31 -147 128 286 95
31 -141 129 286 94
31 -157 75 286 189
31 -156 79 286 190
31 -155 79 286 189
31 -147 82 286 185
31 -54 127 286 134
32 -140 26 286 94
32 -167 30 286 96
32 -154 30 286 92
32 149 29 286 108
32 -146 31 286 92
32 -146 34 286 92
32 -165 42 286 98
32 150 47 286 107
32 1 61 286 104
32 148 51 286 110
32 -158 70 286 139
32 -145 80 286 134
32 -23 70 286 161
32 -134 122 286 94
32 -19 77 286 159
32 -153 80 286 184
32 -157 78 286 191
32 -151 82 286 184
32 -149 82 286 184
32 -152 105 286 158
33 151 29 286 106
33 -167 35 286 103
33 -148 33 286 90
33 148 37 286 107
33 -164 45 286 105
33 152 54 286 105
33 -143 125 286 101
33 -25 81 286 163
33 -24 82 286 163
33 -23 82 286 163
33 -158 76 286 184
33 -155 79 286 183
33 -153 104 286 156
33 -156 78 286 191
33 -152 106 286 156
34 -146 26 286 87
34 -165 30 286 97
34 -153 33 286 91
34 150 31 286 107
34 -163 39 286 100
34 150 44 286 106
34 -160 55 286 108
34 152 54 286 106
34 -145 111 286 97
34 -158 76 286 168
34 -150 82 286 149
34 -146 120 286 96
34 -158 76 286 186
34 -151 105 286 155
34 -155 79 286 189
34 -150 82 286 185
34 -153 107 286 157
34 -151 108 286 155
34 -29 99 286 165
34 -26 101 286 161
35 151 29 286 106
35 -155 32 286 91
35 148 37 286 108
35 -163 48 286 105
35 -155 57 286 105
35 151 52 286 107
35 2 81 286 102
35 -159 75 286 165
35 -147 115 286 96
35 -127 123 286 95
35 -134 128 286 95
35 -157 74 286 189
35 -153 81 286 171
35 -156 77 286 190
35 -155 78 286 190
35 -155 78 286 190
35 -151 82 286 185
35 -33 104 286 159
36 -141 32 286 86
36 149 30 286 108
36 -164 41 286 105
36 -141 44 286 88
36 -144 44 286 88
36 149 44 286 107
36 151 52 286 107
36 -146 119 286 89
36 -157 75 286 191
36 -155 77 286 189
36 -157 77 286 193
36 -157 78 286 190
36 -32 112 286 150
36 -10 120 286 138
36 -8 120 286 138
37 -142 26 286 90
37 152 32 286 104
37 -163 42 286 100
37 -141 46 286 87
37 151 53 286 106
37 5 108 286 105
37 -156 79 286 186
37 -156 80 286 186
37 -154 82 286 185
37 -149 83 286 184
37 -151 104 286 159
37 -36 122 286 137
37 -30 121 286 138
37 -4 128 286 130
38 -161 25 286 95
38 -143 27 286 90
38 -168 30 286 101
38 153 29 286 103
38 -167 36 286 102
38 -137 45 286 92
38 149 43 286 107
38 -145 52 286 97
38 -142 97 286 86
38 -4 110 286 105
38 -4 110 286 105
38 -159 76 286 192
38 -158 77 286 192
38 -158 78 286 192
38 -152 82 286 184
38 -151 82 286 184
38 -149 82 286 184
38 -37 128 286 130
38 -28 127 286 131
38 -13 129 286 129
38 -3 131 286 128
39 -139 32 286 85
39 151 29 286 104
39 -164 33 286 106
39 150 41 286 106
39 148 51 286 112
39 -140 103 286 79
39 -159 73 286 174
39 -140 118 286 95
39 -158 74 286 174
39 -136 124 286 91
39 -148 81 286 175
39 -158 76 286 191
39 -154 100 286 155
39 -158 77 286 191
39 -149 81 286 187
39 -148 83 286 185
39 -29 132 286 129
39 -8 131 286 128
40 -163 29 286 99
40 151 32 286 106
40 -163 36 286 100
40 -140 51 286 88
40 152 49 286 104
40 -135 90 286 85
40 -135 100 286 85
40 -148 112 286 92
40 -139 122 286 90
40 -142 124 286 101
40 -152 103 286 156
40 -151 101 286 156
40 -157 76 286 193
40 -156 77 286 192
40 -152 105 286 156
40 -7 132 286 129
41 146 30 286 104
41 149 30 286 104
41 151 30 286 104
41 151 32 286 104
41 151 37 286 104
41 150 47 286 106
41 -132 91 286 89
41 -157 74 286 175
41 -145 119 286 98
41 -159 73 286 188
41 -147 78 286 181
41 -156 78 286 191
41 -152 105 286 157
42 151 29 286 105
42 150 30 286 105
42 -146 34 286 93
42 -164 42 286 105
42 149 40 286 106
42 149 47 286 107
42 -140 89 286 89
42 -142 112 286 89
42 -158 74 286 166
42 -146 116 286 96
42 -135 123 286 94
42 -143 128 286 95
42 -159 75 286 185
42 -149 80 286 177
42 -152 94 286 156
42 -150 94 286 156
42 -152 77 286 188
42 -155 79 286 188
43 148 30 286 102
43 154 29 286 108
43 -165 39 286 104
43 153 34 286 108
43 -166 48 286 103
43 149 53 286 109
43 -143 107 286 100
43 -155 74 286 176
43 -144 88 286 156
43 -157 74 286 187
43 -150 79 286 178
43 -154 76 286 190
43 -154 78 286 190
44 -164 29 286 98
44 -163 40 286 100
44 150 41 286 105
44 150 44 286 105
44 151 47 286 105
44 -142 83 286 83
44 -144 98 286 82
44 -156 74 286 178
44 -140 124 286 101
44 -130 123 286 102
44 -153 81 286 183
44 -153 83 286 183
44 -151 84 286 182
45 -163 29 286 99
45 153 30 286 103
45 -163 37 286 100
45 151 37 286 104
45 151 48 286 105
45 -158 60 286 103
45 -152 64 286 103
45 -141 101 286 86
45 -145 112 286 98
45 -131 125 286 91
45 -135 125 286 101
45 -158 74 286 188
45 -151 78 286 183
45 -157 76 286 189
45 -156 78 286 189
45 -155 79 286 189
45 -152 108 286 155
46 -142 26 286 90
46 -164 29 286 99
46 150 30 286 106
46 -161 38 286 102
46 -159 53 286 102
46 152 48 286 103
46 -156 74 286 172
46 -149 122 286 93
46 -148 130 286 92
46 -131 125 286 99
46 -155 78 286 191
47 -162 30 286 101
47 154 30 286 101
47 -162 40 286 101
47 153 37 286 102
47 -166 53 286 102
47 152 48 286 104
47 -136 90 286 83
47 -139 105 286 80
47 -155 76 286 174
47 -138 126 286 97
47 -155 78 286 187
47 -154 79 286 187
47 -153 81 286 187
48 151 30 286 106
48 150 47 286 106
48 -160 53 286 101
48 -136 80 286 83
48 -159 73 286 167
48 -144 124 286 91
48 -153 79 286 173
48 -151 102 286 147
48 -152 81 286 184
48 -156 78 286 190
48 -152 82 286 184
48 -150 83 286 183
49 146 30 286 104
49 -165 34 286 104
49 151 33 286 105
49 -165 38 286 104
49 -165 41 286 104
49 152 54 286 104
49 -139 86 286 80
49 -155 75 286 173
49 -150 80 286 178
49 -154 100 286 155
49 -155 78 286 191
49 -151 111 286 151
50 150 30 286 104
50 -165 41 286 104
50 152 41 286 103
50 152 53 286 106
50 -137 74 286 89
50 -133 89 286 85
50 -140 101 286 86
50 -142 81 286 142
50 -149 109 286 93
50 -148 87 286 146
50 -127 119 286 99
50 -159 74 286 187
50 -147 80 286 178
50 -153 77 286 190
50 -155 78 286 190
50 -154 78 286 190
50 -153 78 286 190
50 -150 84 286 182
50 -148 84 286 181
51 -143 26 286 87
51 -165 29 286 97
51 149 32 286 107
51 -163 39 286 100
51 150 44 286 106
51 151 52 286 107
51 -137 98 286 83
51 -132 120 286 88
51 -132 124 286 92
51 -155 74 286 188
51 -152 79 286 182
51 -151 83 286 184
52 -165 29 286 97
52 -150 33 286 94
52 -165 42 286 98
52 150 34 286 111
52 -162 52 286 107
52 -140 52 286 88
52 151 50 286 106
52 -155 68 286 121
52 -156 71 286 138
52 -149 113 286 94
52 -158 74 286 171
52 -148 84 286 145
52 -149 82 286 173
52 -156 78 286 191
52 -150 83 286 183
52 -153 106 286 156
52 -151 107 286 155
53 150 29 286 106
53 -164 35 286 99
53 -149 35 286 92
53 149 43 286 108
53 -159 59 286 102
53 151 52 286 107
53 -139 92 286 89
53 -152 71 286 158
53 -148 84 286 145
53 -145 118 286 92
53 -159 72 286 186
53 -156 75 286 185
53 -156 77 286 187
53 -156 79 286 187
53 -151 79 286 186
53 -154 79 286 187
54 -141 26 286 89
54 152 29 286 103
54 -166 35 286 103
54 -155 32 286 92
54 151 41 286 103
54 -165 43 286 104
54 -139 45 286 91
54 151 44 286 103
54 152 49 286 103
54 -148 112 286 95
54 -138 125 286 90
54 -150 81 286 175
54 -151 83 286 181
54 -151 84 286 181
54 -152 108 286 155
55 -157 25 286 98
55 150 31 286 105
55 -165 35 286 98
55 -149 32 286 93
55 150 37 286 106
55 151 47 286 104
55 -159 57 286 109
55 -143 81 286 83
55 -156 74 286 172
55 -149 123 286 92
55 -138 126 286 90
55 -151 84 286 182
55 -154 107 286 154
55 -154 109 286 154
56 -162 30 286 94
56 152 29 286 111
56 -149 33 286 92
56 -161 42 286 102
56 -142 46 286 92
56 151 48 286 105
56 -137 81 286 82
56 -144 98 286 83
56 -156 74 286 157
56 -148 109 286 93
56 -146 123 286 92
56 -153 81 286 183
56 -153 83 286 183
56 -150 84 286 181
57 -169 29 286 105
57 151 30 286 104
57 -141 34 286 91
57 151 32 286 104
57 -167 35 286 108
57 151 35 286 104
57 153 49 286 102
57 -155 69 286 133
57 -150 117 286 90
57 -133 114 286 97
57 -156 74 286 187
57 -155 78 286 191
57 -151 107 286 156
58 -167 35 286 102
58 153 35 286 103
58 -167 38 286 102
58 -167 45 286 102
58 -167 48 286 102
58 150 47 286 107
58 -134 93 286 86
58 -134 104 286 87
58 -134 99 286 87
58 -150 110 286 92
58 -136 111 286 91
58 -156 73 286 173
58 -148 84 286 145
58 -150 83 286 184
58 -152 109 286 154
59 -169 30 286 93
59 -148 33 286 92
59 153 35 286 102
59 -165 44 286 97
59 150 47 286 106
59 -157 69 286 142
59 -138 109 286 82
59 -149 114 286 92
59 -146 121 286 96
59 -154 77 286 189
59 -155 102 286 153
59 -154 79 286 189
60 -161 30 286 92
60 -142 33 286 85
60 150 35 286 105
60 -140 46 286 91
60 150 47 286 106
60 -157 70 286 140
60 -156 74 286 172
60 -146 115 286 96
60 -148 81 286 185
60 -154 100 286 155
60 -155 78 286 191
60 -153 78 286 190
60 -148 82 286 185
61 -164 30 286 92
61 -149 33 286 92
61 151 34 286 104
61 -156 41 286 100
61 151 37 286 104
61 151 44 286 104
61 -167 53 286 101
61 151 48 286 104
61 -148 108 286 94
61 -155 77 286 171
61 -152 79 286 174
61 -156 76 286 189
61 -153 103 286 157
61 -148 83 286 185
61 -153 105 286 157
62 10 -24 286 114
62 10 -18 286 113
62 -163 29 286 99
62 -150 33 286 93
62 -140 47 286 88
62 -163 52 286 105
62 150 47 286 107
62 145 57 286 92
62 -139 74 286 80
62 -151 80 286 172
62 -144 126 286 99
62 -156 76 286 188
62 -155 79 286 189
62 -150 85 286 181
63 9 -24 286 115
63 0 -21 286 117
63 4 -16 286 117
63 11 -9 286 115
63 -142 26 286 89
63 -150 34 286 93
63 151 33 286 104
63 151 35 286 104
63 -157 43 286 99
63 150 44 286 106
63 146 53 286 101
63 -133 91 286 87
63 -133 105 286 87
63 -151 81 286 175
63 -150 82 286 183
63 -150 83 286 183
63 -150 84 286 183
64 -1 -26 286 166
64 1 -26 286 165
64 -165 29 286 98
64 146 30 286 105
64 -150 34 286 91
64 148 32 286 108
64 -163 39 286 101
64 151 48 286 104
64 -149 64 286 127
64 -156 73 286 173
64 -148 83 286 145
64 -142 115 286 102
64 -158 73 286 188
64 -150 79 286 178
64 -155 78 286 191
64 -154 106 286 155
64 -154 108 286 155
65 1 -18 286 167
65 -2 -14 286 167
65 -152 26 286 87
65 150 29 286 106
65 -166 35 286 104
65 2 32 286 108
65 150 38 286 106
65 -165 43 286 105
65 150 52 286 108
65 -146 62 286 130
65 -142 91 286 86
65 -136 108 286 93
65 -157 73 286 189
65 -156 77 286 190
65 -151 82 286 182
65 -156 78 286 190
65 -151 83 286 182
65 -151 83 286 182
65 -149 84 286 182
66 -4 0 286 165
66 -167 30 286 95
66 -150 35 286 88
66 149 32 286 108
66 -164 39 286 100
66 -133 38 286 88
66 5 32 286 117
66 149 47 286 108
66 -154 55 286 120
66 -142 107 286 84
66 -144 80 286 135
66 -145 110 286 84
66 -143 107 286 84
66 -146 128 286 96
66 -136 125 286 99
66 -154 79 286 190
67 -6 13 286 163
67 150 31 286 100
67 -168 35 286 102
67 -151 32 286 90
67 -148 34 286 90
67 153 32 286 102
67 -166 42 286 103
67 152 48 286 103
67 -144 99 286 90
67 -158 75 286 165
67 -141 116 286 86
67 -141 124 286 102
67 -154 78 286 189
67 -153 78 286 188
67 -154 79 286 189
67 -147 82 286 185
67 -153 109 286 154
68 -4 4 286 123
68 -165 30 286 98
68 -137 31 286 90
68 153 30 286 101
68 -146 32 286 92
68 -146 34 286 92
68 -163 38 286 100
68 -8 27 286 164
68 -146 53 286 95
68 150 48 286 105
68 -26 53 286 139
68 -137 123 286 92
68 -156 75 286 180
68 -154 77 286 183
68 -149 83 286 184
69 -152 32 286 91
69 150 32 286 106
69 -163 38 286 101
69 150 44 286 105
69 151 48 286 105
69 -11 43 286 166
69 -132 85 286 89
69 -157 74 286 172
69 -137 119 286 97
69 -145 118 286 98
69 -135 118 286 97
69 -151 81 286 174
69 -149 82 286 173
69 -151 105 286 159
70 -141 26 286 92
70 -163 29 286 99
70 153 29 286 109
70 153 31 286 109
70 -162 40 286 101
70 152 33 286 109
70 -140 45 286 88
70 150 47 286 107
70 -158 56 286 104
70 -157 72 286 135
70 -126 98 286 88
70 -14 59 286 166
70 -129 106 286 88
70 -158 75 286 170
70 -156 74 286 169
70 -149 114 286 94
70 -132 120 286 86
70 -153 80 286 190
71 -159 25 286 96
71 151 30 286 106
71 -162 48 286 100
71 -142 46 286 92
71 151 47 286 104
71 151 52 286 107
71 -135 79 286 86
71 -135 86 286 86
71 -147 114 286 95
71 -141 114 286 91
71 -17 74 286 163
71 -17 76 286 163
71 -142 116 286 102
71 -16 76 286 163
71 -151 79 286 179
71 -18 85 286 162
71 -153 78 286 190
71 -153 79 286 190
71 -150 83 286 183
71 -154 107 286 156
72 -153 25 286 92
72 -144 27 286 89
72 -166 34 286 104
72 -150 34 286 92
72 151 35 286 104
72 150 47 286 107
72 -136 87 286 85
72 -146 81 286 120
72 -153 110 286 93
72 -154 78 286 172
72 -150 81 286 176
72 -22 91 286 163
72 -22 91 286 163
72 -17 100 286 162
73 150 30 286 107
73 -167 38 286 102
73 150 37 286 105
73 151 48 286 105
73 -133 85 286 87
73 -135 100 286 85
73 -157 73 286 175
73 -156 74 286 175
73 -156 75 286 175
73 -155 77 286 190
73 -152 82 286 182
73 -155 78 286 190
73 -151 83 286 182
73 -150 84 286 182
73 -149 84 286 182
73 -21 100 286 163
74 -160 25 286 96
74 -143 27 286 88
74 152 33 286 103
74 151 47 286 105
74 150 52 286 108
74 -26 85 286 119
74 -155 72 286 155
74 -147 111 286 97
74 -156 74 286 183
74 -143 126 286 100
74 -153 77 286 187
74 -155 80 286 179
74 -33 111 286 150
74 -32 111 286 150
74 -30 111 286 150
75 150 32 286 105
75 -166 36 286 103
75 -159 53 286 102
75 151 49 286 105
75 -143 109 286 100
75 -156 75 286 170
75 -143 118 286 99
75 -137 125 286 91
75 -152 78 286 174
75 -153 102 286 153
75 -34 120 286 139
75 -27 121 286 138
76 150 30 286 107
76 -151 34 286 92
76 -165 38 286 105
76 151 48 286 105
76 -159 59 286 102
76 -136 94 286 85
76 -146 81 286 132
76 -158 73 286 180
76 -143 121 286 100
76 -136 124 286 100
76 -158 76 286 179
76 -153 78 286 178
76 -152 99 286 157
76 -49 129 286 130
76 -42 128 286 130
76 -29 130 286 128
76 -20 130 286 128
77 152 32 286 104
77 151 34 286 104
77 -161 48 286 101
77 -157 55 286 105
77 -154 70 286 140
77 -135 101 286 83
77 -144 113 286 98
77 -141 119 286 98
77 -133 121 286 97
77 -149 95 286 150
77 -159 73 286 188
77 -157 75 286 189
77 -156 76 286 188
77 -153 79 286 182
77 -24 126 286 127
77 -36 135 286 123
78 -159 25 286 96
78 -167 30 286 96
78 153 30 286 103
