#config f cx cy
400 448 240
#image x y z h
10 37 135 231 1
11 167 -49 248 1
11 203 -34 211 1
11 151 -33 240 1
11 184 -11 185 3
11 181 -11 185 1
11 183 -12 185 1
11 182 -8 230 1
11 85 11 172 1
11 39 13 144 1
11 88 30 155 1
11 85 32 155 1
11 147 31 149 1
11 -108 41 155 1
11 -107 40 155 1
11 -77 39 150 1
11 -160 42 144 1
11 -139 42 151 1
11 -126 43 154 1
11 -120 43 152 1
11 -48 40 143 2
11 154 53 155 1
11 154 56 155 1
11 -14 80 215 1
11 -14 79 215 1
11 155 61 156 1
11 155 62 156 1
11 9 113 252 1
11 49 70 174 1
11 155 63 156 1
11 10 122 252 1
11 9 120 252 1
11 163 90 164 1
11 -36 126 217 1
12 212 -37 339 127
12 170 -36 339 97
12 205 -35 339 127
12 206 -36 339 127
12 151 -32 339 101
12 181 -15 339 154
12 179 -8 339 107
12 85 11 339 167
12 40 11 339 195
12 39 12 339 195
12 86 31 339 185
12 148 31 339 188
12 -113 41 339 184
12 -105 40 339 185
12 -77 39 339 190
12 -51 39 339 192
12 -50 39 339 192
12 -49 39 339 192
12 151 40 339 184
12 -159 42 339 196
12 -155 44 339 185
12 -129 42 339 189
12 46 59 339 136
12 154 54 339 184
12 154 56 339 184
12 153 63 339 183
12 0 107 339 120
12 159 84 339 176
12 37 100 339 163
12 162 89 339 177
12 -35 127 339 120
13 165 -49 339 93
13 207 -37 339 126
13 171 -40 339 94
13 204 -35 339 126
13 153 -33 339 97
13 179 -27 339 92
13 181 -15 339 154
13 86 11 339 166
13 40 13 339 195
13 40 13 339 195
13 87 31 339 184
13 148 31 339 188
13 -136 40 339 186
13 -109 40 339 186
13 -76 39 339 190
13 -159 42 339 196
13 -126 42 339 191
13 -51 41 339 196
13 -49 41 339 196
13 -48 41 339 196
13 153 53 339 185
13 153 56 339 185
13 154 61 339 184
13 154 63 339 184
13 37 93 339 176
13 163 91 339 176
13 -34 126 339 122
13 8 134 339 110
14 215 -37 339 125
14 171 -36 339 97
14 206 -35 339 125
14 152 -33 339 99
14 185 -11 339 153
14 185 -12 339 153
14 183 -12 339 153
14 53 -3 339 163
14 85 11 339 167
14 39 16 339 195
14 39 16 339 195
14 86 31 339 184
14 148 31 339 188
14 -110 40 339 185
14 -108 40 339 185
14 -105 40 339 185
14 -77 39 339 190
14 -51 39 339 192
14 -50 39 339 192
14 -49 39 339 192
14 -161 42 339 194
14 -134 42 339 189
14 -126 43 339 185
14 -124 43 339 185
14 -122 43 339 185
14 154 54 339 184
14 154 56 339 184
14 154 63 339 184
14 162 90 339 177
14 -26 124 339 125
14 27 93 339 179
15 160 -48 339 102
15 208 -37 339 126
15 170 -38 339 99
15 205 -35 339 126
15 155 -33 339 95
15 161 -30 339 95
15 185 -11 339 153
15 185 -15 339 153
15 182 -12 339 153
15 176 -7 339 103
15 86 11 339 166
15 40 17 339 195
15 86 32 339 185
15 148 31 339 188
15 -105 40 339 184
15 -97 40 339 183
15 -77 39 339 190
15 -160 42 339 194
15 -134 42 339 189
15 -127 43 339 184
15 -123 43 339 183
15 -50 41 339 196
15 -49 41 339 196
15 -48 41 339 196
15 153 55 339 185
15 153 56 339 185
15 154 63 339 184
15 29 92 339 174
15 163 88 339 175
15 -31 122 339 129
16 172 -39 244 1
16 172 -37 244 1
16 153 -33 242 1
16 183 -11 187 1
16 85 11 172 1
16 40 18 144 1
16 40 18 144 1
16 41 24 147 1
16 87 32 154 1
16 146 32 148 1
16 -135 40 154 1
16 -113 41 155 1
16 -105 40 154 1
16 -78 39 150 1
16 -51 39 148 1
16 -50 39 148 1
16 -49 39 148 1
16 -126 43 154 1
16 -122 43 155 1
16 -153 44 141 1
16 154 54 156 1
16 155 56 156 1
16 154 63 155 1
16 154 60 155 1
16 152 63 155 1
16 37 89 172 1
16 43 92 173 1
16 161 88 162 2
16 -49 120 206 1
16 -39 119 206 1
16 -31 119 205 1
16 48 103 177 1
17 157 -49 339 95
17 170 -40 339 96
17 171 -39 339 96
17 205 -34 339 126
17 156 -35 339 94
17 181 -15 339 154
17 85 11 339 167
17 42 20 339 195
17 43 27 339 193
17 87 32 339 185
17 148 31 339 188
17 -111 40 339 185
17 -108 40 339 185
17 -106 40 339 185
17 -77 39 339 190
17 -51 39 339 192
17 -127 42 339 190
17 -126 43 339 185
17 -153 44 339 198
17 153 53 339 184
17 34 79 339 166
17 154 64 339 184
17 37 79 339 166
17 37 82 339 166
17 162 90 339 177
17 -46 109 339 151
17 55 105 339 158
18 172 -40 245 1
18 209 -35 215 2
18 154 -33 242 1
18 183 -12 184 1
18 183 -14 184 1
18 86 11 173 1
18 90 16 176 1
18 41 19 144 1
18 41 20 144 1
18 42 20 144 1
18 87 32 152 1
18 147 31 150 1
18 -136 40 153 1
18 -113 40 154 1
18 -106 40 155 1
18 -77 39 149 1
18 -51 39 147 1
18 -50 39 147 1
18 -49 39 147 1
18 -160 42 144 1
18 -127 43 149 1
18 -124 43 151 1
18 154 56 155 1
18 -22 83 211 2
18 155 63 156 1
18 155 59 156 1
18 33 80 176 2
18 153 63 156 1
18 -23 94 180 1
18 161 90 161 1
18 -40 94 163 2
18 56 107 184 1
19 165 -48 247 1
19 170 -38 240 1
19 207 -35 215 1
19 154 -35 245 1
19 183 -12 185 1
19 86 11 172 1
19 89 18 176 1
19 42 21 143 1
19 88 32 153 1
19 149 31 152 1
19 -26 53 197 1
19 -139 40 154 1
19 -112 41 156 1
19 -106 40 155 1
19 -77 39 148 1
19 -35 59 201 1
19 38 48 185 1
19 -157 42 143 1
19 -155 42 143 1
19 -129 42 152 1
19 -49 40 144 1
19 154 56 155 1
19 -10 76 198 1
19 154 58 155 1
19 24 74 174 1
19 154 63 155 1
19 154 59 155 1
19 -9 83 200 1
19 152 63 155 1
19 27 80 178 1
19 46 93 185 1
19 159 84 162 1
19 52 99 185 1
19 162 88 162 1
19 55 102 185 1
19 56 104 185 1
19 -29 88 150 1
19 56 106 185 2
20 159 -49 339 92
20 172 -39 339 96
20 205 -35 339 127
20 154 -34 339 96
20 179 -27 339 92
20 183 -11 339 155
20 183 -12 339 155
20 86 11 339 166
20 96 16 339 164
20 -133 29 339 96
20 90 21 339 163
20 -29 27 339 163
20 -30 31 339 163
20 45 23 339 193
20 45 22 339 193
20 92 30 339 187
20 149 31 339 187
20 -105 40 339 185
20 -77 39 339 189
20 -52 39 339 192
20 -161 42 339 194
20 -133 42 339 191
20 -46 40 339 195
20 -3 82 339 111
20 154 56 339 184
20 24 74 339 161
20 153 60 339 185
20 153 62 339 185
20 40 88 339 156
20 162 89 339 177
20 -27 84 339 194
20 51 107 339 155
21 155 -49 339 97
21 161 -49 339 99
21 214 -38 339 125
21 172 -38 339 97
21 205 -35 339 126
21 154 -34 339 95
21 185 -10 339 154
21 180 -8 339 105
21 96 16 339 164
21 -29 26 339 165
21 -31 30 339 165
21 47 22 339 194
21 96 31 339 186
21 141 32 339 165
21 148 31 339 188
21 -137 40 339 185
21 -107 40 339 187
21 -99 40 339 183
21 -77 39 339 189
21 -52 39 339 192
21 -161 42 339 194
21 -46 40 339 194
21 153 56 339 184
21 154 58 339 184
21 30 79 339 152
21 22 79 339 148
21 153 63 339 183
21 46 94 339 152
21 162 83 339 176
21 51 105 339 152
21 161 89 339 178
21 -28 86 339 191
21 52 107 339 152
22 165 -50 339 93
22 173 -39 339 95
22 204 -35 339 126
22 153 -33 339 96
22 181 -15 339 154
22 46 17 339 194
22 -30 27 339 161
22 48 17 339 194
22 48 19 339 194
22 96 33 339 186
22 147 31 339 189
22 -108 40 339 185
22 -77 39 339 190
22 -52 39 339 192
22 -154 43 339 187
22 -133 42 339 191
22 -126 43 339 185
22 -46 40 339 195
22 -154 44 339 197
22 154 54 339 184
22 154 56 339 184
22 154 58 339 184
22 30 90 339 127
22 154 63 339 185
22 44 95 339 141
22 161 87 339 177
22 -28 88 339 188
22 53 112 339 146
23 -63 -110 339 151
23 159 -49 339 93
23 172 -39 339 95
23 207 -34 339 124
23 153 -33 339 98
23 182 -15 339 153
23 179 -8 339 105
23 47 5 339 190
23 45 12 339 194
23 45 11 339 194
23 43 12 339 194
23 -30 28 339 158
23 95 33 339 187
23 147 30 339 189
23 -113 41 339 184
23 -105 40 339 185
23 -77 39 339 189
23 -51 39 339 192
23 -159 42 339 196
23 -131 43 339 189
23 -122 43 339 184
23 -46 40 339 195
23 153 54 339 184
23 154 56 339 184
23 154 58 339 184
23 154 61 339 184
23 154 63 339 184
23 161 87 339 178
23 -34 90 339 182
23 -29 90 339 184
23 49 114 339 142
24 -67 -98 191 1
24 -60 -90 189 1
24 170 -40 242 1
24 170 -38 242 1
24 153 -34 243 1
24 167 -28 246 1
24 184 -12 185 1
24 184 -12 185 1
24 45 -2 146 1
24 185 -11 185 1
24 41 2 145 2
24 -29 28 179 1
24 35 16 160 1
24 95 32 151 1
24 147 30 150 1
24 -142 41 157 1
24 -108 40 154 1
24 -106 40 154 1
24 -98 40 157 1
24 -78 39 150 1
24 -52 39 147 1
24 -162 43 146 1
24 -126 43 154 1
24 -120 42 152 1
24 -46 40 144 1
24 152 55 152 1
24 -46 69 188 1
24 154 64 155 1
24 161 88 162 2
24 -36 90 158 1
24 -31 92 159 1
24 50 116 200 2
25 -47 -102 339 165
25 -58 -72 339 150
25 161 -48 339 101
25 214 -37 339 126
25 170 -39 339 99
25 203 -34 339 128
25 154 -34 339 96
25 139 -30 339 95
25 185 -11 339 153
25 42 -3 339 195
25 97 16 339 163
25 33 10 339 176
25 -29 30 339 157
25 95 32 339 188
25 148 30 339 188
25 -106 41 339 184
25 -76 39 339 190
25 -52 39 339 192
25 -131 43 339 189
25 -124 44 339 182
25 -46 40 339 195
25 152 53 339 183
25 -152 44 339 199
25 -49 71 339 153
25 154 58 339 184
25 154 64 339 184
25 162 88 339 177
25 -36 91 339 181
25 35 119 339 133
25 39 120 339 133
25 41 120 339 133
26 -32 -90 155 1
26 -27 -90 156 1
26 94 -130 223 1
26 -17 -82 228 1
26 -20 -67 231 1
26 -53 -53 192 1
26 171 -38 241 1
26 204 -35 211 1
26 49 -15 147 1
26 153 -33 241 1
26 53 -12 147 1
26 185 -11 186 2
26 45 -7 145 1
26 186 -11 186 1
26 97 16 177 2
26 96 32 153 2
26 148 30 152 1
26 -108 40 154 1
26 -76 39 149 1
26 -52 39 148 1
26 -161 42 145 1
26 -135 42 152 1
26 -124 42 152 1
26 -122 42 152 1
26 -120 43 152 1
26 -47 40 144 1
26 154 54 155 1
26 154 56 155 1
26 154 58 155 1
26 154 61 155 2
26 154 64 155 1
26 162 89 163 2
26 -36 91 158 1
26 -31 91 158 1
26 19 122 209 1
26 45 116 200 1
26 48 116 200 1
26 50 116 200 1
27 -29 -70 153 1
27 -31 -66 156 1
27 163 -49 242 1
27 -51 -41 201 1
27 54 -23 147 1
27 211 -37 210 2
27 169 -39 240 1
27 169 -39 240 1
27 152 -32 241 1
27 49 -16 144 1
27 140 -30 247 1
27 184 -12 185 1
27 184 -12 185 1
27 184 -11 185 1
27 182 -2 253 1
27 94 15 177 1
27 -124 29 253 1
27 94 32 149 1
27 148 31 151 1
27 -98 40 157 1
27 -77 39 149 1
27 -52 39 148 1
27 -160 42 144 1
27 -129 42 151 1
27 -118 43 150 1
27 -47 40 144 1
27 153 53 155 1
27 154 58 155 1
27 154 62 155 1
27 161 89 161 1
27 -38 90 158 1
27 -37 90 158 1
27 -30 91 157 1
27 42 109 188 1
27 47 109 187 1
28 106 -110 339 154
28 140 -88 339 108
28 -26 -62 339 160
28 136 -83 339 110
28 138 -82 339 113
28 -31 -44 339 181
28 52 -31 339 197
28 50 -25 339 197
28 212 -36 339 128
28 167 -39 339 97
28 203 -34 339 128
28 -51 -29 339 135
28 158 -29 339 98
28 182 -15 339 153
28 184 -8 339 106
28 97 16 339 162
28 93 32 339 187
28 148 31 339 188
28 -139 41 339 184
28 -106 40 339 185
28 -77 39 339 190
28 -52 39 339 192
28 -160 42 339 195
28 -47 40 339 194
28 152 55 339 187
28 154 64 339 184
28 162 90 339 177
28 -38 90 339 182
28 -29 90 339 185
28 40 99 339 169
29 99 -102 339 161
29 120 -89 339 186
29 142 -68 339 127
29 46 -31 339 196
29 -26 -27 339 179
29 205 -36 339 129
29 -28 -27 339 179
29 168 -39 339 97
29 149 -32 339 100
29 185 -15 339 154
29 182 -11 339 154
29 -29 -8 339 110
29 91 12 339 163
29 81 16 339 89
29 91 32 339 185
29 101 32 339 183
29 147 30 339 189
29 -112 40 339 185
29 -100 40 339 182
29 -76 39 339 190
29 -53 39 339 192
29 -158 42 339 195
29 -156 42 339 195
29 -141 43 339 186
29 -129 43 339 187
29 154 56 339 184
29 154 58 339 184
29 154 63 339 184
29 154 59 339 184
29 152 63 339 184
29 157 85 339 175
29 162 90 339 176
29 -38 90 339 182
29 -29 89 339 186
29 40 92 339 180
29 46 91 339 181
30 110 -90 188 1
30 113 -70 143 1
30 97 -71 183 1
30 44 -35 145 1
30 203 -35 202 1
30 168 -39 242 1
30 152 -33 240 1
30 -22 -16 156 1
30 185 -11 186 1
30 185 -15 186 1
30 182 -12 186 1
30 90 33 155 2
30 149 31 152 1
30 -105 40 156 1
30 -98 40 157 1
30 -77 39 149 1
30 -53 39 148 1
30 -160 42 144 1
30 -128 42 151 1
30 154 53 155 1
30 154 56 155 1
30 154 58 155 1
30 154 63 155 1
30 154 59 155 1
30 152 63 155 1
30 161 88 161 1
30 -38 90 157 1
30 -29 89 152 1
30 38 86 148 2
31 106 -57 339 196
31 108 -49 339 197
31 45 -39 339 194
31 45 -41 339 194
31 121 -40 339 189
31 201 -35 339 137
31 202 -28 339 137
31 185 -12 339 153
31 185 -15 339 153
31 -14 -7 339 183
31 182 -12 339 153
31 183 -8 339 108
31 88 31 339 185
31 89 31 339 185
31 147 30 339 190
31 -108 40 339 185
31 -76 39 339 190
31 -52 39 339 191
31 -161 42 339 194
31 -129 42 339 191
31 154 53 339 183
31 154 59 339 184
31 154 61 339 184
31 154 63 339 184
31 162 89 339 176
31 -38 90 339 182
31 -28 87 339 190
31 37 84 339 193
32 -66 -131 339 114
32 53 -53 339 193
32 48 -47 339 195
32 108 -59 339 158
32 122 -36 339 198
32 111 -32 339 198
32 113 -32 339 198
32 117 -33 339 198
32 121 -33 339 198
32 122 -34 339 198
32 123 -32 339 198
32 125 -30 339 198
32 199 -36 339 136
32 182 -15 339 153
32 -5 2 339 183
32 86 27 339 186
32 147 31 339 189
32 -107 41 339 184
32 -77 39 339 189
32 -52 39 339 191
32 -159 42 339 196
32 -130 42 339 190
32 154 53 339 184
32 154 54 339 184
32 154 62 339 184
32 161 85 339 178
32 -38 89 339 183
32 -26 86 339 191
32 39 87 339 189
33 -63 -110 339 152
33 -32 -109 339 141
33 -56 -105 339 143
33 53 -57 339 194
33 49 -54 339 195
33 113 -38 339 169
33 114 -36 339 169
33 110 -32 339 169
33 110 -34 339 169
33 122 -23 339 194
33 208 -36 339 128
33 118 -17 339 197
33 181 -12 339 153
33 -1 8 339 179
33 81 19 339 184
33 149 32 339 187
33 -105 40 339 185
33 -77 39 339 189
33 -53 39 339 192
33 15 73 339 98
33 96 48 339 152
33 152 47 339 184
33 -160 42 339 195
33 -134 43 339 187
33 -126 43 339 184
33 -123 44 339 183
33 152 50 339 184
33 154 52 339 184
33 154 56 339 184
33 154 58 339 184
33 154 60 339 184
33 0 109 339 125
33 160 87 339 178
33 47 85 339 186
33 51 84 339 185
33 -26 87 339 190
33 44 88 339 186
33 44 87 339 186
34 -50 -96 339 175
34 58 -67 339 192
34 -20 -91 339 140
34 -20 -93 339 140
34 52 -60 339 194
34 132 -18 339 165
34 121 -12 339 166
34 120 1 339 198
34 79 6 339 182
34 1 13 339 183
34 16 58 339 97
34 149 30 339 186
34 82 43 339 152
34 -114 41 339 184
34 -104 40 339 185
34 -99 40 339 183
34 -77 39 339 189
34 -52 39 339 192
34 -160 42 339 195
34 -128 42 339 190
34 152 54 339 186
34 153 56 339 186
34 12 86 339 126
34 152 63 339 183
34 160 85 339 175
34 49 85 339 185
34 50 84 339 185
34 51 84 339 185
34 163 90 339 176
34 -26 87 339 190
34 47 88 339 185
35 -31 -81 339 198
35 -29 -80 339 198
35 -27 -81 339 198
35 58 -72 339 192
35 62 -68 339 192
35 54 -64 339 193
35 -14 -79 339 140
35 -13 -75 339 140
35 -13 -76 339 140
35 -13 -66 339 141
35 185 -11 339 153
35 186 -11 339 153
35 74 -2 339 178
35 128 11 339 198
35 -6 15 339 182
35 -4 14 339 182
35 -3 14 339 182
35 124 13 339 198
35 126 12 339 198
35 79 21 339 165
35 150 27 339 187
35 78 36 339 157
35 147 31 339 188
35 -138 40 339 185
35 -114 41 339 184
35 -105 41 339 184
35 -78 39 339 189
35 -53 39 339 192
35 -159 42 339 196
35 -129 42 339 187
35 15 65 339 121
35 153 56 339 185
35 154 63 339 184
35 154 60 339 184
35 152 63 339 184
35 160 87 339 179
35 52 86 339 184
35 54 85 339 184
35 56 86 339 184
35 -25 86 339 192
35 52 87 339 184
35 56 87 339 184
36 57 -71 339 194
36 -32 -68 339 194
36 -18 -67 339 198
36 52 -65 339 195
36 -3 -73 339 141
36 -2 -62 339 143
36 -2 -63 339 143
36 -15 -56 339 140
36 -6 -56 339 138
36 163 -38 339 104
36 150 -32 339 103
36 181 -15 339 154
36 74 -5 339 178
36 74 -6 339 178
36 76 17 339 164
36 -11 19 339 184
36 127 25 339 197
36 32 40 339 127
36 125 25 339 197
36 130 25 339 197
36 132 26 339 197
36 73 37 339 142
36 -145 42 339 183
36 -131 41 339 182
36 -129 41 339 182
36 -112 40 339 185
36 -109 40 339 185
36 -106 40 339 185
36 -77 39 339 189
36 -52 39 339 191
36 -159 42 339 196
36 -50 69 339 142
36 154 58 339 184
36 154 62 339 184
36 154 59 339 184
36 152 62 339 184
36 159 85 339 175
36 56 85 339 184
36 162 90 339 177
36 -24 84 339 194
36 56 87 339 184
36 59 87 339 184
36 60 90 339 184
37 57 -70 339 195
37 -14 -64 339 198
37 -14 -63 339 198
37 53 -65 339 195
37 2 -58 339 142
37 -30 -51 339 156
37 -1 -49 339 142
37 210 -38 339 124
37 163 -39 339 104
37 152 -33 339 99
37 159 -29 339 99
37 181 -15 339 154
37 73 -4 339 180
37 76 -4 339 180
37 77 -4 339 180
37 182 -10 339 99
37 19 8 339 94
37 125 19 339 168
37 -12 20 339 183
37 31 30 339 127
37 126 21 339 168
37 73 31 339 154
37 127 33 339 197
37 145 33 339 193
37 -140 41 339 184
37 -113 40 339 185
37 -101 41 339 181
37 -77 39 339 189
37 -53 39 339 190
37 -161 42 339 194
37 -127 43 339 189
37 -50 69 339 142
37 154 59 339 184
37 157 82 339 178
37 57 85 339 184
37 161 88 339 177
37 -24 84 339 194
37 56 90 339 184
37 56 87 339 184
38 -5 -82 161 1
38 58 -71 146 1
38 -6 -59 140 1
38 53 -64 144 1
38 6 -49 197 2
38 -5 -43 199 1
38 -2 -42 199 1
38 0 -43 199 1
38 65 -38 208 1
38 162 -39 237 1
38 208 -34 216 1
38 151 -34 239 1
38 20 -14 236 1
38 180 -12 184 1
38 176 -12 184 2
38 74 0 152 1
38 74 1 152 1
38 27 11 218 1
38 -16 22 157 2
38 -15 22 157 1
38 118 36 171 1
38 147 32 147 1
38 113 40 171 1
38 -169 41 155 1
38 -138 41 155 2
38 -106 41 155 2
38 -76 39 150 1
38 147 38 150 1
38 -45 43 140 1
38 121 51 145 1
38 153 58 153 1
38 153 60 153 1
38 153 63 153 1
38 158 86 159 1
38 51 84 154 1
38 54 84 154 1
38 56 85 154 1
38 -26 84 145 1
39 1 -77 339 176
39 62 -66 339 194
39 56 -61 339 195
39 -2 -51 339 199
39 1 -47 339 197
39 -22 -43 339 157
39 7 -43 339 143
39 7 -44 339 143
39 3 -37 339 138
39 75 -37 339 137
39 165 -40 339 103
39 149 -32 339 102
39 138 -30 339 97
39 181 -12 339 154
39 25 -3 339 129
39 72 6 339 190
39 71 12 339 191
39 -19 19 339 184
39 145 29 339 191
39 -22 57 339 128
39 -166 41 339 187
39 -114 40 339 185
39 -107 40 339 183
39 -98 41 339 181
39 -77 39 339 189
39 -128 42 339 190
39 -48 41 339 196
39 -27 67 339 125
39 107 57 339 172
39 152 58 339 186
39 114 71 339 196
39 116 71 339 196
39 117 71 339 196
39 157 79 339 181
39 -26 83 339 195
39 42 84 339 193
40 66 -67 339 193
40 3 -75 339 167
40 61 -60 339 194
40 0 -44 339 198
40 0 -43 339 198
40 1 -42 339 198
40 3 -35 339 141
40 162 -39 339 105
40 31 -25 339 122
40 148 -33 339 103
40 181 -15 339 154
40 166 -1 339 84
40 183 -8 339 108
40 -22 18 339 180
40 -21 18 339 180
40 -21 18 339 180
40 67 22 339 192
40 145 29 339 190
40 -142 41 339 182
40 -114 41 339 182
40 -104 40 339 184
40 -99 40 339 183
40 -77 39 339 189
40 -165 43 339 190
40 -48 41 339 195
40 153 56 339 184
40 154 60 339 184
40 103 73 339 177
40 156 70 339 182
40 160 86 339 178
40 -27 84 339 194
40 40 81 339 198
40 123 89 339 186
41 71 -63 147 1
41 73 -63 147 1
41 74 -61 147 1
41 -1 -63 167 1
41 63 -58 145 1
41 63 -58 145 1
41 0 -36 141 1
41 167 -40 237 1
41 167 -39 237 1
41 151 -34 239 1
41 -19 -9 199 1
41 183 -12 185 1
41 181 -12 185 1
41 165 -1 253 1
41 84 10 175 1
41 -22 14 157 2
41 72 26 150 1
41 69 26 150 2
41 145 30 148 1
41 145 31 148 1
41 -169 41 155 1
41 -135 41 157 2
41 -105 40 154 1
41 -99 40 156 1
41 -76 39 150 2
41 -28 67 221 1
41 -48 41 143 1
41 151 53 155 1
41 153 59 154 1
41 152 62 153 1
41 103 90 166 1
41 162 91 162 1
41 -27 84 145 1
41 22 142 241 1
41 39 80 140 2
41 138 102 176 1
42 21 -102 339 107
42 72 -63 339 193
42 67 -56 339 193
42 68 -56 339 193
42 75 -59 339 192
42 -1 -61 339 164
42 67 -56 339 193
42 26 -68 339 132
42 1 -29 339 198
42 1 -28 339 198
42 213 -38 339 122
42 167 -39 339 101
42 167 -36 339 101
42 152 -34 339 99
42 180 -12 339 155
42 177 -12 339 154
42 164 -1 339 88
42 181 -8 339 111
42 -42 5 339 161
42 -28 7 339 179
42 70 28 339 189
42 145 31 339 192
42 -169 41 339 184
42 -139 41 339 182
42 -134 41 339 182
42 -125 41 339 181
42 -113 41 339 182
42 -104 41 339 184
42 -99 40 339 183
