#image x y z h
144 76.2 92.4 334 136
144 91.3 -86.9 331 172
145 39.3 -74.2 334 179
145 94.7 -84.3 331 175
146 34.3 -54.0 334 177
146 94.7 -61.6 331 175
147 34.3 -31.3 334 178
147 93.0 -46.5 332 178
148 34.3 -119.7 333 122
148 36.0 -8.6 335 172
148 94.7 -26.3 332 176
149 -9.3 -76.8 336 195
149 39.3 6.6 335 177
149 98.0 -3.5 332 176
150 -4.3 -61.6 336 196
150 37.7 -86.9 333 176
150 41.0 26.8 335 175
150 98.0 14.1 332 177
151 0.8 -43.9 142 1
151 34.3 44.4 160 1
151 41.0 -69.2 148 1
151 89.6 29.3 155 1
152 4.1 -28.8 336 191
152 19.2 64.6 336 176
152 79.6 54.5 333 177
153 7.5 -3.5 142 4
153 56.1 -31.3 156 2
153 72.9 69.7 155 2
154 12.5 16.7 336 194
154 61.1 -13.6 333 178
154 64.5 84.8 334 178
155 17.5 31.8 336 194
156 17.5 49.5 142 1
156 66.2 29.3 156 1
157 12.5 64.6 148 1
157 69.5 49.5 156 1
158 4.1 82.3 148 1
158 66.2 69.7 158 1
159 -0.9 92.4 171 1
159 71.2 87.4 163 1
160 -7.6 -134.8 335 95
161 5.8 -124.7 335 116
162 7.5 -107.1 334 111
163 -11.0 -79.3 336 197
163 44.4 -117.2 333 120
164 -4.3 -64.1 335 194
164 56.1 -107.1 333 147
165 4.1 -51.5 335 197
165 52.7 -81.8 333 186
166 17.5 -31.3 335 190
166 59.5 -59.1 333 191
167 36.0 -26.3 334 171
168 25.9 6.6 335 199
168 61.1 -23.7 333 185
