#image x y z h
84 -62.6 39.9 250 150
84 78.8 75.4 250 173
84 167.7 116.3 250 122
85 -191.9 64.8 250 112
85 -191.9 169.7 250 79
85 -183.8 96.8 250 119
85 -155.6 54.1 250 78
85 -66.7 25.7 250 122
85 82.8 64.8 250 175
86 -196.0 64.8 250 112
86 -183.8 95.0 250 119
86 -183.8 171.4 250 79
86 -62.6 25.7 250 149
86 82.8 52.3 250 175
86 191.9 134.1 250 116
87 -196.0 64.8 250 112
87 -187.9 171.4 250 79
87 -183.8 95.0 250 119
87 -62.6 22.1 250 148
87 78.8 52.3 250 172
87 183.8 128.8 250 123
88 -196.0 64.8 250 111
88 -191.9 169.7 250 80
88 -183.8 95.0 250 119
88 -131.3 71.9 250 84
88 -66.7 20.3 250 146
88 78.8 34.6 250 174
89 -187.9 64.8 250 112
89 -187.9 171.4 250 79
89 -183.8 96.8 250 119
89 -127.3 71.9 250 85
89 -66.7 13.2 250 142
89 78.8 27.4 250 173
90 -196.0 64.8 250 111
90 -187.9 171.4 250 79
90 -183.8 96.8 250 119
90 -131.3 73.7 250 84
90 -66.7 23.9 250 142
90 78.8 16.8 250 171
91 -191.9 64.8 250 111
91 -183.8 96.8 250 119
91 -183.8 171.4 250 79
91 -131.3 71.9 250 84
91 -62.6 16.8 250 143
91 78.8 11.4 250 173
92 -191.9 64.8 250 112
92 -183.8 95.0 250 120
92 -183.8 171.4 250 79
92 -151.5 57.7 250 78
92 -135.4 71.9 250 84
92 -62.6 18.6 250 143
92 74.7 2.6 250 151
93 -196.0 68.3 250 110
93 -183.8 98.6 250 119
93 -183.8 169.7 250 79
93 -139.4 77.2 250 83
93 -58.6 23.9 250 144
94 -196.0 68.3 250 109
94 -187.9 171.4 250 79
94 -183.8 98.6 250 119
94 -58.6 27.4 250 148
95 -196.0 66.6 250 110
95 -187.9 171.4 250 79
95 -183.8 96.8 250 119
95 -155.6 54.1 250 78
95 -58.6 38.1 250 146
96 -196.0 66.6 250 110
96 -183.8 98.6 250 118
96 -179.8 173.2 250 78
96 -155.6 54.1 250 78
96 -50.5 52.3 250 146
97 -196.0 68.3 250 110
97 -187.9 171.4 250 79
97 -183.8 93.2 250 119
97 -143.4 52.3 250 78
97 -54.5 55.9 250 149
98 -196.0 66.6 250 111
98 -183.8 93.2 250 119
98 -183.8 169.7 250 79
98 -143.4 50.6 250 78
98 -50.5 63.0 250 146
99 -196.0 66.6 250 110
99 -183.8 100.3 250 118
99 -183.8 171.4 250 79
99 -131.3 68.3 250 85
99 -46.5 70.1 250 146
100 -196.0 61.2 250 110
100 -191.9 169.7 250 80
100 -183.8 100.3 250 118
100 -143.4 61.2 250 79
100 -34.3 71.9 250 144
101 -196.0 66.6 250 110
101 -183.8 100.3 250 118
101 -139.4 52.3 250 78
101 -26.3 71.9 250 142
102 -196.0 66.6 250 110
102 -183.8 95.0 250 119
102 -179.8 171.4 250 79
102 -131.3 71.9 250 83
102 -10.1 71.9 250 146
103 -196.0 68.3 250 110
103 -183.8 93.2 250 119
103 -179.8 173.2 250 78
103 -131.3 66.6 250 85
103 -2.0 80.8 250 150
104 -196.0 61.2 250 110
104 -183.8 96.8 250 119
104 -179.8 173.2 250 78
104 -131.3 70.1 250 85
104 -2.0 80.8 250 152
105 -196.0 61.2 250 110
105 -183.8 98.6 250 118
105 -183.8 171.4 250 79
105 -135.4 64.8 250 85
105 14.1 91.4 250 150
106 -196.0 61.2 250 110
106 -183.8 100.3 250 118
106 -183.8 171.4 250 79
106 -135.4 64.8 250 85
106 22.2 98.6 250 150
107 -187.9 68.3 250 110
107 -183.8 93.2 250 119
107 -183.8 169.7 250 79
107 -159.6 61.2 250 78
107 34.3 95.0 250 152
108 -196.0 66.6 250 109
108 -187.9 171.4 250 79
108 -183.8 98.6 250 118
108 -131.3 68.3 250 85
108 50.5 96.8 250 152
109 -196.0 66.6 250 110
109 -183.8 100.3 250 118
109 -179.8 173.2 250 78
109 -127.3 71.9 250 85
109 54.5 98.6 250 150
110 -196.0 68.3 250 110
110 -187.9 171.4 250 79
110 -183.8 93.2 250 119
110 -127.3 71.9 250 85
110 66.7 95.0 250 151
111 -196.0 66.6 250 110
111 -187.9 171.4 250 79
111 -183.8 96.8 250 119
111 -131.3 68.3 250 85
111 70.7 96.8 250 150
112 -196.0 63.0 250 111
112 -183.8 98.6 250 119
112 -183.8 171.4 250 79
112 -131.3 68.3 250 85
112 90.9 96.8 250 151
113 -196.0 63.0 250 111
113 -187.9 171.4 250 79
113 -183.8 98.6 250 119
113 -135.4 63.0 250 86
113 94.9 93.2 250 148
114 -196.0 66.6 250 109
114 -191.9 171.4 250 79
114 -183.8 96.8 250 119
114 -127.3 71.9 250 85
114 103.0 98.6 250 147
115 -196.0 61.2 250 110
115 -183.8 171.4 250 79
115 -179.8 96.8 250 120
115 -135.4 64.8 250 86
115 111.1 102.1 250 143
116 -196.0 66.6 250 110
116 -187.9 171.4 250 79
116 -183.8 98.6 250 119
116 -127.3 71.9 250 85
116 115.2 105.7 250 139
117 -196.0 68.3 250 110
117 -187.9 171.4 250 79
117 -183.8 93.2 250 119
117 -131.3 68.3 250 85
117 123.2 107.4 250 138
118 -196.0 66.6 250 110
118 -187.9 171.4 250 79
118 -183.8 100.3 250 118
118 -131.3 71.9 250 85
118 131.3 107.4 250 137
119 -196.0 66.6 250 110
119 -183.8 96.8 250 119
119 -183.8 171.4 250 79
119 -131.3 68.3 250 85
119 143.4 109.2 250 138
120 -196.0 66.6 250 109
120 -187.9 171.4 250 79
120 -183.8 96.8 250 119
120 -131.3 71.9 250 85
120 151.5 111.0 250 134
121 -196.0 66.6 250 110
121 -183.8 96.8 250 119
121 -183.8 169.7 250 79
121 -131.3 68.3 250 85
121 159.6 114.6 250 132
122 -196.0 61.2 250 110
122 -187.9 167.9 250 79
122 -183.8 100.3 250 118
122 -127.3 73.7 250 86
122 171.7 98.6 250 130
123 -196.0 61.2 250 110
123 -183.8 98.6 250 118
123 -179.8 173.2 250 78
123 -131.3 71.9 250 85
123 175.8 121.7 250 123
124 -196.0 66.6 250 110
124 -187.9 100.3 250 117
124 -187.9 171.4 250 79
124 -131.3 68.3 250 85
124 183.8 95.0 250 124
125 -196.0 68.3 250 110
125 -187.9 169.7 250 79
125 -183.8 93.2 250 119
125 -131.3 70.1 250 85
125 183.8 100.3 250 122
126 -196.0 66.6 250 110
126 -183.8 171.4 250 79
126 -179.8 96.8 250 120
126 -135.4 73.7 250 84
126 74.7 167.9 250 82
126 196.0 105.7 250 114
127 -196.0 66.6 250 110
127 -187.9 171.4 250 79
127 -179.8 96.8 250 120
127 -127.3 71.9 250 85
127 86.9 157.2 250 91
128 -196.0 68.3 250 110
128 -183.8 93.2 250 119
128 -183.8 171.4 250 79
128 -127.3 71.9 250 85
128 78.8 146.6 250 104
129 -196.0 66.6 250 109
129 -183.8 93.2 250 120
129 -183.8 169.7 250 78
129 -131.3 71.9 250 85
129 78.8 119.9 250 134
130 -200.0 171.4 250 79
130 -191.9 66.6 250 111
130 -179.8 93.2 250 120
130 -131.3 71.9 250 85
130 82.8 111.0 250 139
131 -191.9 66.6 250 111
131 -183.8 171.4 250 78
131 -179.8 91.4 250 120
131 -139.4 68.3 250 84
131 82.8 100.3 250 147
132 -196.0 66.6 250 110
132 -183.8 93.2 250 120
132 -183.8 171.4 250 78
132 -131.3 71.9 250 84
132 62.6 77.2 250 172
133 -196.0 66.6 250 109
133 -183.8 167.9 250 79
133 -179.8 93.2 250 120
133 -131.3 71.9 250 83
133 58.6 70.1 250 179
134 -196.0 61.2 250 109
134 -183.8 166.1 250 79
134 -179.8 96.8 250 120
134 -127.3 71.9 250 85
134 58.6 63.0 250 179
135 -196.0 68.3 250 108
135 -187.9 162.6 250 79
135 -183.8 95.0 250 120
135 -127.3 71.9 250 85
135 54.5 52.3 250 181
136 -196.0 68.3 250 109
136 -187.9 171.4 250 79
136 -183.8 96.8 250 119
136 -131.3 68.3 250 85
136 54.5 34.6 250 180
137 -196.0 64.8 250 111
137 -187.9 171.4 250 78
137 -183.8 96.8 250 119
137 -135.4 64.8 250 85
137 54.5 27.4 250 179
138 -196.0 66.6 250 110
138 -187.9 171.4 250 79
138 -183.8 96.8 250 119
138 -131.3 75.4 250 84
138 54.5 16.8 250 178
139 -196.0 63.0 250 112
139 -183.8 96.8 250 119
139 -183.8 171.4 250 79
139 -135.4 64.8 250 85
139 66.7 4.3 250 172
140 -191.9 63.0 250 112
140 -183.8 98.6 250 119
140 -179.8 171.4 250 79
140 -131.3 75.4 250 85
140 70.7 2.6 250 158
141 -191.9 64.8 250 112
141 -183.8 96.8 250 119
141 -183.8 169.7 250 79
141 -131.3 73.7 250 86
141 58.6 0.8 250 151
142 -191.9 64.8 250 112
142 -187.9 171.4 250 79
142 -183.8 96.8 250 119
142 -131.3 75.4 250 86
143 -191.9 64.8 250 112
143 -183.8 96.8 250 119
143 -183.8 171.4 250 79
143 -127.3 75.4 250 87
144 -191.9 63.0 250 112
144 -183.8 98.6 250 119
144 -183.8 171.4 250 79
144 -127.3 75.4 250 87
145 -191.9 64.8 250 112
145 -183.8 96.8 250 119
145 -179.8 171.4 250 79
145 -127.3 75.4 250 87
146 -191.9 64.8 250 112
146 -187.9 171.4 250 79
146 -183.8 96.8 250 119
146 -127.3 75.4 250 87
147 -196.0 64.8 250 111
147 -183.8 96.8 250 119
147 -183.8 171.4 250 79
147 -127.3 75.4 250 87
148 -196.0 63.0 250 112
148 -191.9 167.9 250 86
148 -183.8 98.6 250 119
148 -127.3 75.4 250 87
149 -196.0 63.0 250 112
149 -183.8 98.6 250 119
149 -183.8 171.4 250 79
149 -127.3 73.7 250 87
150 -196.0 64.8 250 111
150 -187.9 171.4 250 79
150 -183.8 98.6 250 119
150 -127.3 73.7 250 86
151 -196.0 64.8 250 111
151 -191.9 171.4 250 79
151 -183.8 95.0 250 119
151 -127.3 73.7 250 87
152 -196.0 61.2 250 110
152 -187.9 171.4 250 79
152 -183.8 95.0 250 119
152 -127.3 75.4 250 87
153 -196.0 66.6 250 110
153 -183.8 96.8 250 119
153 -183.8 171.4 250 79
153 -127.3 75.4 250 87
154 -196.0 64.8 250 111
154 -183.8 95.0 250 119
154 -183.8 167.9 250 79
154 -127.3 71.9 250 87
155 -191.9 64.8 250 112
155 -187.9 171.4 250 79
155 -183.8 98.6 250 119
155 -127.3 71.9 250 87
156 -196.0 64.8 250 111
156 -187.9 167.9 250 79
156 -183.8 95.0 250 119
156 -127.3 75.4 250 87
157 -196.0 61.2 250 110
157 -183.8 95.0 250 119
157 -183.8 171.4 250 79
157 -127.3 75.4 250 86
158 -196.0 66.6 250 110
158 -187.9 171.4 250 79
158 -183.8 98.6 250 119
158 -127.3 71.9 250 86
159 -196.0 66.6 250 110
159 -183.8 98.6 250 119
159 -179.8 173.2 250 78
159 -127.3 73.7 250 87
160 -196.0 68.3 250 110
160 -183.8 98.6 250 119
160 -183.8 167.9 250 79
160 -127.3 73.7 250 86
161 -196.0 64.8 250 111
161 -183.8 96.8 250 119
161 -183.8 171.4 250 79
161 -127.3 73.7 250 86
162 -196.0 68.3 250 109
162 -187.9 171.4 250 79
162 -183.8 95.0 250 119
162 -127.3 73.7 250 86
163 -196.0 66.6 250 109
163 -183.8 96.8 250 119
163 -183.8 171.4 250 79
163 -127.3 71.9 250 86
164 -196.0 66.6 250 110
164 -187.9 171.4 250 79
164 -183.8 95.0 250 119
164 -127.3 73.7 250 86
165 -191.9 66.6 250 111
165 -187.9 171.4 250 79
165 -183.8 95.0 250 119
165 -127.3 70.1 250 86
166 -196.0 64.8 250 112
166 -183.8 96.8 250 119
166 -183.8 169.7 250 78
166 -127.3 73.7 250 86
167 -196.0 61.2 250 110
167 -183.8 96.8 250 119
167 -183.8 171.4 250 79
167 -127.3 71.9 250 86
167 139.4 6.1 250 109
168 -196.0 63.0 250 110
168 -183.8 96.8 250 119
168 -183.8 171.4 250 79
168 -131.3 73.7 250 86
168 94.9 4.3 250 176
168 131.3 4.3 250 98
169 -196.0 66.6 250 110
169 -187.9 169.7 250 79
169 -183.8 96.8 250 119
169 -135.4 64.8 250 87
169 90.9 9.7 250 174
169 151.5 13.2 250 145
170 -196.0 66.6 250 110
170 -187.9 169.7 250 78
170 -183.8 98.6 250 119
170 -127.3 73.7 250 86
170 82.8 16.8 250 175
170 151.5 25.7 250 144
171 -196.0 64.8 250 111
