#image x y z h
151 79.3 2.1 286 152
169 -49.5 134.7 286 105
170 -19.2 121.0 286 129
171 -36.9 111.9 286 134
172 -21.7 96.6 286 158
173 -26.8 82.9 286 171
174 -16.7 55.4 286 176
175 -52.0 142.4 286 88
175 -9.1 43.2 286 175
176 -69.7 127.1 286 113
176 -6.6 18.8 286 138
177 -72.2 111.9 286 127
177 1.0 137.8 286 101
177 6.1 11.2 286 170
178 -89.9 78.3 286 85
178 8.6 134.7 286 105
178 13.6 0.5 286 173
179 -52.0 87.5 286 159
179 8.6 122.5 286 116
179 18.7 0.5 286 152
180 -44.4 75.3 286 158
180 26.3 118.0 286 126
181 -44.4 55.4 286 160
181 26.3 105.8 286 139
182 -44.4 38.7 286 156
182 28.8 96.6 286 155
183 -36.9 17.3 286 159
183 31.3 90.5 286 153
184 -26.8 0.5 286 164
184 31.3 79.8 286 156
185 49.0 61.5 286 155
186 54.0 52.4 286 156
187 54.0 43.2 286 152
188 64.1 29.5 286 153
189 71.7 18.8 286 157
190 74.2 6.6 286 159
191 74.2 2.1 286 157
192 61.6 0.5 286 113
200 -100.0 108.8 286 128
207 -1.5 140.8 286 95
208 -24.2 119.5 286 92
209 -19.2 121.0 286 115
210 6.1 116.4 286 123
211 3.5 101.2 286 139
212 1.0 98.1 286 151
213 -1.5 79.8 286 151
214 1.0 69.2 286 155
215 1.0 52.4 286 156
216 3.5 37.1 286 155
217 -74.7 145.4 286 92
217 6.1 29.5 286 151
218 -69.7 125.6 286 106
218 13.6 11.2 286 151
219 -59.6 108.8 286 127
219 -36.9 128.6 286 107
219 28.8 5.1 286 155
220 -57.1 92.0 286 114
221 -47.0 101.2 286 142
222 -39.4 73.7 286 136
223 -26.8 66.1 286 170
224 -19.2 55.4 286 167
225 -24.2 34.1 286 167
226 -14.1 31.0 286 147
227 -11.6 8.2 286 172
228 -6.6 8.2 286 172
229 -1.5 2.1 286 149
233 6.1 137.8 286 94
234 8.6 124.1 286 109
235 3.5 124.1 286 114
236 11.1 105.8 286 145
237 18.7 96.6 286 150
238 23.7 79.8 286 150
239 23.7 70.7 286 151
240 31.3 58.5 286 152
241 38.9 49.3 286 151
242 46.5 34.1 286 145
243 51.5 24.9 286 150
244 54.0 14.3 286 153
245 56.6 3.6 286 153
246 59.1 26.5 286 119
247 74.2 5.1 286 123
248 71.7 3.6 286 117
257 -14.1 140.8 286 96
258 -14.1 122.5 286 118
259 -9.1 122.5 286 120
260 -19.2 111.9 286 142
261 -9.1 96.6 286 148
262 -4.0 84.4 286 150
263 -1.5 84.4 286 152
264 -1.5 75.3 286 150
265 1.0 57.0 286 150
266 6.1 53.9 286 150
267 6.1 43.2 286 153
268 8.6 23.4 286 154
269 11.1 12.7 286 154
270 16.2 12.7 286 134
271 -100.0 99.7 286 128
271 6.1 0.5 286 155
272 11.1 0.5 286 138
273 1.0 125.6 286 115
274 11.1 113.4 286 131
275 6.1 111.9 286 129
276 8.6 108.8 286 125
277 -72.2 143.9 286 91
277 16.2 98.1 286 125
278 -59.6 145.4 286 89
278 8.6 79.8 286 123
279 -62.1 142.4 286 94
279 6.1 69.2 286 163
280 -41.9 136.3 286 97
280 1.0 64.6 286 164
281 -57.1 118.0 286 119
281 6.1 53.9 286 164
282 -47.0 107.3 286 132
282 8.6 41.7 286 162
283 -41.9 105.8 286 138
283 31.3 9.7 286 120
284 -29.3 101.2 286 151
284 21.2 15.8 286 161
285 -31.8 84.4 286 166
285 23.7 3.6 286 166
286 -34.3 75.3 286 163
286 26.3 0.5 286 161
287 -77.3 130.2 286 108
287 -36.9 64.6 286 165
287 41.4 0.5 286 140
288 -72.2 124.1 286 114
288 -31.8 52.4 286 166
288 38.9 0.5 286 114
289 -62.1 111.9 286 133
289 -26.8 43.2 286 164
289 28.8 134.7 286 105
290 -54.5 99.7 286 146
290 -26.8 29.5 286 164
290 16.2 119.5 286 122
291 -44.4 84.4 286 170
291 -21.7 21.9 286 162
291 13.6 110.3 286 136
292 -44.4 72.2 286 176
292 -6.6 12.7 286 143
292 23.7 95.1 286 157
293 -44.4 61.5 286 177
293 -6.6 0.5 286 164
293 26.3 82.9 286 166
294 -34.3 52.4 286 178
294 31.3 75.3 286 163
295 -26.8 40.2 286 176
295 -26.8 133.2 286 105
295 43.9 60.0 286 163
296 -36.9 122.5 286 120
296 -19.2 31.0 286 173
296 51.5 49.3 286 168
297 -11.6 111.9 286 128
297 -9.1 18.8 286 176
297 54.0 44.8 286 172
298 -16.7 102.7 286 146
298 1.0 23.4 286 179
298 59.1 26.5 286 172
299 -1.5 90.5 286 161
299 59.1 14.3 286 169
300 1.0 81.4 286 175
300 16.2 0.5 286 173
300 66.7 0.5 286 168
301 3.5 72.2 286 178
301 26.3 0.5 286 152
301 76.8 3.6 286 144
302 3.5 60.0 286 178
303 11.1 46.3 286 180
304 -26.8 124.1 286 122
304 18.7 37.1 286 180
305 21.2 23.4 108 3
306 -24.2 99.7 286 125
306 31.3 9.7 286 176
307 -21.7 90.5 286 127
307 33.8 0.5 286 179
308 -14.1 73.7 286 126
308 36.4 0.5 286 163
309 -69.7 139.3 286 97
309 -9.1 73.7 286 171
309 36.4 0.5 286 141
310 -69.7 136.3 286 98
310 -11.6 72.2 286 175
311 -67.2 127.1 286 112
311 -6.6 50.9 286 173
312 -59.6 113.4 286 131
312 1.0 34.1 286 130
313 -54.5 101.2 286 156
313 6.1 35.6 286 179
314 -64.6 79.8 286 177
314 13.6 17.3 286 178
315 -54.5 69.2 286 177
315 18.7 14.3 286 175
316 -52.0 52.4 286 173
316 1.0 134.7 286 104
316 26.3 2.1 286 173
317 -44.4 35.6 286 173
317 6.1 122.5 286 121
317 36.4 21.9 286 117
318 -39.4 20.4 286 176
318 6.1 113.4 286 130
318 49.0 0.5 286 128
319 -34.3 3.6 286 177
319 1.0 105.8 286 138
319 56.6 0.5 286 122
320 -72.2 148.5 286 86
320 -26.8 11.2 286 155
320 18.7 93.6 286 158
321 -54.5 134.7 286 106
321 -19.2 0.5 286 124
321 21.2 85.9 286 168
322 -52.0 122.5 286 118
322 23.7 79.8 286 170
323 -57.1 113.4 286 132
323 31.3 64.6 286 173
324 -59.6 99.7 286 151
324 38.9 55.4 286 174
325 -59.6 87.5 286 166
325 49.0 43.2 286 174
326 -52.0 76.8 286 165
326 54.0 29.5 286 173
327 -52.0 64.6 286 161
327 64.1 32.6 286 173
328 -36.9 43.2 286 163
328 79.3 23.4 286 171
329 -31.8 34.1 286 166
329 -9.1 143.9 286 89
329 86.9 14.3 286 175
330 -34.3 24.9 286 166
330 23.7 128.6 286 89
330 91.9 5.1 286 176
331 -29.3 8.2 286 164
331 21.2 114.9 286 96
331 89.4 3.6 286 152
332 8.6 114.9 286 127
332 89.4 0.5 286 128
333 -11.6 2.1 286 127
333 8.6 101.2 286 133
334 -6.6 0.5 286 118
334 6.1 101.2 286 143
335 26.3 66.1 286 121
336 13.6 84.4 286 167
337 13.6 78.3 286 168
338 26.3 57.0 286 168
339 23.7 52.4 286 169
340 41.4 14.3 286 121
341 8.6 134.7 286 103
341 31.3 29.5 286 168
342 1.0 124.1 286 115
342 31.3 20.4 286 171
343 6.1 118.0 286 118
343 36.4 9.7 286 171
344 -4.0 113.4 286 132
344 43.9 0.5 286 171
345 6.1 96.6 286 154
346 16.2 87.5 286 159
347 21.2 73.7 286 161
348 18.7 67.6 286 160
349 -11.6 137.8 286 105
349 31.3 55.4 286 159
350 -26.8 128.6 286 112
350 1.0 124.1 286 118
350 41.4 38.7 286 157
351 3.5 119.5 286 121
351 43.9 32.6 286 157
352 8.6 111.9 286 128
352 51.5 18.8 286 160
353 8.6 107.3 286 139
353 59.1 8.2 286 161
354 23.7 92.0 286 157
354 66.7 0.5 286 160
355 23.7 84.4 286 160
355 71.7 0.5 286 155
356 21.2 66.1 286 161
356 81.8 0.5 286 138
357 31.3 52.4 286 162
358 33.8 38.7 286 161
359 33.8 32.6 286 158
360 36.4 17.3 286 159
361 -11.6 136.3 286 96
361 38.9 5.1 286 163
362 43.9 2.1 286 160
363 11.1 101.2 286 141
363 13.6 3.6 286 116
364 11.1 93.6 286 158
366 21.2 73.7 286 165
367 21.2 61.5 286 159
368 28.8 41.7 286 161
369 38.9 29.5 125 2
370 38.9 21.9 286 167
371 41.4 11.2 286 168
372 51.5 5.1 286 162
376 -1.5 140.8 286 95
377 6.1 136.3 286 104
378 -72.2 119.5 286 120
378 -4.0 113.4 286 131
379 -59.6 110.3 286 135
379 6.1 99.7 286 148
380 -36.9 90.5 286 159
380 21.2 90.5 286 162
381 -39.4 82.9 286 166
381 26.3 75.3 286 166
382 -39.4 64.6 286 171
382 33.8 73.7 286 166
383 -34.3 47.8 286 169
383 41.4 60.0 286 163
384 -26.8 32.6 286 164
384 46.5 49.3 286 162
385 -24.2 23.4 286 161
385 49.0 35.6 286 163
386 -24.2 9.7 286 165
386 59.1 21.9 286 165
387 -16.7 2.1 286 144
387 64.1 15.8 286 167
388 71.7 3.6 286 165
389 -6.6 133.2 286 106
389 81.8 2.1 286 161
390 -9.1 119.5 286 123
391 6.1 108.8 286 137
392 6.1 96.6 286 151
393 8.6 90.5 286 161
394 16.2 76.8 286 162
395 21.2 64.6 286 165
396 -16.7 137.8 286 87
396 23.7 52.4 286 165
397 -29.3 131.7 286 108
397 23.7 40.2 286 162
398 -39.4 114.9 286 127
398 28.8 23.4 286 160
399 -19.2 107.3 286 143
399 33.8 8.2 286 161
400 -24.2 89.0 286 165
400 51.5 12.7 286 142
401 -21.7 73.7 286 166
401 56.6 0.5 286 141
402 -19.2 60.0 286 165
403 -14.1 46.3 286 167
404 -19.2 133.2 286 108
404 -9.1 32.6 286 170
405 -14.1 133.2 286 107
405 -4.0 15.8 286 170
406 -14.1 127.1 286 112
406 -1.5 2.1 286 168
407 -21.7 113.4 286 131
407 3.5 0.5 286 149
408 -19.2 96.6 286 149
409 -74.7 134.7 286 109
409 -14.1 81.4 286 163
410 -62.1 122.5 286 119
410 1.0 81.4 286 171
411 -59.6 114.9 286 130
411 3.5 67.6 286 179
412 -59.6 95.1 286 148
412 3.5 57.0 286 181
413 -47.0 82.9 286 165
413 1.0 47.8 286 179
414 -59.6 78.3 286 169
414 18.7 37.1 286 178
415 -54.5 61.5 286 167
415 11.1 17.3 286 177
416 -52.0 46.3 286 160
416 16.2 5.1 286 177
417 -49.5 26.5 286 164
418 -44.4 6.6 286 166
418 36.4 0.5 286 152
419 -77.3 145.4 286 89
419 -41.9 2.1 286 169
420 -72.2 133.2 286 108
420 -16.7 127.1 286 110
421 -59.6 118.0 286 125
421 -26.8 0.5 286 99
421 -6.6 121.0 286 122
422 -6.6 114.9 286 129
423 -52.0 92.0 286 158
423 -4.0 99.7 286 149
424 -49.5 78.3 286 162
425 -47.0 66.1 286 161
425 3.5 75.3 286 158
426 11.1 67.6 286 159
427 -52.0 142.4 286 89
427 -29.3 32.6 286 154
427 11.1 55.4 286 161
428 -39.4 130.2 286 108
428 18.7 41.7 286 160
429 -31.8 122.5 286 116
429 -16.7 3.6 286 163
429 21.2 28.0 286 157
430 -29.3 114.9 286 127
430 21.2 17.3 286 159
431 -41.9 101.2 286 144
431 28.8 6.6 286 162
432 -29.3 90.5 286 158
432 41.4 15.8 286 135
433 -21.7 78.3 286 179
433 38.9 2.1 286 134
434 -19.2 69.2 286 181
435 -11.6 52.4 286 183
435 -6.6 136.3 286 103
436 1.0 37.1 286 186
436 11.1 122.5 286 118
437 -1.5 23.4 286 187
437 6.1 113.4 286 123
438 -1.5 3.6 286 186
438 11.1 108.8 286 132
440 28.8 92.0 286 159
441 26.3 82.9 286 161
442 33.8 73.7 286 163
443 41.4 58.5 286 163
444 43.9 49.3 286 161
445 54.0 38.7 286 159
446 66.7 26.5 286 161
447 74.2 12.7 286 167
448 79.3 2.1 286 167
449 -11.6 139.3 286 99
450 -9.1 131.7 286 104
451 3.5 130.2 286 109
452 -31.8 128.6 286 110
452 16.2 119.5 286 122
453 -44.4 119.5 286 123
453 16.2 113.4 286 130
454 -39.4 110.3 286 135
454 26.3 105.8 286 143
455 -44.4 98.1 286 152
455 21.2 92.0 286 160
456 26.3 82.9 286 165
457 -16.7 73.7 286 166
457 26.3 70.7 286 160
458 21.2 60.0 286 160
459 -74.7 139.3 286 96
459 -9.1 53.9 286 165
459 33.8 49.3 286 163
460 -69.7 133.2 286 105
460 -11.6 139.3 286 99
460 -6.6 40.2 286 166
460 41.4 37.1 286 162
461 -49.5 127.1 286 113
461 -4.0 28.0 286 164
461 11.1 134.7 286 108
461 46.5 26.5 286 162
462 -62.1 113.4 286 127
462 1.0 14.3 286 164
462 21.2 124.1 286 92
462 56.6 18.8 286 161
463 -52.0 104.2 286 143
463 3.5 114.9 286 129
463 6.1 0.5 286 167
463 61.6 2.1 286 163
464 -1.5 108.8 286 137
464 8.6 3.6 286 144
465 -41.9 79.8 286 177
465 6.1 99.7 286 150
465 76.8 2.1 286 139
466 11.1 92.0 127 2
467 -41.9 60.0 286 183
467 16.2 84.4 286 163
468 -41.9 43.2 286 183
468 -34.3 145.4 286 90
468 13.6 70.7 286 163
469 -39.4 32.6 286 185
469 -21.7 131.7 286 100
469 16.2 57.0 286 163
470 -39.4 18.8 286 188
470 -16.7 107.3 286 101
470 26.3 49.3 286 161
471 -29.3 14.3 286 186
471 11.1 118.0 286 115
471 33.8 35.6 286 159
472 1.0 108.8 286 137
472 38.9 31.0 286 163
473 13.6 93.6 286 151
473 41.4 20.4 286 167
474 23.7 87.5 286 164
474 43.9 6.6 286 166
475 23.7 76.8 286 165
475 49.0 0.5 286 163
476 31.3 66.1 286 168
476 54.0 0.5 286 145
477 8.6 139.3 286 96
477 46.5 53.9 286 167
478 -77.3 127.1 286 105
478 3.5 128.6 286 111
478 54.0 35.6 286 168
479 -64.6 119.5 286 116
479 -1.5 119.5 286 122
479 61.6 29.5 286 165
480 -62.1 110.3 286 133
480 -1.5 110.3 286 134
480 74.2 18.8 286 164
481 -52.0 93.6 286 111
481 1.0 102.7 286 147
481 84.3 6.6 286 168
482 -54.5 82.9 286 169
482 11.1 95.1 286 154
482 84.3 0.5 286 166
483 -59.6 67.6 286 166
483 13.6 85.9 286 150
483 91.9 12.7 286 103
484 -57.1 61.5 286 166
484 18.7 75.3 286 152
485 -54.5 37.1 286 168
485 21.2 63.1 286 153
486 -49.5 28.0 286 169
486 26.3 52.4 286 152
487 -34.3 28.0 286 169
487 28.8 40.2 286 148
488 -36.9 2.1 286 165
488 36.4 29.5 286 149
489 -31.8 8.2 286 148
489 13.6 130.2 286 109
489 43.9 17.3 286 154
491 21.2 110.3 286 129
491 51.5 0.5 286 154
492 28.8 102.7 286 148
492 54.0 0.5 286 140
493 28.8 89.0 286 159
494 38.9 82.9 286 161
495 49.0 58.5 286 160
496 51.5 52.4 286 160
497 61.6 32.6 286 163
498 74.2 20.4 286 163
499 79.3 18.8 286 160
500 89.4 5.1 286 159
501 -14.1 140.8 286 96
501 86.9 2.1 286 144
502 -21.7 134.7 286 103
503 -11.6 122.5 286 119
504 -24.2 113.4 286 133
505 -24.2 101.2 286 149
506 -19.2 87.5 286 168
507 -24.2 78.3 286 177
508 -69.7 139.3 286 100
508 -4.0 47.8 286 166
509 -72.2 128.6 286 110
509 -4.0 37.1 286 169
510 -67.2 113.4 286 123
510 3.5 24.9 286 171
510 18.7 140.8 286 97
511 -74.7 101.2 286 141
511 8.6 12.7 286 173
512 -57.1 101.2 286 157
512 11.1 0.5 286 171
512 18.7 124.1 286 115
513 -62.1 84.4 286 160
513 21.2 0.5 286 135
513 23.7 121.0 286 120
514 -62.1 72.2 286 155
514 16.2 101.2 286 148
515 -77.3 133.2 286 96
515 -57.1 53.9 286 155
515 16.2 93.6 286 157
516 -72.2 121.0 286 111
516 -54.5 43.2 286 155
516 -24.2 140.8 286 96
516 18.7 82.9 286 156
517 -69.7 108.8 286 100
517 -52.0 29.5 286 160
517 21.2 73.7 286 160
518 -52.0 110.3 286 136
518 -47.0 14.3 286 155
518 23.7 64.6 286 157
519 -41.9 0.5 286 153
519 -39.4 102.7 286 144
519 18.7 57.0 286 155
520 -36.9 87.5 286 166
520 -24.2 0.5 286 122
520 36.4 38.7 286 155
521 -39.4 78.3 286 177
521 38.9 29.5 286 156
522 -31.8 66.1 286 172
522 3.5 139.3 286 97
522 41.4 17.3 286 157
523 -26.8 46.3 286 174
523 26.3 131.7 286 101
523 43.9 6.6 286 156
524 -21.7 35.6 286 177
524 3.5 114.9 286 129
524 43.9 0.5 286 153
525 -21.7 28.0 286 173
525 8.6 107.3 286 140
526 -31.8 136.3 286 101
526 -16.7 14.3 286 175
526 18.7 93.6 286 157
527 -29.3 131.7 286 108
527 -9.1 3.6 286 170
527 38.9 81.4 286 160
528 -39.4 122.5 286 118
528 3.5 2.1 286 135
528 41.4 64.6 286 165
529 -34.3 113.4 286 122
529 54.0 58.5 286 167
530 -34.3 104.2 286 137
530 59.1 47.8 286 169
531 -34.3 85.9 286 154
531 69.2 32.6 286 163
532 -34.3 75.3 286 170
532 79.3 18.8 286 164
533 -41.9 73.7 286 182
533 86.9 12.7 286 165
534 -31.8 64.6 286 183
534 -16.7 18.8 286 100
534 91.9 3.6 286 164
535 -26.8 52.4 286 179
535 -16.7 8.2 286 87
536 -21.7 43.2 286 176
537 -14.1 32.6 286 175
538 -6.6 134.7 286 109
538 -1.5 18.8 286 180
539 -6.6 8.2 286 182
539 11.1 113.4 286 133
540 1.0 111.9 286 131
541 18.7 98.1 286 151
542 11.1 87.5 286 167
543 11.1 76.8 286 168
544 21.2 63.1 286 167
545 23.7 50.9 286 169
546 33.8 37.1 286 171
547 -21.7 133.2 286 111
547 38.9 26.5 286 170
548 -24.2 119.5 286 125
548 18.7 136.3 286 100
548 43.9 12.7 286 168
549 -6.6 114.9 286 129
549 54.0 0.5 286 167
550 3.5 99.7 286 140
550 59.1 0.5 286 144
551 8.6 89.0 286 154
552 18.7 81.4 286 175
553 26.3 73.7 286 182
554 33.8 57.0 286 180
555 43.9 46.3 286 181
556 -16.7 142.4 286 95
556 51.5 31.0 286 184
557 -1.5 134.7 286 105
557 54.0 21.9 286 185
558 -1.5 124.1 286 121
558 61.6 11.2 286 184
559 -1.5 104.2 286 135
559 69.2 0.5 286 181
560 3.5 92.0 286 151
560 86.9 5.1 286 155
561 -62.1 142.4 286 93
561 13.6 85.9 286 168
561 84.3 0.5 286 139
562 -67.2 127.1 286 110
562 21.2 81.4 286 172
563 -57.1 116.4 286 124
563 18.7 58.5 286 172
564 -57.1 104.2 286 144
564 23.7 53.9 286 173
565 -47.0 85.9 286 128
565 33.8 37.1 286 178
566 -52.0 75.3 286 159
566 36.4 21.9 286 178
567 -39.4 61.5 286 155
567 46.5 11.2 286 174
568 -41.9 46.3 286 152
568 49.0 3.6 286 175
569 -41.9 26.5 286 153
570 -41.9 9.7 286 156
570 1.0 139.3 286 97
571 13.6 131.7 286 102
572 11.1 111.9 286 131
573 1.0 102.7 286 146
574 1.0 87.5 286 166
575 8.6 76.8 286 172
576 13.6 60.0 286 170
577 21.2 46.3 286 167
578 31.3 32.6 286 166
579 33.8 20.4 286 169
580 41.4 6.6 286 173
587 -26.8 139.3 286 98
588 -9.1 122.5 286 124
589 -11.6 113.4 286 133
590 -1.5 99.7 286 149
591 -1.5 142.4 286 94
591 6.1 70.7 286 161
592 3.5 128.6 286 110
592 13.6 57.0 286 161
593 -1.5 124.1 286 112
593 16.2 41.7 286 161
594 18.7 34.1 286 166
594 23.7 108.8 286 139
595 26.3 21.9 286 164
595 36.4 95.1 286 155
596 36.4 11.2 286 162
596 41.4 82.9 286 153
597 43.9 3.6 286 159
597 51.5 72.2 286 160
598 59.1 58.5 286 157
599 69.2 44.8 286 156
600 -16.7 139.3 286 100
600 79.3 34.1 286 159
601 -24.2 128.6 286 110
601 84.3 17.3 286 162
602 -36.9 105.8 286 140
602 8.6 131.7 286 101
602 89.4 6.6 286 158
