#image x y z h
29 46.6 -31.8 339 196
29 95.2 28.8 339 185
29 115.7 -92.4 339 186
31 -33.8 89.4 339 182
31 -13.2 -7.6 339 183
31 37.2 83.3 339 193
31 44.7 -40.9 339 194
31 87.7 31.8 339 185
31 110.1 -50.0 339 197
32 -31.9 86.4 339 191
32 -5.8 1.5 339 183
32 39.1 86.4 339 189
32 50.3 -50.0 339 195
32 85.8 25.8 339 186
32 119.4 -31.8 339 198
33 -31.9 -107.6 339 141
33 -26.3 86.4 339 190
33 -0.2 7.6 339 179
33 -0.2 107.6 339 125
33 46.6 86.4 339 186
33 50.3 -56.1 339 195
33 82.1 19.7 339 184
33 95.2 47.0 339 152
33 113.8 -31.8 339 169
34 -26.3 86.4 339 190
34 -20.7 -92.4 339 140
34 1.7 13.6 339 183
34 48.4 86.4 339 185
34 54.0 -62.1 339 194
34 78.3 7.6 339 182
34 82.1 43.9 339 152
34 123.2 -7.6 339 166
35 -24.4 86.4 339 192
35 -22.6 -77.3 339 198
35 -3.9 13.6 339 182
35 14.8 65.2 339 121
35 54.0 86.4 339 184
35 57.8 -68.2 339 192
35 78.3 25.8 339 165
35 126.9 10.6 339 198
36 -24.4 83.3 339 194
36 -11.4 19.7 339 184
36 -9.5 -62.1 339 138
36 31.6 40.9 339 127
36 54.0 -68.2 339 195
36 57.8 86.4 339 184
36 74.6 -4.5 339 178
36 128.8 25.8 339 197
37 -24.4 83.3 339 194
37 -11.4 -59.1 339 198
37 -11.4 19.7 339 183
37 31.6 28.8 339 127
37 55.9 -68.2 339 195
37 55.9 86.4 339 184
37 74.6 -4.5 339 180
37 125.1 22.7 339 168
39 -26.3 71.2 339 125
39 -18.8 19.7 339 184
39 1.7 -43.9 339 197
39 24.1 -4.5 339 129
39 42.8 83.3 339 193
39 59.6 -62.1 339 195
39 70.9 7.6 339 190
39 113.8 68.2 339 196
40 -26.3 83.3 339 194
40 -20.7 16.7 339 180
40 1.7 -40.9 339 198
40 39.1 80.3 339 198
40 63.4 -62.1 339 194
40 67.1 22.7 339 192
40 108.2 77.3 339 177
40 119.4 86.4 339 186
42 -33.8 7.6 339 179
42 -30.1 83.3 339 193
42 -0.2 -59.1 339 164
42 1.7 -28.8 339 198
42 22.3 122.7 339 125
42 42.8 74.2 339 199
42 69.0 -59.1 339 193
42 70.9 28.8 339 189
42 113.8 107.6 339 151
43 -31.9 86.4 339 192
43 -30.1 4.5 339 182
43 3.6 -25.8 339 198
43 12.9 116.7 339 138
43 20.4 -128.8 339 116
43 31.6 -95.5 339 141
43 41.0 74.2 339 197
43 70.9 22.7 339 189
43 74.6 -56.1 339 192
43 117.6 125.8 339 124
44 -31.9 1.5 339 180
44 -24.4 83.3 339 197
44 7.3 101.5 339 156
44 11.1 -22.7 339 198
44 22.3 -119.7 339 132
44 42.8 74.2 339 198
44 69.0 28.8 339 190
44 74.6 -56.1 339 192
45 -35.7 4.5 339 180
45 -20.7 74.2 339 197
45 12.9 98.5 339 168
45 20.4 -19.7 339 199
45 44.7 74.2 339 199
45 69.0 25.8 339 191
45 76.5 -56.1 339 192
47 -35.7 10.6 339 182
47 -22.6 80.3 339 198
47 7.3 80.3 339 181
47 26.0 -13.6 339 192
47 48.4 77.3 339 199
47 76.5 -59.1 339 193
47 76.5 22.7 339 183
48 -35.7 7.6 339 181
48 -24.4 74.2 339 199
48 1.7 65.2 339 180
48 26.0 -4.5 339 192
48 48.4 74.2 339 199
48 69.0 22.7 339 186
48 74.6 -59.1 339 194
49 -37.5 -92.4 339 180
49 -37.5 4.5 339 185
49 -22.6 71.2 339 197
49 -2.0 -131.8 339 119
49 31.6 4.5 339 199
49 48.4 77.3 339 199
49 65.3 19.7 339 189
49 70.9 -56.1 339 193
50 -41.3 7.6 339 181
50 -26.3 71.2 339 198
50 -24.4 -68.2 339 128
50 5.5 47.0 339 183
50 37.2 16.7 339 198
50 42.8 80.3 339 199
50 70.9 -56.1 339 193
51 -26.3 68.2 339 197
51 -24.4 -19.7 339 141
51 1.7 43.9 339 184
51 3.6 -125.8 339 121
51 42.8 19.7 339 197
51 42.8 80.3 339 199
51 72.7 -59.1 339 193
52 -26.3 -28.8 339 193
52 -20.7 83.3 339 176
52 -0.2 37.9 339 182
52 1.7 -119.7 339 131
52 42.8 77.3 339 195
52 69.0 13.6 339 189
52 70.9 -59.1 339 192
53 -28.2 62.1 339 197
53 -18.8 -16.7 339 191
53 -2.0 -37.9 339 159
53 -2.0 34.8 339 183
53 7.3 -119.7 339 131
53 39.1 68.2 339 199
53 59.6 40.9 339 198
53 69.0 -59.1 339 193
53 70.9 13.6 339 189
54 -30.1 65.2 339 197
54 -22.6 19.7 339 151
54 -20.7 89.4 339 176
54 -11.4 -13.6 339 192
54 -0.2 31.8 339 184
54 9.2 -119.7 339 134
54 54.0 53.0 339 180
54 70.9 -56.1 339 192
54 70.9 7.6 339 190
55 -31.9 68.2 339 191
55 -22.6 28.8 339 153
55 -13.2 1.5 339 192
55 1.7 -101.5 339 125
55 3.6 28.8 339 185
55 41.0 65.2 339 199
55 69.0 -56.1 339 193
55 72.7 10.6 339 190
55 80.2 68.2 339 192
56 -30.1 62.1 339 196
56 -3.9 -92.4 339 131
56 9.2 25.8 339 184
56 39.1 74.2 339 193
56 67.1 -53.0 339 193
56 72.7 71.2 339 176
56 80.2 10.6 339 168
58 -30.1 65.2 339 198
58 -24.4 13.6 339 192
58 -7.6 -80.3 339 135
58 12.9 22.7 339 185
58 33.5 62.1 339 198
58 67.1 -53.0 339 193
58 78.3 22.7 339 187
58 104.5 107.6 339 154
60 -24.4 13.6 339 193
60 -22.6 89.4 339 176
60 3.6 -65.2 339 134
60 42.8 47.0 339 199
60 72.7 -56.1 339 192
60 80.2 16.7 339 191
61 -26.3 71.2 339 197
61 -20.7 13.6 339 194
61 5.5 -50.0 339 123
61 20.4 28.8 339 185
61 31.6 -7.6 339 146
61 41.0 50.0 339 197
61 74.6 -56.1 339 193
61 76.5 10.6 339 193
62 -35.7 62.1 339 199
62 -11.4 4.5 339 156
62 14.8 -59.1 339 136
62 20.4 31.8 339 185
62 48.4 53.0 339 198
62 74.6 4.5 339 191
62 76.5 -56.1 339 193
65 -24.4 43.9 339 198
65 -2.0 1.5 339 191
65 14.8 -50.0 339 135
65 20.4 31.8 339 184
65 46.6 53.0 339 198
65 72.7 -56.1 339 192
65 78.3 -4.5 339 186
66 -30.1 10.6 339 143
66 -15.1 40.9 339 197
66 -0.2 -4.5 339 189
66 14.8 -50.0 339 140
66 18.5 34.8 339 186
66 50.3 74.2 339 190
66 72.7 -56.1 339 192
66 72.7 -1.5 339 185
68 -31.9 34.8 339 193
68 -28.2 -13.6 339 155
68 -2.0 -22.7 339 194
68 20.4 25.8 339 185
68 50.3 40.9 339 200
68 72.7 -59.1 339 193
68 80.2 -1.5 339 190
69 -33.8 -13.6 339 141
69 -24.4 19.7 339 192
69 1.7 -28.8 339 193
69 20.4 22.7 339 185
69 52.2 34.8 339 199
69 55.9 62.1 339 179
69 74.6 -59.1 339 192
69 85.8 1.5 339 190
70 -43.1 -28.8 339 130
70 -37.5 7.6 339 195
70 3.6 -37.9 339 193
70 48.4 28.8 339 198
70 76.5 -59.1 339 192
70 82.1 1.5 339 191
71 -39.4 1.5 339 195
71 -0.2 -65.2 339 191
71 48.4 -13.6 339 135
71 48.4 31.8 339 196
71 50.3 -86.4 339 124
71 74.6 -62.1 339 192
71 83.9 1.5 339 190
72 -43.1 1.5 339 192
72 -3.9 -83.3 339 193
72 16.7 10.6 339 185
72 35.4 -98.5 339 127
72 50.3 16.7 339 198
72 76.5 -128.8 339 116
72 76.5 -65.2 339 192
72 85.8 4.5 339 188
73 -39.4 -98.5 339 139
73 -31.9 -28.8 339 138
73 -9.5 -89.4 339 174
73 9.2 4.5 339 183
73 26.0 -28.8 339 163
73 50.3 -16.7 339 157
73 55.9 22.7 339 200
73 74.6 -68.2 339 191
73 87.7 -1.5 339 166
74 -35.7 -25.8 339 141
74 -17.0 -98.5 339 165
74 1.7 4.5 339 183
74 27.9 -28.8 339 168
74 31.6 -116.7 339 130
74 48.4 13.6 339 198
74 67.1 -71.2 339 193
74 83.9 7.6 339 188
74 108.2 -95.5 339 176
75 -18.8 -104.5 339 158
75 -0.2 -10.6 339 182
75 22.3 -28.8 339 178
75 31.6 -122.7 339 126
75 44.7 50.0 339 155
75 48.4 16.7 339 198
75 70.9 -77.3 339 193
75 87.7 4.5 339 189
75 117.6 -59.1 339 175
76 -39.4 -110.6 339 149
76 14.8 -16.7 339 171
76 42.8 22.7 339 198
76 67.1 -74.2 339 194
76 85.8 7.6 339 189
76 123.2 -40.9 339 177
77 -30.1 -125.8 339 122
77 -13.2 -13.6 339 185
77 24.1 -1.5 339 171
77 37.2 28.8 339 193
77 70.9 -80.3 339 193
77 89.5 7.6 339 187
77 126.9 -25.8 339 175
78 -9.5 -119.7 339 128
78 1.7 -34.8 339 142
78 29.7 4.5 339 193
78 35.4 28.8 339 194
78 54.0 -31.8 339 120
78 67.1 -80.3 339 194
78 87.7 4.5 339 189
78 130.7 -1.5 339 171
79 -30.1 -98.5 339 151
79 -13.2 -22.7 339 185
79 7.3 -104.5 339 134
79 11.1 1.5 339 168
79 35.4 25.8 339 189
79 63.4 -83.3 339 195
79 91.4 1.5 339 182
79 138.1 16.7 339 165
80 -26.3 -80.3 339 149
80 -7.6 -28.8 339 187
80 3.6 -95.5 339 169
80 27.9 4.5 339 195
80 59.6 -80.3 339 196
80 95.2 1.5 339 187
82 -30.1 -98.5 339 165
82 -9.5 -34.8 339 188
82 -2.0 -83.3 339 187
82 26.0 7.6 339 196
82 52.2 -65.2 339 196
82 93.3 1.5 339 187
82 128.8 74.2 339 171
83 -9.5 -34.8 339 187
83 -7.6 -83.3 339 185
83 24.1 1.5 339 195
83 46.6 -59.1 339 195
83 93.3 1.5 339 186
83 128.8 80.3 339 142
84 -43.1 -16.7 339 195
84 -31.9 -77.3 339 162
84 -9.5 -31.8 339 186
84 24.1 -4.5 339 190
84 42.8 -56.1 339 196
84 91.4 1.5 339 186
84 110.1 -125.8 339 123
84 117.6 104.5 339 143
85 -17.0 -80.3 339 185
85 -9.5 125.8 339 123
85 -7.6 -31.8 339 185
85 20.4 1.5 339 196
85 44.7 -59.1 339 196
85 87.7 1.5 339 187
85 117.6 -116.7 339 136
85 117.6 119.7 339 137
86 -43.1 -13.6 339 182
86 -24.4 122.7 339 128
86 -11.4 -65.2 339 191
86 -7.6 -80.3 339 192
86 -5.8 -28.8 339 184
86 20.4 -1.5 339 198
86 42.8 -62.1 339 196
86 83.9 1.5 339 187
86 117.6 -113.6 339 146
88 -33.8 113.6 339 143
88 -15.1 -31.8 339 184
88 -3.9 -74.2 339 195
88 26.0 1.5 339 197
88 37.2 -65.2 339 196
88 80.2 1.5 339 190
88 91.4 -22.7 339 122
88 119.4 -95.5 339 177
89 -35.7 107.6 339 153
89 -15.1 -31.8 339 185
89 -2.0 -77.3 339 182
89 24.1 4.5 339 197
89 39.1 -71.2 339 197
89 80.2 1.5 339 182
89 125.1 -80.3 339 175
90 -33.8 101.5 339 164
90 -15.1 -31.8 339 184
90 -0.2 -83.3 339 193
90 26.0 4.5 339 194
90 41.0 -71.2 339 196
90 76.5 1.5 339 190
90 126.9 -68.2 339 176
91 -43.1 -4.5 339 196
91 -28.2 92.4 339 182
91 -17.0 -31.8 339 184
91 -0.2 -83.3 339 194
91 22.3 13.6 339 187
91 42.8 -71.2 339 197
91 80.2 -1.5 339 191
91 126.9 -62.1 339 176
92 -43.1 -4.5 339 196
92 -24.4 83.3 339 195
92 -15.1 -31.8 339 184
92 -2.0 -83.3 339 195
92 22.3 7.6 339 188
92 48.4 -68.2 339 197
92 80.2 -7.6 339 189
92 123.2 -56.1 339 175
93 -31.9 37.9 339 132
93 -28.2 80.3 339 197
93 -13.2 -37.9 339 183
93 -2.0 -80.3 339 196
93 24.1 10.6 339 188
93 54.0 -65.2 339 196
93 74.6 -13.6 339 189
93 117.6 -50.0 339 177
94 -43.1 -4.5 339 196
94 -35.7 77.3 339 196
94 -20.7 -43.9 339 185
94 -0.2 -83.3 339 190
94 27.9 4.5 339 186
94 57.8 -62.1 339 195
94 70.9 -13.6 339 189
94 119.4 -40.9 339 179
95 -43.1 65.2 339 197
95 -20.7 -47.0 339 187
95 -0.2 -83.3 339 193
95 24.1 4.5 339 189
95 59.6 -62.1 339 196
95 74.6 -10.6 339 188
95 128.8 -37.9 339 175
96 -43.1 59.1 339 197
96 -20.7 -50.0 339 187
96 -0.2 -80.3 339 190
96 27.9 1.5 339 191
96 57.8 -59.1 339 196
96 74.6 -1.5 339 187
96 128.8 -25.8 339 171
97 -43.1 -4.5 339 199
97 -43.1 59.1 339 197
97 -20.7 -50.0 339 187
97 1.7 -80.3 339 190
97 22.3 1.5 339 191
97 61.5 -65.2 339 193
97 76.5 -4.5 339 184
97 130.7 -10.6 339 172
98 -43.1 65.2 339 197
98 -18.8 -50.0 339 188
98 1.7 -83.3 339 190
98 24.1 7.6 339 188
98 55.9 -62.1 339 196
98 74.6 1.5 339 184
98 130.7 -4.5 339 171
99 -41.3 -4.5 339 193
99 -37.5 56.1 339 196
99 -17.0 -50.0 339 187
99 -0.2 -83.3 339 192
99 26.0 4.5 339 193
99 57.8 -65.2 339 196
99 74.6 -7.6 339 188
99 102.6 25.8 339 145
100 -41.3 -4.5 339 196
100 -33.8 56.1 339 196
100 -17.0 -50.0 339 187
100 -0.2 -83.3 339 194
100 26.0 -4.5 339 190
100 57.8 -65.2 339 195
100 72.7 -1.5 339 189
100 93.3 40.9 339 149
101 -33.8 50.0 339 196
101 -17.0 -50.0 339 187
101 -2.0 -83.3 339 193
101 27.9 4.5 339 198
101 59.6 -65.2 339 196
101 72.7 -4.5 339 188
101 87.7 40.9 339 151
101 110.1 31.8 339 175
102 -43.1 -34.8 339 161
102 -37.5 -1.5 339 190
102 -33.8 56.1 339 196
102 -2.0 -83.3 339 194
102 26.0 -7.6 339 196
102 55.9 -68.2 339 195
102 74.6 -10.6 339 191
102 108.2 43.9 339 171
103 -39.4 -4.5 339 193
103 -33.8 59.1 339 195
103 -18.8 -50.0 339 186
103 -0.2 -80.3 339 192
103 33.5 10.6 339 190
103 55.9 -65.2 339 195
103 74.6 -16.7 339 191
103 104.5 62.1 339 172
104 -39.4 1.5 339 191
104 -33.8 59.1 339 195
104 -18.8 -50.0 339 186
104 -0.2 -77.3 339 193
104 27.9 4.5 339 194
104 54.0 -65.2 339 195
104 76.5 -19.7 339 191
104 102.6 71.2 339 171
104 136.3 28.8 339 130
105 -41.3 4.5 339 190
105 -33.8 59.1 339 196
105 -17.0 -47.0 339 186
105 -0.2 -77.3 339 194
105 29.7 -1.5 339 198
105 55.9 -68.2 339 197
105 83.9 -25.8 339 186
105 95.2 89.4 339 174
105 132.5 31.8 339 118
106 -35.7 4.5 339 186
106 -33.8 59.1 339 196
106 -17.0 -50.0 339 186
106 -15.1 -1.5 339 135
106 1.7 -80.3 339 196
106 31.6 -4.5 339 192
106 57.8 -68.2 339 195
106 85.8 -19.7 339 184
106 91.4 104.5 339 159
106 132.5 28.8 339 118
107 -33.8 59.1 339 196
107 -11.4 -1.5 339 140
107 -0.2 -80.3 339 195
107 31.6 -4.5 339 194
107 55.9 -68.2 339 196
107 78.3 113.6 339 145
107 87.7 -22.7 339 183
108 -35.7 62.1 339 196
108 -15.1 -4.5 339 148
108 -0.2 -80.3 339 193
108 35.4 -4.5 339 194
108 57.8 -68.2 339 194
108 69.0 122.7 339 128
108 100.8 -34.8 339 184
108 134.4 28.8 339 130
110 -37.5 62.1 339 196
110 -18.8 -47.0 339 185
110 -11.4 -7.6 339 154
110 -0.2 -83.3 339 193
110 35.4 7.6 339 191
110 50.3 -71.2 339 195
110 98.9 -31.8 339 127
110 119.4 -74.2 339 173
111 -31.9 50.0 339 196
111 -26.3 -4.5 339 151
111 -18.8 -47.0 339 186
111 -0.2 -83.3 339 194
111 37.2 -4.5 339 196
111 57.8 -71.2 339 195
111 119.4 -89.4 339 171
112 -33.8 56.1 339 196
112 -18.8 -47.0 339 185
112 -5.8 -4.5 339 155
112 -0.2 -83.3 339 194
112 16.7 43.9 339 117
112 37.2 -4.5 339 194
112 55.9 -71.2 339 196
112 112.0 -92.4 339 149
114 -33.8 65.2 339 196
114 -24.4 -98.5 339 159
114 -18.8 -47.0 339 185
114 -11.4 1.5 339 155
114 -0.2 -86.4 339 191
114 35.4 -7.6 339 197
114 54.0 -68.2 339 196
116 -41.3 4.5 339 188
116 -33.8 59.1 339 196
116 -18.8 -50.0 339 185
116 1.7 -86.4 339 190
116 35.4 -7.6 339 196
116 57.8 -74.2 339 197
118 -43.1 -74.2 339 150
118 -35.7 62.1 339 196
118 -30.1 16.7 339 191
118 -18.8 -47.0 339 187
118 1.7 -86.4 339 189
118 39.1 -1.5 339 191
118 55.9 -68.2 339 195
120 -20.7 -47.0 339 187
120 -17.0 22.7 339 186
120 -11.4 43.9 339 178
120 -0.2 -86.4 339 192
120 41.0 4.5 339 194
120 59.6 -68.2 339 195
121 -20.7 -47.0 339 187
121 -13.2 37.9 339 185
121 -5.8 -86.4 339 193
121 35.4 1.5 339 197
121 59.6 -68.2 339 195
122 -20.7 -47.0 339 186
122 -11.4 -83.3 339 194
122 -11.4 43.9 339 185
122 33.5 -1.5 339 198
122 57.8 -71.2 339 195
123 -15.1 -43.9 339 184
123 -7.6 -89.4 339 192
123 -2.0 53.0 339 184
123 26.0 -4.5 339 198
123 52.2 1.5 339 187
123 63.4 -65.2 339 194
124 -18.8 -86.4 339 192
124 -17.0 -40.9 339 186
124 9.2 56.1 339 187
124 54.0 -4.5 339 187
124 63.4 -65.2 339 194
125 -20.7 -37.9 339 186
125 -5.8 -89.4 339 192
125 37.2 -13.6 339 199
125 48.4 -71.2 339 177
126 -18.8 -37.9 339 187
126 -9.5 -86.4 339 192
126 -0.2 47.0 339 198
126 20.4 68.2 339 175
126 39.1 -13.6 339 197
126 65.3 -65.2 339 195
127 -17.0 -37.9 339 185
127 -2.0 -86.4 339 192
127 -0.2 50.0 339 197
127 31.6 -13.6 339 199
127 61.5 -65.2 339 195
128 -17.0 -37.9 339 185
128 -2.0 53.0 339 196
128 -0.2 -86.4 339 191
128 33.5 -56.1 339 152
128 39.1 -4.5 339 193
128 70.9 -62.1 339 196
130 -18.8 -37.9 339 185
130 -5.8 50.0 339 194
130 -2.0 -89.4 339 188
130 46.6 4.5 339 197
130 67.1 -59.1 339 194
131 -18.8 -37.9 339 184
131 -11.4 53.0 339 194
131 -2.0 -89.4 339 184
131 37.2 -4.5 339 198
131 70.9 -59.1 339 194
132 -18.8 -37.9 339 183
132 -9.5 53.0 339 193
132 -3.9 -89.4 339 183
132 42.8 -1.5 339 198
132 69.0 -59.1 339 194
133 -18.8 -37.9 339 184
133 -7.6 53.0 339 193
133 -5.8 -92.4 339 178
133 42.8 -1.5 339 195
133 69.0 -59.1 339 193
134 -18.8 -34.8 339 184
134 -11.4 -92.4 339 180
134 -5.8 53.0 339 197
134 46.6 -1.5 339 199
134 67.1 -59.1 339 193
135 -18.8 -37.9 339 184
135 -11.4 -92.4 339 179
135 -11.4 50.0 339 197
135 44.7 1.5 339 188
135 67.1 -59.1 339 194
137 -41.3 62.1 339 195
137 -18.8 -40.9 339 183
137 -9.5 -92.4 339 179
137 -9.5 56.1 339 196
137 52.2 -1.5 339 184
137 59.6 -68.2 339 196
138 -41.3 -1.5 339 127
138 -37.5 53.0 339 194
138 -18.8 -40.9 339 183
138 -11.4 -92.4 339 181
138 41.0 1.5 339 199
138 54.0 -68.2 339 195
139 -33.8 53.0 339 195
139 -18.8 -40.9 339 183
139 -9.5 -89.4 339 185
139 -9.5 47.0 339 198
139 42.8 -4.5 339 195
139 52.2 -71.2 339 195
139 113.8 -125.8 339 122
140 -31.9 53.0 339 195
140 -18.8 -40.9 339 184
140 -7.6 -89.4 339 186
140 -2.0 56.1 339 190
140 42.8 -7.6 339 195
140 52.2 -71.2 339 195
140 113.8 -116.7 339 139
141 -30.1 50.0 339 194
141 -20.7 -40.9 339 184
141 -7.6 -89.4 339 185
141 -2.0 56.1 339 194
141 41.0 1.5 339 200
141 52.2 -68.2 339 196
141 126.9 -101.5 339 166
142 -30.1 50.0 339 194
142 -20.7 -40.9 339 184
142 -9.5 -89.4 339 185
142 42.8 -1.5 339 199
142 57.8 -65.2 339 196
142 126.9 -92.4 339 182
143 -30.1 50.0 339 195
143 -18.8 -40.9 339 184
143 -11.4 -89.4 339 186
143 16.7 59.1 339 180
143 50.3 -1.5 339 197
143 61.5 -62.1 339 193
143 70.9 -125.8 339 122
143 134.4 -83.3 339 180
144 -33.8 59.1 339 189
144 -15.1 -92.4 339 184
144 -11.4 -43.9 339 184
144 20.4 62.1 339 184
144 42.8 -4.5 339 194
144 63.4 -62.1 339 193
144 74.6 -119.7 339 139
144 128.8 -74.2 339 182
145 -31.9 50.0 339 195
145 -18.8 -92.4 339 181
145 -18.8 10.6 339 138
145 -11.4 -43.9 339 184
145 -0.2 77.3 339 175
145 46.6 -4.5 339 196
145 63.4 -62.1 339 193
145 80.2 -116.7 339 137
145 134.4 -56.1 339 191
146 -26.3 43.9 339 193
146 -20.7 -92.4 339 182
146 -11.4 -47.0 339 184
146 3.6 74.2 339 184
146 14.8 62.1 339 185
146 46.6 -1.5 339 195
146 61.5 -65.2 339 192
146 128.8 -50.0 339 190
147 -22.6 -1.5 339 195
147 -20.7 -92.4 339 182
147 -17.0 -43.9 339 183
147 -15.1 34.8 339 175
147 -0.2 80.3 339 184
147 7.3 53.0 339 188
147 46.6 4.5 339 195
147 63.4 -77.3 339 190
147 125.1 -43.9 339 188
149 -24.4 47.0 339 197
149 -20.7 -92.4 339 183
149 -20.7 -40.9 339 183
149 -20.7 4.5 339 195
149 48.4 -92.4 339 182
149 61.5 43.9 339 185
149 126.9 -122.7 339 130
149 128.8 -34.8 339 192
150 -28.2 47.0 339 197
150 -26.3 -1.5 339 176
150 -20.7 -43.9 339 183
150 -18.8 -92.4 339 184
150 -3.9 71.2 339 182
150 35.4 -95.5 339 174
150 59.6 16.7 339 193
150 110.1 -116.7 339 141
150 123.2 -65.2 339 125
150 125.1 -13.6 339 147
151 -35.7 -19.7 339 155
151 -24.4 -40.9 339 183
151 -24.4 43.9 339 198
151 -20.7 -92.4 339 184
151 -0.2 65.2 339 191
151 52.2 7.6 339 196
151 59.6 -107.6 339 155
151 65.3 37.9 339 185
151 117.6 -107.6 339 163
151 126.9 -25.8 339 190
152 -22.6 31.8 339 197
152 -20.7 -43.9 339 184
152 -18.8 -92.4 339 182
152 -0.2 59.1 339 199
152 44.7 4.5 339 196
152 48.4 62.1 339 198
152 52.2 -110.6 339 150
152 126.9 -16.7 339 188
152 128.8 -95.5 339 168
153 -41.3 37.9 339 194
153 -22.6 -43.9 339 184
153 -20.7 -92.4 339 183
153 -11.4 22.7 339 196
153 -2.0 68.2 339 197
153 46.6 4.5 339 195
153 59.6 -116.7 339 140
153 59.6 40.9 339 194
153 117.6 -83.3 339 169
153 126.9 -13.6 339 186
154 -20.7 -89.4 339 180
154 -20.7 -43.9 339 184
154 -15.1 22.7 339 193
154 1.7 65.2 339 195
154 42.8 10.6 339 197
154 54.0 -125.8 339 124
154 108.2 -65.2 339 172
154 130.7 -7.6 339 184
156 -18.8 -92.4 339 187
156 -18.8 -43.9 339 184
156 -15.1 22.7 339 193
156 -0.2 65.2 339 193
156 37.2 7.6 339 195
156 76.5 47.0 339 198
156 108.2 -43.9 339 175
156 119.4 4.5 339 162
157 -43.1 37.9 339 190
157 -20.7 -92.4 339 181
157 -20.7 -43.9 339 184
157 -15.1 19.7 339 195
157 -0.2 65.2 339 192
157 31.6 65.2 339 163
157 35.4 10.6 339 199
157 69.0 34.8 339 188
157 82.1 71.2 339 193
157 110.1 -28.8 339 176
157 121.3 19.7 339 185
158 -18.8 -43.9 339 184
158 -13.2 16.7 339 196
158 -9.5 -95.5 339 173
158 -0.2 65.2 339 193
158 41.0 16.7 339 199
158 61.5 65.2 339 171
158 102.6 -7.6 339 173
158 119.4 25.8 339 184
159 -26.3 -92.4 339 181
159 -18.8 -43.9 339 183
159 -13.2 16.7 339 195
159 -0.2 65.2 339 193
159 46.6 25.8 339 199
159 115.7 25.8 339 163
159 130.7 40.9 339 184
160 -22.6 -40.9 339 184
160 -13.2 -98.5 339 167
160 -13.2 16.7 339 196
160 -7.6 74.2 339 197
160 59.6 74.2 339 198
160 108.2 34.8 339 175
160 125.1 68.2 339 184
162 -24.4 -101.5 339 164
162 -20.7 -43.9 339 184
162 -15.1 13.6 339 196
162 -13.2 80.3 339 198
162 55.9 89.4 339 188
162 102.6 56.1 339 175
164 -22.6 -40.9 339 184
164 -17.0 83.3 339 189
164 -15.1 16.7 339 197
164 -5.8 -98.5 339 167
164 52.2 101.5 339 163
164 98.9 80.3 339 174
165 -18.8 -47.0 339 184
165 -17.0 10.6 339 197
165 -13.2 83.3 339 197
165 1.7 -98.5 339 166
165 46.6 113.6 339 142
165 97.0 89.4 339 174
166 -33.8 -98.5 339 138
166 -20.7 -50.0 339 184
166 -18.8 4.5 339 197
166 -9.5 77.3 339 197
166 3.6 -98.5 339 171
166 91.4 95.5 339 171
167 -35.7 -95.5 339 134
167 -18.8 -53.0 339 183
167 -18.8 1.5 339 197
167 -9.5 74.2 339 198
