#image x y z h
13 -89.4 13.6 326 172
13 -59.1 -31.8 326 190
13 -59.1 40.9 326 123
13 -50.0 107.6 326 142
13 -28.8 53.0 326 162
13 -19.7 -86.4 326 165
13 -10.6 -4.5 326 157
13 -4.5 80.3 326 107
13 37.9 -56.1 326 170
13 37.9 62.1 326 170
13 53.0 -1.5 326 176
13 65.2 -43.9 326 179
13 65.2 107.6 326 136
13 89.4 -119.7 326 122
13 119.7 -28.8 326 162
13 128.8 22.7 326 179
13 140.9 -77.3 326 179
13 143.9 -128.8 326 109
14 -143.9 31.8 164 4
14 -16.7 10.6 140 2
14 50.0 4.5 149 2
14 113.6 -16.7 164 2
15 -140.9 37.9 326 162
15 -134.8 110.6 326 137
15 -122.7 -77.3 326 164
15 -119.7 -1.5 326 126
15 -86.4 -80.3 326 162
15 -80.3 40.9 326 182
15 -77.3 -95.5 326 152
15 -53.0 7.6 326 183
15 -53.0 131.8 326 100
15 -25.8 71.2 326 162
15 -13.6 -80.3 326 167
15 -1.5 -31.8 326 167
15 -1.5 101.5 326 109
15 34.8 -131.8 326 99
15 47.0 10.6 326 176
15 59.1 71.2 326 170
15 65.2 -34.8 326 181
15 71.2 -101.5 326 153
15 128.8 37.9 326 178
15 131.8 134.8 326 96
15 134.8 -71.2 326 166
15 137.9 -119.7 326 122
16 -140.9 47.0 326 162
16 -134.8 -113.6 326 128
16 -116.7 -65.2 326 165
16 -116.7 4.5 326 127
16 -83.3 -68.2 326 165
16 -74.2 47.0 326 171
16 -53.0 -28.8 326 126
16 -53.0 16.7 326 183
16 -22.7 86.4 326 159
16 -19.7 28.8 326 184
16 -10.6 -74.2 326 167
16 16.7 -28.8 326 169
16 40.9 16.7 326 178
16 62.1 -28.8 326 179
16 62.1 80.3 326 170
16 68.2 -92.4 326 171
16 113.6 7.6 326 162
16 119.7 56.1 326 178
16 128.8 -74.2 326 179
16 131.8 134.8 326 95
17 -143.9 53.0 326 163
17 -125.8 -107.6 326 139
17 -116.7 13.6 326 125
17 -113.6 -59.1 326 163
17 -74.2 -65.2 326 166
17 -74.2 53.0 326 170
17 -25.8 98.5 326 156
17 -16.7 -101.5 326 151
17 -16.7 37.9 326 186
17 -13.6 -65.2 326 165
17 10.6 -16.7 326 170
17 40.9 19.7 326 178
17 59.1 92.4 326 169
17 65.2 -86.4 326 178
17 74.2 -19.7 326 178
17 113.6 16.7 326 162
17 128.8 -62.1 326 178
17 143.9 140.9 326 80
18 -147.0 -19.7 326 164
18 -143.9 59.1 326 162
18 -116.7 -89.4 326 173
18 -116.7 -53.0 326 163
18 -74.2 -59.1 326 162
18 -74.2 68.2 326 169
18 -56.1 28.8 326 184
18 -31.8 101.5 326 147
18 -19.7 -92.4 326 167
18 -13.6 -59.1 326 164
18 -10.6 47.0 326 187
18 -1.5 -1.5 326 170
18 40.9 -119.7 326 119
18 40.9 25.8 326 176
18 50.0 98.5 326 153
18 53.0 -74.2 326 177
18 74.2 -13.6 326 179
18 107.6 25.8 326 162
18 119.7 74.2 326 180
18 125.8 -119.7 326 120
18 125.8 -50.0 326 191
19 -147.0 -13.6 326 165
19 -143.9 68.2 326 161
19 -119.7 -43.9 326 165
19 -119.7 37.9 326 128
19 -116.7 -86.4 326 178
19 -83.3 -40.9 326 160
19 -77.3 83.3 326 170
19 -68.2 -116.7 326 127
19 -56.1 40.9 326 181
19 -50.0 -56.1 326 128
19 -31.8 110.6 326 134
19 -22.7 -86.4 326 174
19 -19.7 -50.0 326 165
19 -10.6 56.1 326 186
19 1.5 4.5 326 174
19 40.9 -116.7 326 128
19 43.9 28.8 326 176
19 47.0 -68.2 326 178
19 50.0 104.5 326 147
19 77.3 -7.6 326 178
19 92.4 -89.4 326 124
19 104.5 34.8 326 162
19 113.6 80.3 326 160
19 116.7 -116.7 326 123
19 131.8 -37.9 326 185
20 -143.9 -7.6 326 163
20 -119.7 -83.3 326 179
20 -116.7 50.0 326 128
20 -86.4 -28.8 326 161
20 -62.1 -107.6 326 139
20 -53.0 59.1 326 179
20 -47.0 119.7 326 122
20 -22.7 -83.3 326 177
20 -19.7 -43.9 326 166
20 -16.7 22.7 326 167
20 -10.6 65.2 326 185
20 37.9 -107.6 326 143
20 40.9 -59.1 326 179
20 47.0 34.8 326 175
20 59.1 110.6 326 136
20 71.2 1.5 326 179
20 92.4 -83.3 326 122
20 98.5 47.0 326 163
20 107.6 -110.6 326 131
20 116.7 89.4 326 153
20 131.8 -28.8 326 185
21 -147.0 -1.5 326 164
21 -128.8 83.3 326 163
21 -119.7 -74.2 326 178
21 -119.7 -31.8 326 167
21 -86.4 -22.7 326 162
21 -74.2 92.4 326 165
21 -62.1 -104.5 326 148
21 -47.0 68.2 326 183
21 -43.9 122.7 326 116
21 -19.7 -83.3 326 180
21 -19.7 -40.9 326 166
21 -10.6 80.3 326 184
21 -1.5 22.7 326 170
21 34.8 -101.5 326 154
21 37.9 -47.0 326 176
21 40.9 34.8 326 176
21 62.1 119.7 326 122
21 65.2 7.6 326 180
21 83.3 -71.2 326 122
21 95.5 -110.6 326 140
21 101.5 53.0 326 163
21 125.8 -16.7 326 187
21 128.8 98.5 326 155
21 137.9 -95.5 326 159
22 -147.0 10.6 326 164
22 -128.8 89.4 326 160
22 -119.7 -65.2 326 178
22 -116.7 -28.8 326 165
22 -83.3 -13.6 326 161
22 -56.1 -98.5 326 152
22 -56.1 59.1 326 169
22 -47.0 77.3 326 186
22 -22.7 50.0 326 169
22 -16.7 -37.9 326 167
22 -13.6 -83.3 326 181
22 -10.6 80.3 326 181
22 28.8 143.9 326 78
22 34.8 -92.4 326 168
22 40.9 -34.8 326 178
22 40.9 43.9 326 178
22 56.1 125.8 326 111
22 65.2 16.7 326 179
22 80.3 -62.1 326 126
22 98.5 -104.5 326 149
22 101.5 62.1 326 163
22 122.7 -1.5 326 186
22 122.7 101.5 326 152
22 137.9 -104.5 326 147
23 -143.9 13.6 326 164
23 -131.8 -122.7 326 116
23 -131.8 95.5 326 162
23 -116.7 -59.1 326 178
23 -80.3 -10.6 326 163
23 -68.2 -92.4 326 167
23 -53.0 37.9 326 124
23 -53.0 80.3 326 185
23 -13.6 -37.9 326 167
23 -10.6 -77.3 326 179
23 -4.5 83.3 326 177
23 -1.5 34.8 326 168
23 28.8 -92.4 326 171
23 37.9 43.9 326 178
23 40.9 -31.8 326 178
23 56.1 128.8 326 107
23 62.1 16.7 326 180
23 89.4 140.9 326 82
23 95.5 -101.5 326 153
23 101.5 68.2 326 164
23 119.7 101.5 326 150
23 122.7 1.5 326 185
23 140.9 -86.4 326 147
24 -134.8 110.6 326 131
24 -131.8 25.8 326 168
24 -119.7 -116.7 326 128
24 -110.6 -50.0 326 178
24 -107.6 -10.6 326 167
24 -71.2 -4.5 326 167
24 -59.1 -83.3 326 181
24 -59.1 83.3 326 181
24 -10.6 -71.2 326 179
24 -10.6 -25.8 326 166
24 10.6 95.5 326 159
24 25.8 -86.4 326 177
24 34.8 50.0 326 178
24 37.9 -13.6 326 173
24 62.1 25.8 326 178
24 68.2 143.9 326 79
24 80.3 -50.0 326 127
24 83.3 -92.4 326 167
24 101.5 77.3 326 162
24 122.7 22.7 326 187
24 143.9 -65.2 326 150
25 -147.0 -13.6 326 169
25 -134.8 34.8 326 168
25 -131.8 -104.5 326 146
25 -131.8 113.6 326 129
25 -110.6 -43.9 326 178
25 -107.6 -1.5 326 168
25 -68.2 1.5 326 169
25 -56.1 -80.3 326 185
25 -50.0 89.4 326 170
25 -13.6 -68.2 326 180
25 -7.6 -25.8 326 165
25 -1.5 59.1 326 170
25 13.6 104.5 326 147
25 28.8 -80.3 326 176
25 28.8 -7.6 326 176
25 68.2 31.8 326 178
25 74.2 -89.4 326 170
25 80.3 -31.8 326 127
25 98.5 89.4 326 162
25 125.8 37.9 326 184
25 137.9 -62.1 326 154
26 -143.9 -10.6 326 170
26 -134.8 40.9 326 167
26 -128.8 -101.5 326 151
26 -113.6 -37.9 326 178
26 -107.6 1.5 326 166
26 -65.2 7.6 326 169
26 -56.1 92.4 326 163
26 -53.0 -77.3 326 183
26 -16.7 -65.2 326 181
26 -7.6 -25.8 326 166
26 7.6 107.6 326 140
26 25.8 -1.5 326 177
26 28.8 -74.2 326 177
26 37.9 56.1 326 177
26 71.2 -83.3 326 170
26 80.3 -25.8 326 128
26 92.4 92.4 326 163
26 104.5 -77.3 326 127
26 125.8 43.9 326 184
26 137.9 -56.1 326 157
27 -143.9 -4.5 326 170
27 -137.9 50.0 326 164
27 -125.8 -98.5 326 152
27 -107.6 -28.8 326 179
27 -107.6 10.6 326 164
27 -101.5 110.6 326 128
27 -68.2 13.6 326 168
27 -62.1 98.5 326 158
27 -50.0 -68.2 326 184
27 -16.7 -59.1 326 181
27 -10.6 -22.7 326 165
27 -1.5 74.2 326 168
27 25.8 7.6 326 177
27 34.8 -68.2 326 178
27 37.9 56.1 326 178
27 68.2 -83.3 326 172
27 74.2 43.9 326 179
27 80.3 -16.7 326 125
27 92.4 95.5 326 162
27 125.8 -40.9 326 161
27 131.8 56.1 326 183
27 147.0 -92.4 326 128
28 -143.9 1.5 326 170
28 -131.8 56.1 326 161
28 -125.8 -86.4 326 152
28 -101.5 -22.7 326 178
28 -89.4 -104.5 326 147
28 -71.2 10.6 326 169
28 -68.2 104.5 326 144
28 -53.0 -62.1 326 182
28 -13.6 -16.7 326 165
28 -7.6 -53.0 326 179
28 -1.5 -113.6 326 131
28 1.5 89.4 326 168
28 25.8 16.7 326 176
28 37.9 -62.1 326 178
28 37.9 62.1 326 178
28 68.2 -68.2 326 172
28 80.3 -7.6 326 125
28 92.4 98.5 326 153
28 116.7 -31.8 326 168
28 134.8 71.2 326 183
28 143.9 -95.5 326 154
28 147.0 -31.8 326 161
29 -140.9 13.6 156 2
29 -110.6 28.8 161 2
29 -83.3 -101.5 174 2
29 -74.2 25.8 158 2
29 -19.7 101.5 177 2
29 -16.7 -7.6 162 2
29 1.5 95.5 163 2
29 56.1 -113.6 195 2
29 71.2 53.0 148 2
29 86.4 110.6 189 2
29 110.6 -25.8 157 2
30 -134.8 22.7 326 171
30 -122.7 77.3 326 164
30 -116.7 -68.2 326 152
30 -113.6 37.9 326 164
30 -98.5 131.8 326 78
30 -95.5 -95.5 326 166
30 -95.5 -1.5 326 178
30 -71.2 34.8 326 169
30 -62.1 -50.0 326 183
30 -16.7 -4.5 326 167
30 -4.5 -43.9 326 179
30 -1.5 -89.4 326 170
30 1.5 98.5 326 150
30 25.8 34.8 326 176
30 34.8 -47.0 326 178
30 43.9 -107.6 326 140
30 43.9 80.3 326 177
30 74.2 53.0 326 178
30 86.4 -53.0 326 166
30 98.5 -113.6 326 131
30 137.9 -10.6 326 163
30 137.9 89.4 326 162
30 140.9 -74.2 326 142
31 -134.8 28.8 326 171
31 -119.7 89.4 326 161
31 -116.7 -56.1 326 152
31 -98.5 1.5 326 178
31 -89.4 -89.4 326 175
31 -68.2 43.9 326 168
31 -62.1 -43.9 326 182
31 -19.7 1.5 326 164
31 -10.6 -40.9 326 180
31 -1.5 -89.4 326 174
31 1.5 104.5 326 140
31 16.7 40.9 326 177
31 31.8 -43.9 326 178
31 34.8 -98.5 326 159
31 40.9 77.3 326 156
31 74.2 50.0 326 178
31 89.4 -47.0 326 168
31 95.5 -107.6 326 144
31 116.7 92.4 326 152
31 137.9 -4.5 326 164
31 140.9 -50.0 326 165
31 147.0 -122.7 326 118
32 -147.0 -80.3 326 152
32 -134.8 40.9 326 171
32 -119.7 95.5 326 161
32 -116.7 -47.0 326 152
32 -104.5 59.1 326 162
32 -98.5 10.6 326 178
32 -80.3 -86.4 326 177
32 -62.1 -34.8 326 182
32 -59.1 50.0 326 167
32 -16.7 -40.9 326 180
32 -16.7 10.6 326 165
32 1.5 -86.4 326 177
32 1.5 110.6 326 128
32 13.6 50.0 326 173
32 28.8 -37.9 326 178
32 31.8 -92.4 326 167
32 43.9 80.3 326 176
32 74.2 -40.9 326 170
32 80.3 53.0 326 179
32 89.4 -98.5 326 156
32 113.6 98.5 326 153
32 134.8 -1.5 326 161
32 140.9 -116.7 326 124
32 143.9 -43.9 326 163
33 -137.9 50.0 326 170
33 -113.6 -40.9 326 152
33 -104.5 107.6 326 135
33 -101.5 68.2 326 162
33 -98.5 16.7 326 176
33 -80.3 -83.3 326 178
33 -59.1 -28.8 326 181
33 -56.1 59.1 326 170
33 -16.7 19.7 326 167
33 -10.6 -31.8 326 179
33 -1.5 -83.3 326 178
33 4.5 119.7 326 114
33 13.6 59.1 326 172
33 25.8 -31.8 326 178
33 34.8 -83.3 326 164
33 53.0 86.4 326 174
33 68.2 -37.9 326 172
33 68.2 7.6 326 126
33 77.3 50.0 326 179
33 86.4 -95.5 326 162
33 110.6 107.6 326 142
33 134.8 -113.6 326 134
33 134.8 -40.9 326 164
33 137.9 7.6 326 161
34 -137.9 62.1 326 167
34 -110.6 -31.8 326 152
34 -98.5 77.3 326 162
34 -95.5 22.7 326 176
34 -80.3 -77.3 326 177
34 -56.1 -22.7 326 181
34 -53.0 71.2 326 162
34 -10.6 25.8 326 169
34 -7.6 -25.8 326 177
34 -1.5 -77.3 326 178
34 1.5 122.7 326 112
34 10.6 65.2 326 171
34 25.8 -25.8 326 177
34 37.9 -77.3 326 164
34 53.0 10.6 326 124
34 53.0 80.3 326 154
34 71.2 -25.8 326 172
34 77.3 50.0 326 178
34 86.4 -86.4 326 162
34 122.7 116.7 326 123
34 134.8 -101.5 326 148
34 134.8 -34.8 326 162
34 137.9 13.6 326 162
35 -134.8 74.2 326 168
35 -110.6 -25.8 326 152
35 -98.5 89.4 326 162
35 -89.4 31.8 326 177
35 -80.3 -71.2 326 178
35 -53.0 -13.6 326 182
35 -53.0 83.3 326 163
35 -28.8 -107.6 326 139
35 -10.6 -25.8 326 178
35 -4.5 28.8 326 167
35 -1.5 -71.2 326 178
35 13.6 83.3 326 178
35 28.8 -19.7 326 176
35 37.9 -71.2 326 163
35 37.9 10.6 326 127
35 59.1 86.4 326 176
35 71.2 -19.7 326 173
35 77.3 50.0 326 178
35 83.3 -77.3 326 161
35 134.8 -92.4 326 152
35 137.9 -19.7 326 161
35 140.9 16.7 326 162
36 -147.0 4.5 326 162
36 -125.8 86.4 326 169
36 -110.6 -19.7 326 152
36 -95.5 -107.6 326 140
36 -86.4 -65.2 326 177
36 -86.4 40.9 326 178
36 -59.1 95.5 326 164
36 -56.1 -7.6 326 181
36 -28.8 -104.5 326 140
36 -10.6 -19.7 326 177
36 -7.6 34.8 326 166
36 1.5 -65.2 326 178
36 7.6 89.4 326 172
36 31.8 -10.6 326 176
36 31.8 19.7 326 125
36 34.8 -68.2 326 164
36 59.1 -113.6 326 130
36 74.2 53.0 326 178
36 77.3 -68.2 326 162
36 80.3 -13.6 326 172
36 128.8 -101.5 326 142
36 134.8 22.7 326 162
37 -147.0 13.6 326 163
37 -122.7 89.4 326 171
37 -110.6 -10.6 326 152
37 -107.6 -104.5 326 149
37 -95.5 101.5 326 149
37 -89.4 -53.0 326 177
37 -83.3 50.0 326 177
37 -59.1 -4.5 326 181
37 -56.1 98.5 326 152
37 -40.9 -98.5 326 157
37 -16.7 47.0 326 163
37 -13.6 -13.6 326 176
37 7.6 -113.6 326 129
37 13.6 -59.1 326 177
37 19.7 95.5 326 157
37 25.8 31.8 326 125
37 50.0 -110.6 326 137
37 62.1 80.3 326 178
37 65.2 -22.7 326 152
37 68.2 59.1 326 179
37 74.2 -65.2 326 162
37 128.8 31.8 326 161
37 131.8 -89.4 326 163
37 137.9 -1.5 326 163
38 -147.0 28.8 326 162
38 -134.8 -40.9 326 152
38 -122.7 101.5 326 155
38 -107.6 -4.5 326 152
38 -101.5 -92.4 326 168
38 -83.3 -50.0 326 177
38 -77.3 59.1 326 176
38 -62.1 -1.5 326 181
38 -59.1 104.5 326 142
38 -43.9 -89.4 326 173
38 -25.8 -10.6 326 177
38 -22.7 53.0 326 162
38 10.6 104.5 326 146
38 22.7 40.9 326 122
38 31.8 -59.1 326 163
38 31.8 -10.6 326 175
38 37.9 -107.6 326 136
38 71.2 -10.6 326 173
38 71.2 59.1 326 179
38 77.3 -59.1 326 162
38 110.6 -25.8 326 143
38 119.7 40.9 326 162
38 125.8 -89.4 326 164
38 143.9 1.5 326 163
39 -147.0 -101.5 326 152
39 -143.9 -19.7 326 170
39 -143.9 31.8 326 162
39 -128.8 107.6 326 140
39 -104.5 -92.4 326 170
39 -89.4 -40.9 326 177
39 -80.3 71.2 326 177
39 -68.2 1.5 326 181
39 -50.0 113.6 326 131
39 -47.0 -86.4 326 178
39 -28.8 -7.6 326 179
39 -22.7 62.1 326 163
39 4.5 -107.6 326 139
39 16.7 59.1 326 126
39 28.8 -7.6 326 177
39 37.9 -56.1 326 167
39 53.0 -98.5 326 154
39 68.2 89.4 326 166
39 77.3 65.2 326 178
39 80.3 -1.5 326 172
39 83.3 -56.1 326 162
39 113.6 -95.5 326 164
39 128.8 50.0 326 162
39 137.9 4.5 326 164
40 -140.9 -13.6 326 153
40 -137.9 40.9 326 164
40 -104.5 -86.4 326 170
40 -83.3 -34.8 326 177
40 -80.3 86.4 326 178
40 -68.2 10.6 326 183
40 -68.2 128.8 326 104
40 -50.0 -83.3 326 178
40 -50.0 125.8 326 111
40 -25.8 -4.5 326 179
40 -19.7 71.2 326 163
40 -1.5 -104.5 326 143
40 1.5 -47.0 326 177
40 7.6 71.2 326 130
40 22.7 -4.5 326 176
40 22.7 113.6 326 127
40 37.9 56.1 326 111
40 40.9 -56.1 326 171
40 50.0 -98.5 326 157
40 74.2 7.6 326 173
40 80.3 65.2 326 177
40 86.4 -53.0 326 162
40 125.8 -89.4 326 161
40 131.8 56.1 326 161
40 134.8 10.6 326 164
41 -134.8 -13.6 326 152
41 -128.8 53.0 326 164
41 -107.6 16.7 326 153
41 -101.5 -77.3 326 169
41 -77.3 -31.8 326 176
41 -77.3 86.4 326 166
41 -65.2 16.7 326 181
41 -43.9 -74.2 326 178
41 -22.7 1.5 326 178
41 -13.6 83.3 326 160
41 -4.5 -98.5 326 160
41 -1.5 -40.9 326 178
41 13.6 131.8 326 99
41 19.7 -1.5 326 177
41 43.9 -95.5 326 161
41 43.9 -56.1 326 170
41 71.2 7.6 326 175
41 80.3 68.2 326 177
41 101.5 -113.6 326 127
41 122.7 68.2 326 161
41 125.8 -83.3 326 160
41 134.8 19.7 326 163
42 -147.0 -80.3 326 184
42 -140.9 -4.5 326 152
42 -125.8 56.1 326 165
42 -110.6 25.8 326 152
42 -101.5 -71.2 326 169
42 -83.3 -25.8 326 177
42 -77.3 92.4 326 141
42 -56.1 50.0 326 142
42 -40.9 -68.2 326 177
42 -25.8 10.6 326 176
42 -7.6 89.4 326 164
42 -1.5 -92.4 326 169
42 -1.5 -34.8 326 177
42 25.8 4.5 326 175
42 40.9 -92.4 326 166
42 43.9 -53.0 326 170
42 59.1 95.5 326 159
42 71.2 -40.9 326 162
42 74.2 19.7 326 176
42 74.2 68.2 326 177
42 101.5 -113.6 326 128
42 104.5 -10.6 326 128
42 119.7 -83.3 326 161
42 131.8 80.3 326 161
42 137.9 28.8 326 162
43 -150.0 19.7 326 169
43 -147.0 -77.3 326 184
43 -128.8 62.1 326 163
43 -104.5 31.8 326 152
43 -95.5 -65.2 326 170
43 -83.3 -19.7 326 177
43 -77.3 -137.9 326 91
43 -65.2 104.5 326 96
43 -56.1 34.8 326 182
43 -34.8 -62.1 326 178
43 -19.7 19.7 326 175
43 -10.6 95.5 326 158
43 -1.5 -86.4 326 173
43 1.5 -28.8 326 178
43 25.8 7.6 326 175
43 37.9 -56.1 326 170
43 59.1 98.5 326 156
43 68.2 -34.8 326 162
43 74.2 25.8 326 177
43 74.2 65.2 326 177
43 98.5 -110.6 326 130
43 116.7 -80.3 326 144
43 131.8 95.5 326 162
43 137.9 34.8 326 161
44 -131.8 10.6 326 153
44 -128.8 80.3 326 166
44 -119.7 -92.4 326 167
44 -101.5 37.9 326 153
44 -92.4 -59.1 326 169
44 -77.3 -13.6 326 176
44 -74.2 -134.8 326 96
44 -68.2 110.6 326 135
44 -56.1 40.9 326 183
44 -34.8 -56.1 326 177
44 -22.7 104.5 326 145
44 -16.7 31.8 326 177
44 -1.5 -86.4 326 172
44 4.5 -22.7 326 176
44 22.7 13.6 326 175
44 25.8 128.8 326 98
44 37.9 -56.1 326 170
44 50.0 -86.4 326 176
44 53.0 98.5 326 154
44 68.2 -25.8 326 163
44 77.3 59.1 326 177
44 134.8 47.0 326 162
44 134.8 98.5 326 154
45 -137.9 25.8 326 169
45 -134.8 -71.2 326 153
45 -128.8 83.3 326 164
45 -119.7 -89.4 326 170
45 -104.5 47.0 326 153
45 -95.5 -43.9 326 168
45 -86.4 -4.5 326 175
45 -68.2 119.7 326 95
45 -59.1 56.1 326 177
45 -31.8 -116.7 326 127
45 -31.8 -53.0 326 176
45 -22.7 110.6 326 134
45 -16.7 40.9 326 177
45 -1.5 -83.3 326 174
45 4.5 -19.7 326 174
45 19.7 16.7 326 176
45 37.9 -50.0 326 170
45 50.0 -86.4 326 177
45 59.1 98.5 326 152
45 71.2 -13.6 326 163
45 77.3 25.8 326 177
45 80.3 62.1 326 174
45 125.8 -74.2 326 166
45 131.8 53.0 326 164
45 131.8 110.6 326 135
46 -140.9 40.9 326 167
46 -128.8 92.4 326 163
46 -110.6 -89.4 326 171
46 -101.5 53.0 326 153
46 -98.5 -37.9 326 168
46 -86.4 1.5 326 176
46 -71.2 131.8 326 100
46 -65.2 65.2 326 177
46 -40.9 -110.6 326 138
46 -37.9 -37.9 326 176
46 -22.7 113.6 326 127
46 -16.7 53.0 326 173
46 1.5 -77.3 326 174
46 1.5 -10.6 326 173
46 16.7 19.7 326 176
46 43.9 -43.9 326 170
46 53.0 98.5 326 154
