#image x y z h
145 -94.1 118.9 286 144
146 -107.0 122.7 286 138
147 -83.8 130.4 286 127
147 47.6 122.7 286 133
148 47.6 118.9 286 133
149 50.2 95.9 286 169
150 55.3 82.4 286 127
151 57.9 72.8 286 182
152 65.6 61.3 286 183
153 -11.7 -27.0 286 168
153 73.3 44.0 286 179
154 -14.2 -23.1 286 166
154 16.7 134.2 286 122
154 78.5 28.7 286 179
155 -19.4 -11.6 286 162
155 19.2 120.8 286 138
155 81.1 17.2 286 178
156 -27.1 5.7 286 164
156 27.0 113.1 286 147
156 88.8 3.7 286 179
157 -29.7 13.3 286 165
157 47.6 97.8 286 166
157 99.1 -5.9 286 180
158 -37.4 30.6 286 169
158 29.5 -5.9 286 162
158 52.7 88.2 286 171
158 99.1 -17.4 286 178
159 -42.6 44.0 286 167
159 21.8 -0.1 286 162
159 60.5 76.7 286 169
159 114.5 -13.5 286 159
160 -50.3 61.3 286 164
160 24.4 3.7 286 147
160 70.8 61.3 286 170
160 122.3 -19.3 286 154
161 -52.9 70.9 286 164
161 8.9 15.3 286 160
161 78.5 53.6 286 174
162 -55.5 80.5 286 169
162 1.2 22.9 286 162
162 88.8 44.0 286 172
163 -58.0 95.9 286 167
163 -3.9 32.5 286 164
163 99.1 34.4 286 164
164 -60.6 101.6 286 163
164 -1.4 40.2 286 165
164 109.4 19.1 286 168
165 -63.2 117.0 286 144
165 -50.3 -28.9 286 168
165 -11.7 49.8 286 164
165 117.1 15.3 286 175
166 -60.6 124.6 286 135
166 -52.9 -25.1 286 169
166 -16.8 59.4 286 162
166 124.8 -3.9 286 170
167 -63.2 132.3 286 126
167 -58.0 -13.5 286 168
167 -14.2 72.8 286 165
168 -63.2 -2.0 286 170
168 -22.0 82.4 286 165
169 -68.3 3.7 286 171
169 -24.5 92.0 286 165
169 63.0 122.7 286 138
170 -73.5 9.5 286 170
170 -29.7 95.9 286 165
170 68.2 105.5 286 157
171 -81.2 15.3 286 152
171 -16.8 103.5 286 160
171 70.8 99.7 286 165
172 -78.6 30.6 286 164
172 -37.4 107.4 286 154
172 78.5 88.2 286 164
173 -109.5 107.4 286 118
173 -81.2 42.1 286 166
173 -42.6 113.1 286 147
173 83.6 74.7 286 162
174 -83.8 51.7 286 167
174 -40.0 120.8 286 139
174 93.9 61.3 286 163
175 -83.8 61.3 286 170
175 -40.0 132.3 286 126
175 96.5 55.6 286 167
176 -88.9 70.9 286 169
176 104.2 36.4 286 166
177 -91.5 78.6 286 169
177 112.0 19.1 286 165
178 -91.5 92.0 286 165
178 117.1 13.3 286 158
179 -91.5 97.8 286 166
179 -32.3 -25.1 286 170
179 122.3 -0.1 286 164
180 -91.5 105.5 286 156
180 -37.4 -19.3 286 170
181 -83.8 111.2 286 149
181 -52.9 -13.5 286 172
181 57.9 128.5 286 132
182 -83.8 115.1 286 145
182 -45.2 1.8 286 174
182 68.2 113.1 286 149
183 -73.5 126.6 286 133
183 -50.3 24.8 286 173
183 68.2 93.9 286 160
184 -68.3 132.3 286 127
184 -52.9 36.4 286 172
184 75.9 78.6 286 159
185 -55.5 46.0 286 172
185 81.1 67.1 286 155
186 -52.9 55.6 286 173
186 83.6 55.6 286 154
187 -55.5 61.3 286 174
187 88.8 42.1 286 157
188 -55.5 76.7 286 170
188 91.4 26.8 286 159
189 -58.0 80.5 286 171
189 -40.0 -27.0 286 183
189 96.5 21.0 286 160
190 -63.2 92.0 286 172
190 -42.6 -15.5 286 186
190 106.8 3.7 286 157
191 -63.2 95.9 286 167
191 -45.2 -3.9 286 186
191 117.1 -2.0 286 155
192 -63.2 99.7 286 165
192 -47.7 -3.9 286 184
192 37.3 128.5 286 129
192 124.8 -9.7 286 155
193 -70.9 105.5 286 159
193 -47.7 19.1 286 182
193 34.7 115.1 286 147
194 -83.8 111.2 286 119
194 -50.3 30.6 286 181
194 52.7 97.8 286 167
195 -78.6 113.1 286 145
195 -55.5 42.1 286 183
195 55.3 86.3 286 176
196 -91.5 122.7 286 138
196 -52.9 51.7 286 185
196 63.0 74.7 286 177
197 -60.6 128.5 286 130
197 -52.9 53.6 286 184
197 68.2 67.1 286 178
198 -96.7 -30.8 286 121
198 -52.9 65.2 286 182
198 78.5 51.7 286 180
199 -99.2 -28.9 286 126
199 -45.2 72.8 286 182
199 83.6 44.0 286 179
200 -96.7 -28.9 286 179
200 -55.5 76.7 286 157
200 86.2 47.9 286 145
201 -96.7 -23.1 286 179
201 -50.3 92.0 286 169
201 93.9 11.4 286 177
202 -96.7 -11.6 286 180
202 -47.7 86.3 286 156
202 101.7 1.8 286 178
203 -96.7 -3.9 286 180
203 -47.7 95.9 286 158
203 106.8 -7.8 286 181
204 -94.1 1.8 286 178
204 -45.2 99.7 286 159
204 117.1 -11.6 286 179
205 -91.5 24.8 286 176
205 -50.3 113.1 286 144
205 55.3 128.5 286 123
205 127.4 -13.5 286 144
206 -78.6 21.0 286 141
206 -52.9 117.0 286 140
206 55.3 126.6 286 129
207 -86.4 34.4 286 178
207 -50.3 122.7 286 137
207 57.9 117.0 286 139
208 -91.5 51.7 286 178
208 60.5 105.5 286 156
209 -88.9 57.5 286 176
209 63.0 93.9 286 166
210 -91.5 63.2 286 177
210 65.6 84.3 286 165
211 -86.4 72.8 286 178
211 70.8 78.6 286 163
212 -81.2 82.4 286 179
212 75.9 70.9 286 163
213 -96.7 78.6 286 154
213 86.2 57.5 286 161
214 -83.8 88.2 286 176
214 91.4 49.8 286 165
215 -83.8 93.9 286 169
215 93.9 38.3 286 168
216 -94.1 99.7 286 162
216 99.1 26.8 286 165
217 -94.1 107.4 286 154
217 104.2 17.2 286 163
218 -88.9 109.3 286 150
218 109.4 5.7 286 160
219 -73.5 113.1 286 147
219 114.5 -0.1 286 163
220 -91.5 120.8 286 139
220 124.8 -11.6 286 165
221 -94.1 126.6 286 134
221 127.4 -17.4 286 167
222 -73.5 130.4 286 128
230 57.9 132.3 286 126
231 68.2 122.7 286 134
232 63.0 107.4 286 155
233 65.6 99.7 286 157
234 70.8 88.2 286 157
235 70.8 72.8 286 157
236 73.3 63.2 286 156
237 78.5 47.9 286 154
238 81.1 42.1 286 153
239 81.1 28.7 286 156
240 86.2 17.2 286 157
241 91.4 7.6 286 156
242 99.1 -2.0 286 154
243 106.8 -13.5 286 155
244 106.8 -9.7 286 157
245 109.4 -13.5 286 149
246 117.1 -17.4 286 125
247 42.4 134.2 286 121
248 -65.8 -30.8 286 167
248 39.8 126.6 286 131
249 -70.9 -25.1 286 166
249 32.1 122.7 286 143
250 -76.1 -7.8 286 164
250 45.0 103.5 286 160
251 -63.2 -0.1 286 165
251 45.0 95.9 286 164
252 -76.1 9.5 286 168
252 -9.1 128.5 286 132
252 50.2 84.3 286 161
253 -78.6 28.7 286 168
253 1.2 113.1 286 147
253 47.6 69.0 286 162
254 -83.8 42.1 286 166
254 3.8 103.5 286 159
254 47.6 55.6 286 163
255 -86.4 59.4 286 163
255 6.4 92.0 286 163
255 52.7 46.0 286 162
256 -91.5 70.9 286 166
256 3.8 80.5 286 163
256 60.5 32.5 286 164
257 -96.7 86.3 286 167
257 14.1 72.8 286 161
257 68.2 22.9 286 162
258 -96.7 97.8 286 167
258 14.1 59.4 286 168
258 73.3 11.4 286 161
259 -94.1 101.6 286 162
259 21.8 49.8 286 168
259 75.9 1.8 286 163
260 -117.3 -30.8 286 118
260 -104.4 120.8 286 138
260 29.5 36.4 286 165
260 88.8 -3.9 286 164
261 -83.8 128.5 286 139
261 34.7 30.6 286 164
261 93.9 -13.5 286 164
262 -107.0 -30.8 286 142
262 -78.6 128.5 286 134
262 42.4 21.0 286 165
262 93.9 -19.3 286 162
263 -122.4 -9.7 286 151
263 47.6 15.3 286 166
263 99.1 -19.3 286 140
264 -119.8 5.7 286 162
264 52.7 5.7 286 165
264 119.7 -15.5 286 123
265 -112.1 13.3 286 158
265 57.9 -3.9 286 162
265 127.4 -17.4 286 123
266 -107.0 30.6 286 160
266 63.0 -19.3 286 163
266 127.4 -17.4 286 116
267 -101.8 38.3 286 164
267 65.6 -27.0 286 161
268 -99.2 51.7 286 162
268 60.5 -25.1 286 121
269 -101.8 67.1 286 165
269 47.6 130.4 286 127
269 75.9 -23.1 286 117
270 -99.2 72.8 286 163
270 52.7 122.7 286 137
271 -96.7 84.3 286 157
271 -88.9 -30.8 286 148
271 60.5 115.1 286 146
272 -96.7 99.7 286 162
272 -94.1 -25.1 286 185
272 70.8 103.5 286 163
273 -96.7 103.5 286 164
273 -94.1 -13.5 286 187
273 73.3 93.9 286 170
274 -99.2 115.1 286 146
274 -94.1 -2.0 286 189
274 70.8 84.3 286 169
275 -96.7 5.7 286 188
275 -88.9 122.7 286 137
275 75.9 69.0 286 170
276 -101.8 19.1 286 187
276 -91.5 126.6 286 132
276 86.2 57.5 286 172
277 -99.2 32.5 286 186
277 -81.2 132.3 286 128
277 88.8 44.0 286 176
278 -94.1 46.0 286 184
278 93.9 32.5 286 173
279 -94.1 57.5 286 185
279 104.2 21.0 286 170
280 -96.7 69.0 286 185
280 112.0 11.4 286 169
281 -99.2 80.5 286 174
281 122.3 3.7 286 171
282 -107.0 88.2 286 178
282 127.4 -7.8 286 169
283 -91.5 101.6 286 157
284 -104.4 103.5 286 159
284 42.4 132.3 286 127
285 -114.7 109.3 286 154
285 52.7 118.9 286 135
286 -109.5 115.1 286 146
286 63.0 111.2 286 152
287 -107.0 124.6 286 135
287 57.9 103.5 286 158
288 -107.0 130.4 286 128
288 68.2 93.9 286 158
289 70.8 82.4 286 154
290 68.2 65.2 286 158
291 86.2 53.6 286 161
292 88.8 44.0 286 161
293 96.5 24.8 286 145
294 112.0 19.1 286 153
295 114.5 7.6 286 155
296 119.7 3.7 286 160
297 122.3 -9.7 286 161
298 6.4 132.3 286 127
299 6.4 122.7 286 140
300 29.5 99.7 286 165
301 34.7 86.3 286 180
302 -14.2 126.6 286 132
302 37.3 78.6 286 188
303 -19.4 120.8 286 139
303 45.0 69.0 286 187
304 -3.9 111.2 286 151
304 55.3 55.6 286 184
305 -3.9 -25.1 286 185
305 6.4 97.8 286 167
305 68.2 42.1 286 183
306 -11.7 -13.5 286 185
306 8.9 86.3 286 174
306 73.3 34.4 286 185
307 -22.0 -2.0 286 182
307 21.8 74.7 286 175
307 83.6 21.0 286 188
308 -29.7 15.3 286 179
308 14.1 128.5 286 129
308 29.5 63.2 286 176
308 91.4 5.7 286 188
309 -37.4 26.8 286 181
309 29.5 117.0 286 143
309 37.3 51.7 286 178
309 101.7 -5.9 286 185
310 -125.0 -15.5 286 157
310 -42.6 42.1 286 184
310 42.4 40.2 286 175
310 42.4 107.4 286 160
310 109.4 -13.5 286 182
311 -104.4 -15.5 286 125
311 -45.2 55.6 286 186
311 52.7 28.7 286 173
311 63.0 92.0 286 170
311 124.8 -17.4 286 155
312 -119.8 13.3 286 185
312 -47.7 70.9 286 183
312 68.2 15.3 286 173
312 68.2 86.3 286 178
313 -117.3 24.8 286 182
313 -52.9 86.3 286 179
313 75.9 76.7 286 182
313 81.1 3.7 286 174
314 -117.3 38.3 286 183
314 -52.9 90.1 286 170
314 81.1 67.1 286 181
314 93.9 -3.9 286 172
315 -109.5 61.3 286 185
315 -60.6 109.3 286 153
315 65.6 132.3 286 126
315 96.5 42.1 286 178
315 124.8 -15.5 286 170
316 -109.5 72.8 286 185
316 -55.5 113.1 286 146
316 65.6 128.5 286 125
316 99.1 30.6 286 179
317 -109.5 84.3 286 184
317 -65.8 122.7 286 118
317 -14.2 103.5 286 161
317 78.5 124.6 286 132
317 112.0 21.0 286 182
318 -104.4 90.1 286 157
318 -11.7 84.3 286 163
318 73.3 101.6 286 155
318 117.1 13.3 286 178
319 -107.0 99.7 286 157
319 -1.4 69.0 286 161
319 68.2 95.9 286 162
319 122.3 -0.1 286 147
320 -104.4 107.4 286 153
320 3.8 49.8 286 159
320 68.2 97.8 286 168
321 -107.0 115.1 286 145
321 8.9 34.4 286 159
321 70.8 88.2 286 174
322 -107.0 118.9 286 141
322 14.1 17.2 286 162
322 70.8 82.4 286 174
323 -101.8 120.8 286 140
323 21.8 1.8 286 162
323 75.9 76.7 286 174
324 -104.4 130.4 286 131
324 29.5 -5.9 286 160
324 83.6 65.2 286 170
325 -94.1 -25.1 286 182
325 34.7 -17.4 286 160
325 91.4 57.5 286 170
326 -96.7 -11.6 286 184
326 -24.5 130.4 286 118
326 47.6 -23.1 286 150
326 96.5 51.7 286 172
327 -96.7 -0.1 286 184
327 -3.9 122.7 286 138
327 52.7 -23.1 286 133
327 101.7 40.2 286 175
328 -94.1 5.7 286 185
328 8.9 115.1 286 153
328 106.8 30.6 286 174
329 -94.1 21.0 286 184
329 8.9 99.7 286 166
329 70.8 130.4 286 130
329 112.0 22.9 286 168
330 -86.4 15.3 286 158
330 16.7 88.2 286 178
330 68.2 117.0 286 142
330 119.7 9.5 286 168
331 -86.4 46.0 286 184
331 16.7 69.0 286 176
331 63.0 107.4 286 151
331 127.4 -0.1 286 167
332 -88.9 61.3 286 186
332 21.8 51.7 286 177
332 68.2 103.5 286 150
333 -88.9 80.5 286 183
333 32.1 24.8 286 182
333 73.3 76.7 286 149
334 -107.0 95.9 286 162
334 50.2 -0.1 286 177
334 78.5 53.6 286 153
335 -107.0 103.5 286 160
335 60.5 -13.5 286 178
335 83.6 55.6 286 145
336 -101.8 107.4 286 153
336 68.2 -25.1 286 179
336 93.9 42.1 286 147
337 -104.4 113.1 286 152
337 -40.0 -25.1 286 121
337 81.1 -21.2 286 154
337 104.2 40.2 286 148
338 -104.4 122.7 286 137
338 -55.5 -30.8 286 182
338 37.3 130.4 286 128
338 83.6 -23.1 286 138
338 106.8 28.7 286 149
339 -94.1 130.4 286 129
339 -47.7 -23.1 286 185
339 50.2 122.7 286 142
339 109.4 13.3 286 150
340 -55.5 -11.6 286 185
340 39.8 107.4 286 154
340 122.3 9.5 286 146
341 -55.5 -2.0 286 187
341 42.4 97.8 286 163
341 119.7 3.7 286 147
342 -50.3 7.6 286 186
342 50.2 84.3 286 187
342 130.0 -5.9 286 147
343 -55.5 5.7 286 184
343 55.3 72.8 286 186
344 -63.2 28.7 286 182
344 63.0 57.5 286 186
345 -58.0 34.4 286 182
345 65.6 44.0 286 188
346 -81.2 -30.8 286 165
346 -70.9 57.5 286 185
346 78.5 17.2 286 192
347 -86.4 -25.1 286 165
347 -70.9 70.9 286 186
347 83.6 5.7 286 191
348 -83.8 -7.8 286 166
348 -76.1 72.8 286 183
348 93.9 -3.9 286 187
349 -86.4 -0.1 286 168
349 -70.9 86.3 286 177
349 99.1 -15.5 286 186
350 -81.2 9.5 286 168
350 -63.2 99.7 286 164
350 104.2 -17.4 286 168
351 -83.8 21.0 286 167
351 -76.1 101.6 286 160
351 114.5 -13.5 286 153
352 -81.2 24.8 286 166
352 -76.1 103.5 286 160
352 60.5 130.4 286 116
352 119.7 -19.3 286 147
353 -81.2 36.4 286 164
353 -76.1 109.3 286 153
353 73.3 126.6 286 132
354 -81.2 49.8 286 164
354 -81.2 113.1 286 148
354 -1.4 126.6 286 132
354 86.2 103.5 286 158
355 -83.8 118.9 286 144
355 -78.6 57.5 286 167
355 3.8 118.9 286 142
355 83.6 97.8 286 168
356 -81.2 122.7 286 135
356 -78.6 69.0 286 168
356 19.2 103.5 286 160
356 88.8 84.3 286 171
357 -70.9 130.4 286 127
357 88.8 74.7 286 169
358 -81.2 84.3 286 167
358 27.0 84.3 286 171
358 88.8 63.2 286 167
359 -81.2 95.9 286 165
359 27.0 72.8 286 174
359 93.9 51.7 286 166
360 -81.2 99.7 286 163
360 37.3 59.4 286 174
360 93.9 34.4 286 166
361 -81.2 105.5 286 157
361 39.8 46.0 286 171
361 99.1 17.2 286 169
362 -88.9 113.1 286 148
362 34.7 40.2 286 167
362 104.2 5.7 286 171
363 -76.1 117.0 286 143
363 39.8 21.0 286 168
363 112.0 -2.0 286 167
364 -68.3 120.8 286 139
364 42.4 9.5 286 171
364 117.1 -13.5 286 165
365 -70.9 130.4 286 130
365 16.7 120.8 286 134
365 55.3 -2.0 286 171
365 114.5 -21.2 286 144
366 -65.8 130.4 286 118
366 8.9 97.8 286 167
366 65.6 -15.5 286 170
366 75.9 128.5 286 128
367 11.5 88.2 286 178
367 68.2 -13.5 286 128
367 73.3 115.1 286 144
368 14.1 80.5 286 181
368 68.2 -21.2 286 140
368 81.1 99.7 286 163
369 19.2 67.1 286 185
369 75.9 92.0 286 173
370 24.4 53.6 286 181
370 83.6 78.6 286 175
371 32.1 38.3 286 179
371 91.4 69.0 286 173
372 39.8 24.8 286 180
372 93.9 53.6 286 171
373 47.6 11.4 286 183
373 99.1 44.0 286 171
374 52.7 1.8 286 185
375 52.7 -11.6 286 185
375 112.0 22.9 286 173
376 60.5 -23.1 286 182
376 119.7 13.3 286 174
377 63.0 -23.1 286 152
377 122.3 5.7 286 171
378 -65.8 -30.8 286 163
378 3.8 126.6 286 116
378 75.9 -23.1 286 144
379 -70.9 -27.0 286 176
379 29.5 134.2 286 124
379 75.9 -23.1 286 128
379 127.4 5.7 286 133
380 -73.5 -11.6 286 178
380 47.6 122.7 286 133
381 -76.1 -2.0 286 176
381 50.2 107.4 286 155
382 -76.1 9.5 286 174
382 52.7 97.8 286 167
383 -70.9 19.1 286 175
383 55.3 93.9 286 168
384 -78.6 34.4 286 178
384 60.5 74.7 286 163
385 -78.6 44.0 286 178
385 63.0 63.2 286 164
386 -83.8 57.5 286 176
386 60.5 130.4 286 127
386 65.6 47.9 286 165
387 -91.5 70.9 286 175
387 70.8 124.6 286 134
387 73.3 38.3 286 169
388 -91.5 84.3 286 175
388 68.2 109.3 286 152
388 75.9 28.7 286 167
389 -83.8 80.5 286 148
389 73.3 101.6 286 157
389 86.2 11.4 286 165
390 -86.4 92.0 286 147
390 73.3 92.0 286 158
390 91.4 5.7 286 164
391 -81.2 97.8 286 157
391 73.3 80.5 286 157
391 99.1 -3.9 286 166
392 -68.3 113.1 286 140
392 83.6 69.0 286 155
392 101.7 -15.5 286 168
393 -76.1 113.1 286 134
393 88.8 55.6 286 154
393 109.4 -21.2 286 163
394 -70.9 122.7 286 138
394 93.9 42.1 286 157
394 106.8 -13.5 286 121
395 -70.9 130.4 286 129
395 99.1 34.4 286 159
396 -63.2 126.6 286 123
396 106.8 26.8 286 157
397 114.5 13.3 286 156
398 52.7 130.4 286 129
398 122.3 5.7 286 156
399 52.7 118.9 286 140
399 127.4 -2.0 286 156
400 57.9 107.4 286 157
401 63.0 92.0 286 173
402 68.2 88.2 286 177
403 73.3 74.7 286 175
404 78.5 65.2 286 173
405 14.1 130.4 286 132
405 88.8 53.6 286 174
406 3.8 124.6 286 133
406 70.8 128.5 286 131
406 93.9 46.0 286 175
407 6.4 107.4 286 155
407 73.3 122.7 286 137
407 99.1 36.4 286 178
408 8.9 97.8 286 168
408 104.2 22.9 286 177
409 19.2 88.2 286 173
409 65.6 111.2 286 148
409 114.5 13.3 286 176
410 70.8 95.9 286 149
410 119.7 3.7 286 173
411 21.8 55.6 286 168
411 75.9 88.2 286 149
411 122.3 -3.9 286 173
412 21.8 46.0 286 169
412 75.9 76.7 286 148
412 130.0 -17.4 286 170
413 27.0 28.7 286 171
413 37.3 132.3 286 128
413 86.2 65.2 286 148
414 29.5 21.0 286 173
414 29.5 124.6 286 138
414 96.5 55.6 286 148
415 21.8 113.1 286 149
415 39.8 5.7 286 171
415 99.1 49.8 286 151
416 24.4 103.5 286 159
416 47.6 -5.9 286 168
416 104.2 40.2 286 149
417 29.5 95.9 286 166
417 55.3 -17.4 286 168
417 112.0 28.7 286 147
418 29.5 84.3 286 166
418 55.3 -15.5 286 169
418 119.7 15.3 286 148
419 -96.7 -30.8 286 147
419 6.4 120.8 286 125
419 39.8 70.9 286 164
419 60.5 -15.5 286 128
419 127.4 9.5 286 149
420 -91.5 -28.9 286 150
420 1.2 107.4 286 151
420 45.0 57.5 286 159
420 60.5 -21.2 286 129
421 -101.8 -23.1 286 150
421 -11.7 84.3 286 156
421 50.2 51.7 286 162
422 -101.8 -17.4 286 150
422 -9.1 82.4 286 151
422 60.5 38.3 286 164
423 -96.7 -9.7 286 149
423 -9.1 74.7 286 181
423 63.0 28.7 286 166
423 75.9 128.5 286 130
424 -96.7 -3.9 286 148
424 -6.5 70.9 286 184
424 70.8 17.2 286 165
424 70.8 120.8 286 139
425 -101.8 9.5 286 145
425 -6.5 49.8 286 183
425 68.2 111.2 286 150
425 78.5 7.6 286 163
426 -99.2 11.4 286 144
426 -9.1 47.9 286 180
426 75.9 99.7 286 166
426 81.1 -3.9 286 162
427 -99.2 26.8 286 150
427 -3.9 30.6 286 181
427 75.9 88.2 286 178
427 88.8 -15.5 286 164
428 -99.2 36.4 286 147
428 -3.9 19.1 286 183
428 75.9 78.6 286 179
428 86.2 -23.1 286 164
429 -101.8 44.0 286 147
429 1.2 7.6 286 185
429 78.5 67.1 286 180
429 114.5 -19.3 286 141
430 -91.5 53.6 286 145
430 3.8 -3.9 286 184
430 83.6 53.6 286 180
431 -104.4 61.3 286 144
431 6.4 -17.4 286 183
431 86.2 44.0 286 183
432 -107.0 70.9 286 146
432 14.1 -23.1 286 181
432 91.4 32.5 286 184
433 -114.7 74.7 286 154
433 99.1 24.8 286 182
434 -112.1 88.2 286 148
434 -11.7 130.4 286 117
434 109.4 19.1 286 180
435 -112.1 95.9 286 150
435 11.5 126.6 286 134
435 117.1 9.5 286 179
436 -112.1 105.5 286 149
436 6.4 120.8 286 137
436 127.4 5.7 286 171
437 -101.8 111.2 286 148
437 8.9 115.1 286 146
437 124.8 -11.6 286 157
438 -109.5 115.1 286 147
438 21.8 97.8 286 170
439 -109.5 120.8 286 139
439 27.0 86.3 286 138
440 -107.0 128.5 286 130
440 27.0 76.7 286 183
441 -91.5 132.3 286 125
441 27.0 67.1 286 183
442 -94.1 132.3 286 128
442 29.5 53.6 286 180
443 39.8 34.4 286 180
445 52.7 13.3 286 183
446 -63.2 -30.8 286 155
446 55.3 1.8 286 182
447 -65.8 -28.9 286 164
447 57.9 132.3 286 127
447 63.0 -5.9 286 179
448 -65.8 -15.5 286 163
448 60.5 126.6 286 130
448 68.2 -11.6 286 178
449 -68.3 -2.0 286 163
449 63.0 118.9 286 136
449 78.5 -15.5 286 179
450 -68.3 5.7 286 159
450 45.0 120.8 286 145
450 81.1 -23.1 286 162
451 -68.3 17.2 286 158
451 70.8 97.8 286 162
451 83.6 -23.1 286 158
452 -68.3 34.4 286 159
452 73.3 92.0 286 169
453 -73.5 55.6 286 161
453 -11.7 130.4 286 123
453 73.3 74.7 286 171
454 -73.5 67.1 286 158
454 8.9 128.5 286 129
454 70.8 78.6 286 158
455 -76.1 80.5 286 155
455 -9.1 113.1 286 149
455 78.5 57.5 286 168
456 -73.5 93.9 286 158
456 -3.9 103.5 286 160
456 83.6 44.0 286 169
457 -83.8 101.6 286 162
457 3.8 93.9 286 168
457 73.3 53.6 286 159
458 -68.3 113.1 286 143
458 8.9 82.4 286 167
458 83.6 34.4 286 160
459 -96.7 118.9 286 140
459 -52.9 -30.8 286 177
459 11.5 69.0 286 166
459 88.8 32.5 286 158
460 -86.4 124.6 286 139
460 -55.5 -25.1 286 184
460 16.7 57.5 286 166
460 101.7 15.3 286 156
461 -58.0 -15.5 286 185
461 19.2 46.0 286 163
461 119.7 -0.1 286 166
462 -68.3 -3.9 286 183
462 32.1 32.5 286 164
462 109.4 5.7 286 158
463 -65.8 5.7 286 181
463 34.7 24.8 286 166
463 55.3 132.3 286 124
