#config f cx cy
413 376 240
#image x y z h
23 176 60 329 174
23 176 59 329 174
23 180 79 329 166
23 184 83 329 167
23 185 88 329 166
24 -190 -92 242 1
24 182 -33 247 1
24 197 -35 244 2
24 222 -14 228 1
24 208 -14 186 2
24 189 18 231 1
24 -130 26 174 1
24 -126 29 197 1
24 -125 34 172 1
24 172 30 194 1
24 172 30 152 1
24 173 33 152 1
24 -131 39 148 1
24 -102 40 153 2
24 -96 42 155 1
24 -94 42 155 1
24 -72 39 149 1
24 -48 38 148 2
24 169 39 149 1
24 -127 41 148 1
24 -96 42 155 2
24 -78 41 148 1
24 -22 39 142 1
24 -21 39 142 1
24 -20 39 142 1
24 170 60 172 1
24 176 55 154 1
24 176 60 155 1
24 176 59 155 1
24 184 87 186 1
24 183 83 161 1
24 185 88 163 1
25 223 -35 326 131
25 185 -38 328 84
25 180 -33 328 84
25 206 -34 327 82
25 195 -34 327 81
25 208 -14 327 141
25 218 -11 326 98
25 206 -13 327 141
25 207 -13 327 141
25 -70 25 340 95
25 -143 31 343 172
25 -60 34 339 173
25 172 30 329 178
25 174 50 329 122
25 -75 39 340 190
25 -48 38 339 191
25 175 56 329 110
25 -126 41 342 195
25 -99 41 341 193
25 -22 39 338 197
25 175 51 329 173
25 177 55 329 174
25 177 61 329 173
25 177 59 329 173
25 177 73 329 172
25 182 86 329 166
25 185 89 329 166
26 237 -35 325 112
26 183 -33 328 80
26 195 -34 327 84
26 203 -35 327 83
26 221 -12 326 98
26 208 -13 327 141
26 218 -11 326 98
26 -78 24 340 102
26 -68 24 340 107
26 -125 30 342 147
26 -147 33 343 162
26 173 30 329 176
26 174 53 329 131
26 -131 39 342 194
26 -101 39 341 191
26 -82 39 340 190
26 -75 39 340 190
26 -48 38 339 191
26 -46 38 339 191
26 -45 38 339 191
26 -127 41 342 194
26 -21 39 338 197
26 174 50 329 174
26 175 51 329 174
26 176 53 329 174
26 176 56 329 174
26 169 61 329 156
26 177 56 329 174
26 183 83 329 168
26 186 88 329 166
27 175 -33 245 1
27 199 -35 246 1
27 201 -35 246 1
27 204 -35 246 1
27 227 -31 200 1
27 179 -31 245 1
27 209 -28 247 1
27 222 -14 228 1
27 209 -14 186 1
27 189 18 230 1
27 -114 28 214 1
27 -124 30 195 1
27 -126 35 174 1
27 169 30 167 1
27 173 30 153 1
27 179 53 194 1
27 -131 39 148 1
27 -102 39 149 1
27 -82 40 153 1
27 -72 39 150 1
27 -47 38 148 2
27 -22 39 141 2
27 169 47 151 1
27 169 62 175 1
27 178 59 156 2
27 178 61 156 1
27 178 80 164 1
27 183 83 161 1
27 186 88 164 1
27 185 94 166 1
28 191 -37 227 1
28 236 -34 207 1
28 196 -33 243 2
28 208 -13 186 3
28 221 -12 228 1
28 206 -13 186 1
28 207 -13 186 1
28 218 -11 228 1
28 -126 31 205 1
28 172 31 151 1
28 172 28 151 1
28 176 50 208 1
28 -131 39 148 1
28 -102 39 149 1
28 -74 39 151 2
28 -48 38 147 2
28 -127 41 148 1
28 -122 42 152 1
28 -91 42 154 1
28 -85 42 151 1
28 -22 39 141 2
28 174 49 155 2
28 167 61 176 1
28 176 55 154 1
28 176 60 155 1
28 176 59 155 1
28 180 78 163 1
28 183 81 160 1
28 186 89 164 1
29 182 -35 247 1
29 196 -35 245 1
29 231 -32 204 1
29 198 -35 245 1
29 198 -33 245 1
29 221 -12 228 1
29 208 -13 186 2
29 217 -11 228 1
29 189 18 230 1
29 -85 24 241 1
29 -91 27 208 2
29 -130 28 176 1
29 -114 31 192 1
29 -141 32 175 1
29 -124 34 170 1
29 172 30 200 1
29 179 52 215 1
29 171 31 149 1
29 -103 40 153 2
29 -75 39 150 1
29 -62 39 153 1
29 -47 38 148 2
29 178 57 223 1
29 -126 41 146 1
29 -22 39 142 1
29 -21 39 142 1
29 -20 39 142 1
29 177 55 155 1
29 177 59 155 1
29 181 80 158 1
29 184 87 162 1
30 206 -35 327 82
30 192 -33 327 83
30 192 -33 327 83
30 180 -30 328 83
30 209 -14 327 140
30 209 -14 327 140
30 221 -13 326 98
30 187 17 328 99
30 -127 29 342 153
30 -146 31 343 162
30 -124 34 342 169
30 170 32 329 128
30 170 31 329 181
30 -131 39 342 194
30 -102 40 341 192
30 -75 39 340 189
30 -48 38 339 192
30 171 40 329 178
30 -126 41 342 194
30 -83 41 340 191
30 -22 39 338 197
30 177 55 329 174
30 177 61 329 173
30 177 59 329 173
30 181 82 329 170
30 185 88 329 166
31 188 -39 247 1
31 181 -34 247 1
31 184 -36 247 1
31 209 -34 246 1
31 232 -32 204 1
31 181 -32 247 1
31 184 -34 247 1
31 198 -34 245 1
31 198 -33 245 1
31 181 -29 247 1
31 222 -12 229 1
31 208 -14 186 2
31 218 -11 229 1
31 190 18 231 1
31 -154 34 188 1
31 168 30 163 1
31 171 31 152 1
31 173 33 152 1
31 174 52 207 1
31 -131 39 148 1
31 -82 39 152 1
31 -74 39 151 2
31 -50 38 148 1
31 -49 38 148 1
31 -47 38 148 1
31 172 40 153 1
31 173 40 153 1
31 174 41 153 1
31 -127 41 148 1
31 -108 41 149 1
31 -104 41 148 1
31 -22 39 141 2
31 170 61 177 1
31 176 55 154 1
31 176 60 155 1
31 176 59 155 1
31 182 82 160 1
31 184 87 162 1
32 233 -35 211 1
32 198 -35 246 3
32 201 -35 246 1
32 204 -35 246 1
32 222 -14 228 1
32 209 -14 186 1
32 189 18 231 1
32 -121 30 194 1
32 -120 33 165 1
32 171 29 151 1
32 -130 39 147 1
32 -106 39 153 2
32 -75 39 150 1
32 -48 39 149 2
32 -124 42 152 1
32 -96 42 155 1
32 -22 39 141 2
32 176 50 155 2
32 177 53 156 1
32 177 55 156 1
32 177 58 156 1
32 177 62 156 1
32 177 59 156 1
32 175 62 156 1
32 182 79 163 1
32 183 82 160 1
32 185 87 163 1
33 231 -35 210 1
33 182 -34 247 1
33 198 -34 245 1
33 201 -35 245 1
33 204 -35 245 1
33 233 -34 205 1
33 195 -34 245 1
33 222 -14 228 1
33 209 -14 186 1
33 213 -6 235 1
33 -64 24 232 1
33 -128 27 176 1
33 -147 32 176 1
33 -126 34 177 1
33 -150 36 168 1
33 170 30 165 1
33 172 32 150 1
33 -130 39 147 1
33 -102 39 149 1
33 -75 39 150 1
33 -47 38 148 2
33 171 40 152 1
33 171 39 152 1
33 -126 41 147 2
33 -22 39 141 2
33 167 62 180 1
33 176 54 154 1
33 177 59 155 1
33 171 64 161 1
33 182 79 163 1
33 184 83 162 1
33 185 88 163 1
34 -193 -92 239 1
34 -199 -90 247 1
34 202 -35 244 2
34 231 -32 204 1
34 194 -33 244 1
34 209 -14 186 1
34 218 -11 228 1
34 189 18 231 1
34 -77 25 242 1
34 -111 28 221 1
34 -148 32 177 1
34 171 28 149 1
34 -105 40 153 1
34 -74 39 151 2
34 -64 39 157 1
34 -48 38 148 2
34 -125 41 145 1
34 -123 41 150 1
34 -85 42 151 1
34 -22 39 141 2
34 174 50 155 1
34 175 50 155 1
34 175 50 155 1
34 176 55 154 1
34 176 57 154 1
34 175 59 154 1
34 176 58 154 1
34 179 78 162 1
34 181 77 161 1
34 183 82 161 1
34 186 88 164 1
35 230 -36 326 124
35 203 -35 327 81
35 206 -35 327 81
35 209 -34 327 81
35 230 -33 326 123
35 198 -33 327 81
35 198 -35 327 81
35 222 -14 326 98
35 209 -14 327 141
35 190 18 328 98
35 -71 25 340 96
35 -131 29 342 163
35 -149 32 343 165
35 -126 34 342 164
35 170 30 329 164
35 173 30 329 176
35 179 53 329 134
35 -131 39 342 194
35 -98 40 341 186
35 -84 40 340 186
35 -75 39 340 189
35 -48 38 339 192
35 -126 41 342 194
35 -120 42 342 191
35 -104 41 341 192
35 -22 39 338 196
35 -21 39 338 196
35 -20 39 338 196
35 172 49 329 176
35 173 49 329 177
35 174 53 329 176
35 167 63 330 163
35 177 61 329 173
35 177 60 329 173
35 185 80 329 166
35 186 88 329 165
36 203 -38 327 86
36 174 -33 328 85
36 195 -34 327 85
36 229 -33 326 124
36 208 -14 327 141
36 218 -11 326 98
36 206 -13 327 141
36 207 -13 327 141
36 -129 29 342 152
36 -122 30 342 148
36 -151 33 343 158
36 -128 35 342 162
36 171 29 329 178
36 179 54 329 126
36 -103 39 341 190
36 -74 39 340 190
36 -47 38 339 191
36 -126 41 342 195
36 -95 42 341 187
36 -85 42 340 189
36 -22 39 338 197
36 173 50 329 175
36 175 53 329 175
36 175 53 329 175
36 175 56 329 175
36 176 56 329 175
36 177 70 329 165
36 184 79 329 166
36 186 88 329 166
37 229 -36 326 126
37 175 -34 328 84
37 204 -35 327 82
37 237 -34 325 117
37 188 -32 327 84
37 172 -28 328 87
37 209 -14 327 140
37 209 -15 327 140
37 221 -12 326 98
37 218 -11 326 98
37 190 18 328 98
37 -71 25 340 97
37 -130 29 342 164
37 -125 34 342 170
37 -60 33 339 172
37 172 31 329 130
37 173 29 329 176
37 179 53 329 135
37 -131 39 342 194
37 -74 39 340 189
37 -48 38 339 191
37 -126 41 342 194
37 -103 41 341 192
37 -85 41 340 190
37 -22 39 338 197
37 173 53 329 175
37 176 56 329 175
37 177 60 329 173
37 177 61 329 173
37 177 63 329 173
37 183 85 329 165
37 185 88 329 167
38 186 -39 245 1
38 232 -35 212 1
38 176 -35 245 1
38 178 -35 245 1
38 236 -34 207 1
38 190 -34 243 2
38 173 -28 242 1
38 222 -13 228 1
38 209 -14 186 1
38 210 -6 230 1
38 -148 32 175 1
38 -126 35 179 1
38 169 29 164 1
38 170 28 148 1
38 179 52 216 1
38 167 30 148 1
38 -130 39 147 1
38 -102 40 149 1
38 -81 39 151 1
38 -75 39 150 1
38 -49 38 147 1
38 172 45 156 1
38 173 46 156 1
38 -126 41 147 1
38 -114 41 148 1
38 -97 41 149 1
38 -22 39 141 2
38 176 49 155 1
38 175 52 155 1
38 171 62 181 1
38 176 52 155 1
38 176 54 155 1
38 178 63 156 1
38 185 88 162 1
39 203 -38 242 1
39 184 -36 246 1
39 231 -32 204 1
39 218 -13 228 1
39 209 -13 186 1
39 -74 28 238 1
39 -148 33 182 1
39 168 31 164 1
39 173 32 152 1
39 -131 39 148 1
39 -74 39 150 1
39 -47 38 147 2
39 180 58 227 1
39 172 42 153 1
39 -100 41 148 1
39 -87 42 152 1
39 -22 39 141 2
39 177 54 156 1
39 177 55 156 1
39 172 61 175 1
39 177 58 156 1
39 177 59 156 1
39 177 59 156 1
39 180 71 158 1
39 181 76 159 1
40 231 -34 326 118
40 181 -34 328 82
40 182 -36 328 82
40 198 -35 327 82
40 201 -35 327 82
40 204 -35 327 82
40 222 -30 326 116
40 218 -13 326 98
40 209 -14 327 141
40 187 18 328 99
40 -146 32 343 163
40 -123 34 342 167
40 171 30 329 179
40 171 31 329 179
40 169 36 329 179
40 -131 39 342 194
40 -72 39 340 190
40 -50 38 339 191
40 -49 38 339 191
40 -47 38 339 191
40 -126 41 342 194
40 -100 41 341 194
40 -99 41 341 194
40 -97 41 341 194
40 -87 42 340 188
40 -21 39 338 197
40 175 53 329 174
40 176 53 329 174
40 176 56 329 174
40 177 56 329 174
40 172 67 329 168
40 182 82 329 170
40 185 87 329 167
41 6 -135 334 95
41 48 -126 333 113
41 5 -122 335 85
41 180 -38 328 84
41 199 -34 327 84
41 230 -33 326 124
41 221 -12 326 98
41 209 -14 327 141
41 218 -11 326 98
41 189 18 328 98
41 -81 25 340 92
41 -154 33 343 159
41 -148 32 343 158
41 -125 35 342 164
41 -60 34 339 164
41 171 29 329 178
41 -131 39 342 194
41 -104 39 341 189
41 -98 42 341 186
41 -75 39 340 191
41 -53 38 339 191
41 -52 38 339 191
41 -49 38 339 191
41 -47 38 339 191
41 -121 41 342 193
41 -96 42 341 186
41 -22 39 338 197
41 176 54 329 174
41 176 55 329 174
41 177 57 329 174
41 182 79 329 167
41 183 82 329 169
41 185 88 329 167
42 2 -117 335 126
42 17 -107 334 146
42 57 -129 332 104
42 178 -35 328 80
42 199 -35 327 83
42 227 -31 326 126
42 194 -33 327 83
42 176 -29 328 82
42 218 -13 326 98
42 209 -14 327 141
42 -139 28 343 160
42 -122 28 342 153
42 -143 31 343 171
42 164 30 329 164
42 172 30 329 177
42 178 51 329 115
42 169 34 329 165
42 -131 39 342 194
42 -103 39 341 190
42 -75 39 340 190
42 -47 38 339 191
42 -127 41 342 194
42 -125 41 342 192
42 -116 42 342 191
42 -96 41 341 190
42 -93 42 341 187
42 -85 42 340 189
42 -22 39 338 197
42 176 53 329 174
42 176 55 329 174
42 177 58 329 174
42 176 60 329 174
42 176 59 329 174
42 184 83 329 167
42 185 87 329 167
43 4 -97 335 162
43 6 -97 335 162
43 12 -96 335 162
43 16 -95 334 161
43 26 -96 334 162
43 18 -94 334 161
43 232 -34 326 116
43 202 -35 327 84
43 192 -33 327 85
43 209 -13 327 141
43 221 -12 326 98
43 206 -13 327 141
43 207 -13 327 141
43 208 -13 327 141
43 218 -11 326 98
43 -123 29 342 149
43 -150 32 343 164
43 170 30 329 179
43 -131 39 342 195
43 -105 39 341 189
43 -76 39 340 189
43 -76 39 340 189
43 -74 39 340 189
43 -50 38 339 191
43 -49 38 339 191
43 -48 38 339 191
43 -127 41 342 195
43 -95 41 341 187
43 -22 39 338 197
43 175 43 329 175
43 175 47 329 175
43 176 53 329 174
43 176 55 329 174
43 177 60 329 173
43 177 61 329 173
43 177 62 329 173
43 180 75 329 165
43 185 81 329 166
43 185 83 329 166
43 185 87 329 166
44 23 -80 334 191
44 223 -35 326 131
44 182 -34 328 81
44 206 -34 327 82
44 195 -33 327 82
44 209 -14 327 141
44 221 -12 326 98
44 218 -11 326 98
44 188 18 328 99
44 -93 28 341 115
44 -134 29 342 159
44 -150 32 343 164
44 -61 33 339 172
44 171 30 329 178
44 -131 39 342 194
44 -81 39 340 189
44 -74 39 340 191
44 -48 38 339 191
44 168 39 329 179
44 -126 41 342 194
44 -111 42 342 190
44 -101 41 341 193
44 -94 41 341 189
44 -22 39 338 197
44 167 61 330 151
44 177 53 329 173
44 177 55 329 173
44 177 58 329 173
44 177 60 329 173
44 177 61 329 173
44 177 62 329 173
44 183 82 329 168
44 185 87 329 166
45 28 -65 334 200
45 26 -62 334 200
45 26 -61 334 200
45 26 -62 334 200
45 234 -35 325 113
45 202 -34 327 83
45 202 -35 327 83
45 222 -30 326 116
45 196 -33 327 83
45 196 -34 327 83
45 209 -14 327 141
45 218 -13 326 98
45 -156 34 343 156
45 -126 35 342 162
45 170 30 329 164
45 172 30 329 177
45 -131 39 342 194
45 -73 39 340 191
45 -50 38 339 191
45 -49 38 339 191
45 -48 38 339 191
45 -127 41 342 194
45 -124 42 342 190
45 -103 41 341 193
45 -93 42 341 187
45 -22 39 338 196
45 -21 39 338 196
45 -20 39 338 196
45 173 49 329 177
45 173 62 329 150
45 173 52 329 178
45 176 60 329 174
45 176 59 329 174
45 181 80 329 165
45 183 80 329 165
45 185 81 329 166
45 185 88 329 166
46 26 -59 334 194
46 26 -51 334 199
46 28 -51 334 199
46 230 -34 326 116
46 206 -34 327 81
46 209 -34 327 81
46 196 -33 327 82
46 182 -29 328 80
46 221 -12 326 98
46 209 -14 327 141
46 218 -11 326 98
46 189 18 328 98
46 -119 31 342 146
46 -152 33 343 162
46 -122 35 342 164
46 171 30 329 178
46 -131 39 342 194
46 -102 39 341 190
46 -97 40 341 188
46 -73 39 340 189
46 -47 38 339 191
46 -127 41 342 194
46 -111 42 342 190
46 -84 41 340 191
46 -22 39 338 197
46 175 55 329 176
46 176 61 329 174
46 176 59 329 174
46 181 80 329 165
46 184 82 329 167
46 185 87 329 166
47 49 -28 165 1
47 230 -34 209 1
47 201 -34 243 2
47 236 -34 207 1
